[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	2/3/2026 5:04:49 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	IC	KW_5_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:12:15 PM	1	2	IC	119.1	30.19	IC:30.38mg/L	0	50	
Unknown	IC	KW_5_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:14:51 PM	1	3	IC	127.4	32.17	IC:30.38mg/L	1	50	
Unknown	IC	KW_5_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:17:37 PM	1	4	IC	119.6	30.31	IC:30.38mg/L	0	50	
Unknown	IC	KW_5_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:23:51 PM	1	1	IC	120.4	30.50	IC:30.35mg/L	0	50	
Unknown	IC	KW_5_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:26:22 PM	1	2	IC	120.0	30.41	IC:30.35mg/L	0	50	
Unknown	IC	KW_5_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:29:21 PM	1	3	IC	118.9	30.15	IC:30.35mg/L	0	50	
Unknown	IC	KW_6_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:35:39 PM	1	1	IC	120.9	30.62	IC:30.49mg/L	0	50	
Unknown	IC	KW_6_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:38:10 PM	1	2	IC	120.1	30.43	IC:30.49mg/L	0	50	
Unknown	IC	KW_6_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:40:41 PM	1	3	IC	120.0	30.41	IC:30.49mg/L	0	50	
Unknown	IC	KW_6_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:47:00 PM	1	1	IC	118.8	30.12	IC:30.27mg/L	0	50	
Unknown	IC	KW_6_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:49:31 PM	1	2	IC	118.5	30.05	IC:30.27mg/L	0	50	
Unknown	IC	KW_6_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:52:04 PM	1	3	IC	120.9	30.62	IC:30.27mg/L	0	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:56:36 PM	1	1	IC	0.4864	2.029	IC:2.040mg/L	0	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 8:58:47 PM	1	2	IC	0.5702	2.049	IC:2.040mg/L	0	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:00:58 PM	1	3	IC	0.5423	2.043	IC:2.040mg/L	0	50	
Unknown	IC	Chk_Std_10mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:06:59 PM	1	1	IC	40.89	11.62	IC:11.61mg/L	0	50	
Unknown	IC	Chk_Std_10mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:09:19 PM	1	2	IC	40.71	11.58	IC:11.61mg/L	0	50	
Unknown	IC	Chk_Std_10mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:11:40 PM	1	3	IC	40.90	11.63	IC:11.61mg/L	0	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:16:12 PM	1	1	IC	0.3502	1.997	IC:2.022mg/L	0	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:18:23 PM	1	2	IC	0.4678	2.025	IC:2.022mg/L	0	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:20:34 PM	1	3	IC	0.5451	2.043	IC:2.022mg/L	0	50	
Unknown	IC	KW_7_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:26:53 PM	1	1	IC	105.0	26.85	IC:26.93mg/L	0	50	
Unknown	IC	KW_7_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:29:25 PM	1	2	IC	105.1	26.87	IC:26.93mg/L	0	50	
Unknown	IC	KW_7_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:31:55 PM	1	3	IC	106.0	27.08	IC:26.93mg/L	0	50	
Unknown	IC	KW_7_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:38:03 PM	1	1	IC	105.0	26.85	IC:26.87mg/L	0	50	
Unknown	IC	KW_7_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:40:32 PM	1	2	IC	105.9	27.06	IC:26.87mg/L	0	50	
Unknown	IC	KW_7_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:43:03 PM	1	3	IC	104.4	26.70	IC:26.87mg/L	0	50	
Unknown	IC	KW_8_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:49:23 PM	1	1	IC	98.93	25.41	IC:25.26mg/L	0	50	
Unknown	IC	KW_8_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:51:55 PM	1	2	IC	98.05	25.20	IC:25.26mg/L	0	50	
Unknown	IC	KW_8_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 9:54:23 PM	1	3	IC	97.98	25.18	IC:25.26mg/L	0	50	
Unknown	IC	KW_8_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:00:30 PM	1	1	IC	97.31	25.02	IC:24.97mg/L	0	50	
Unknown	IC	KW_8_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:03:01 PM	1	2	IC	97.57	25.08	IC:24.97mg/L	0	50	
Unknown	IC	KW_8_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:05:28 PM	1	3	IC	96.35	24.79	IC:24.97mg/L	0	50	
Unknown	IC	KW_9_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:11:41 PM	1	1	IC	98.85	25.39	IC:25.18mg/L	0	50	
Unknown	IC	KW_9_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:14:11 PM	1	2	IC	96.77	24.89	IC:25.18mg/L	0	50	
Unknown	IC	KW_9_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:16:38 PM	1	3	IC	98.38	25.27	IC:25.18mg/L	0	50	
Unknown	IC	KW_9_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:23:00 PM	1	1	IC	99.07	25.44	IC:25.21mg/L	0	50	
Unknown	IC	KW_9_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:25:41 PM	1	2	IC	98.03	25.19	IC:25.21mg/L	0	50	
Unknown	IC	KW_9_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:28:13 PM	1	3	IC	97.17	24.99	IC:25.21mg/L	0	50	
Unknown	IC	KW_10_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:34:28 PM	1	1	IC	98.35	25.27	IC:25.28mg/L	0	50	
Unknown	IC	KW_10_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:36:57 PM	1	2	IC	98.64	25.34	IC:25.28mg/L	0	50	
Unknown	IC	KW_10_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:39:24 PM	1	3	IC	98.19	25.23	IC:25.28mg/L	0	50	
Unknown	IC	KW_10_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:45:38 PM	1	1	IC	99.89	25.63	IC:25.38mg/L	0	50	
Unknown	IC	KW_10_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:48:07 PM	1	2	IC	99.47	25.53	IC:25.38mg/L	0	50	
Unknown	IC	KW_10_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:50:31 PM	1	3	IC	97.14	24.98	IC:25.38mg/L	0	50	
Unknown	IC	KW_11_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:56:42 PM	1	1	IC	99.34	25.50	IC:25.33mg/L	0	50	
Unknown	IC	KW_11_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 10:59:13 PM	1	2	IC	98.61	25.33	IC:25.33mg/L	0	50	
Unknown	IC	KW_11_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:01:39 PM	1	3	IC	97.92	25.17	IC:25.33mg/L	0	50	
Unknown	IC	KW_11_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:08:22 PM	1	1	IC	101.2	25.94	IC:25.57mg/L	0	50	
Unknown	IC	KW_11_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:10:50 PM	1	2	IC	99.00	25.42	IC:25.57mg/L	0	50	
Unknown	IC	KW_11_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:13:17 PM	1	3	IC	98.61	25.33	IC:25.57mg/L	0	50	
Unknown	IC	KW_12_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:19:26 PM	1	1	IC	99.82	25.62	IC:25.63mg/L	0	50	
Unknown	IC	KW_12_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:21:55 PM	1	2	IC	100.2	25.71	IC:25.63mg/L	0	50	
Unknown	IC	KW_12_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:24:21 PM	1	3	IC	99.63	25.57	IC:25.63mg/L	0	50	
Unknown	IC	KW_12_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:30:29 PM	1	1	IC	100.0	25.66	IC:25.63mg/L	0	50	
Unknown	IC	KW_12_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:32:54 PM	1	2	IC	99.80	25.61	IC:25.63mg/L	0	50	
Unknown	IC	KW_12_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:35:23 PM	1	3	IC	99.84	25.62	IC:25.63mg/L	0	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:39:55 PM	1	1	IC	0.3775	2.003	IC:2.023mg/L	0	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:42:06 PM	1	2	IC	0.5577	2.046	IC:2.023mg/L	0	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:44:17 PM	1	3	IC	0.4388	2.018	IC:2.023mg/L	0	50	
Unknown	IC	Chk_Std_crm221-0866	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:50:59 PM	1	1	IC	95.57	24.61	IC:24.13mg/L	0	50	
Unknown	IC	Chk_Std_crm221-0866	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:53:31 PM	1	2	IC	92.47	23.87	IC:24.13mg/L	0	50	
Unknown	IC	Chk_Std_crm221-0866	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/2/2026 11:56:01 PM	1	3	IC	92.66	23.92	IC:24.13mg/L	0	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:00:33 AM	1	1	IC	0.7043	2.081	IC:2.032mg/L	1	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:02:44 AM	1	2	IC	0.4983	2.032	IC:2.032mg/L	0	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:04:55 AM	1	3	IC	0.4998	2.032	IC:2.032mg/L	0	50	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:07:06 AM	1	4	IC	0.4963	2.032	IC:2.032mg/L	0	50	
Unknown	IC	KW_13_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:13:26 AM	1	1	IC	103.8	26.56	IC:26.45mg/L	0	50	
Unknown	IC	KW_13_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:15:57 AM	1	2	IC	103.4	26.47	IC:26.45mg/L	0	50	
Unknown	IC	KW_13_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:18:26 AM	1	3	IC	102.8	26.32	IC:26.45mg/L	0	50	
Unknown	IC	KW_13_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:24:36 AM	1	1	IC	103.1	26.40	IC:26.55mg/L	0	50	
Unknown	IC	KW_13_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:27:05 AM	1	2	IC	104.4	26.70	IC:26.55mg/L	0	50	
Unknown	IC	KW_13_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:29:38 AM	1	3	IC	103.7	26.54	IC:26.55mg/L	0	50	
Unknown	IC	KW_14_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:35:58 AM	1	1	IC	110.8	28.22	IC:28.11mg/L	0	50	
Unknown	IC	KW_14_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:38:28 AM	1	2	IC	110.6	28.18	IC:28.11mg/L	0	50	
Unknown	IC	KW_14_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:40:55 AM	1	3	IC	109.5	27.92	IC:28.11mg/L	0	50	
Unknown	IC	KW_14_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:47:11 AM	1	1	IC	122.5	31.00	IC:28.18mg/L	1	50	
Unknown	IC	KW_14_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:49:39 AM	1	2	IC	109.4	27.89	IC:28.18mg/L	0	50	
Unknown	IC	KW_14_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:52:11 AM	1	3	IC	111.4	28.37	IC:28.18mg/L	0	50	
Unknown	IC	KW_14_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 12:54:42 AM	1	4	IC	111.0	28.27	IC:28.18mg/L	0	50	
Unknown	IC	KW_16_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 1:01:26 AM	1	1	IC	122.8	31.07	IC:30.70mg/L	0	50	
Unknown	IC	KW_16_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 1:04:30 AM	1	2	IC	122.4	30.98	IC:30.70mg/L	0	50	
Unknown	IC	KW_16_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 1:06:59 AM	1	3	IC	118.5	30.05	IC:30.70mg/L	0	50	
Unknown	IC	KW_16_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 1:13:44 AM	1	1	IC	122.1	30.91	IC:30.42mg/L	0	50	
Unknown	IC	KW_16_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 1:16:14 AM	1	2	IC	118.3	30.00	IC:30.42mg/L	0	50	
Unknown	IC	KW_16_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 1:18:47 AM	1	3	IC	119.8	30.36	IC:30.42mg/L	0	50	
Unknown	IC	KW_17_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 1:25:09 AM	1	1	IC	121.0	30.65	IC:30.27mg/L	0	50	
Unknown	IC	KW_17_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 1:27:55 AM	1	2	IC	118.9	30.15	IC:30.27mg/L	0	50	
Unknown	IC	KW_17_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 1:30:43 AM	1	3	IC	118.3	30.00	IC:30.27mg/L	0	50	
Unknown	IC	KW_17_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 1:37:03 AM	1	1	IC	121.4	30.74	IC:30.65mg/L	0	50	
Unknown	IC	KW_17_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260202.2026_02_02_14_50_30.cal	1.00		2/3/2026 1:39:30 AM	1	2	IC	119.4	30.27	IC:30.65mg/L	0	50	
