"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","Source_file","F_OOB","F_OOS","F_MAD"
"GCW","W","2022-04-18 19:30:00","CS EE181",,,,7.717,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 19:45:00","CS EE181",,,,8.01,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 20:00:00","CS EE181",,,,8.38,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 20:15:00","CS EE181",,,,8.37,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 20:30:00","CS EE181",,,,8.1,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 20:45:00","CS EE181",,,,7.905,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 21:00:00","CS EE181",,,,7.593,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 21:15:00","CS EE181",,,,7.405,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 21:30:00","CS EE181",,,,7.352,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 21:45:00","CS EE181",,,,7.45,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 22:00:00","CS EE181",,,,7.227,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 22:15:00","CS EE181",,,,6.37,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 22:30:00","CS EE181",,,,5.833,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 22:45:00","CS EE181",,,,5.075,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 23:00:00","CS EE181",,,,4.79,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 23:15:00","CS EE181",,,,4.592,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 23:30:00","CS EE181",,,,4.506,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-18 23:45:00","CS EE181",,,,4.453,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 00:00:00","CS EE181",,,,4.564,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 00:15:00","CS EE181",,,,4.625,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 00:30:00","CS EE181",,,,4.657,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 00:45:00","CS EE181",,,,4.682,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 01:00:00","CS EE181",,,,4.74,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 01:15:00","CS EE181",,,,4.817,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 01:30:00","CS EE181",,,,4.926,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 01:45:00","CS EE181",,,,5.007,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 02:00:00","CS EE181",,,,5.178,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 02:15:00","CS EE181",,,,5.129,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 02:30:00","CS EE181",,,,5.058,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 02:45:00","CS EE181",,,,4.995,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 03:00:00","CS EE181",,,,5.135,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 03:15:00","CS EE181",,,,5.273,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 03:30:00","CS EE181",,,,5.245,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 03:45:00","CS EE181",,,,5.223,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 04:00:00","CS EE181",,,,5.06,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 04:15:00","CS EE181",,,,4.904,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 04:30:00","CS EE181",,,,4.746,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 04:45:00","CS EE181",,,,4.579,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 05:00:00","CS EE181",,,,4.119,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 05:15:00","CS EE181",,,,3.934,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 05:30:00","CS EE181",,,,3.632,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 05:45:00","CS EE181",,,,3.494,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 06:00:00","CS EE181",,,,3.573,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 06:15:00","CS EE181",,,,4.2,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 06:30:00","CS EE181",,,,4.846,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 06:45:00","CS EE181",,,,5.427,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 07:00:00","CS EE181",,,,6.049,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 07:15:00","CS EE181",,,,6.664,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 07:30:00","CS EE181",,,,7.098,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 07:45:00","CS EE181",,,,7.67,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 08:00:00","CS EE181",,,,7.85,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 08:15:00","CS EE181",,,,8.18,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 08:30:00","CS EE181",,,,8.59,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 08:45:00","CS EE181",,,,8.7,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 09:00:00","CS EE181",,,,8.71,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 09:15:00","CS EE181",,,,8.7,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 09:30:00","CS EE181",,,,8.83,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 09:45:00","CS EE181",,,,8.97,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 10:00:00","CS EE181",,,,8.74,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 10:15:00","CS EE181",,,,9.29,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 10:30:00","CS EE181",,,,9.48,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 10:45:00","CS EE181",,,,9.28,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 11:00:00","CS EE181",,,,9.08,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 11:15:00","CS EE181",,,,9.43,"wx-tempavg15","0fc57275",0,0,0
"GCW","W","2022-04-19 11:30:00","CS EE181",,,,9.26,"wx-tempavg15","0fc57275",0,0,0
