"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","Source_file","F_OOB","F_OOS","F_MAD"
"GCW","W","2022-04-18 19:30:00","LI-190R",,,,0.376,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 19:45:00","LI-190R",,,,0.244,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 20:00:00","LI-190R",,,,0.282,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 20:15:00","LI-190R",,,,0.325,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 20:30:00","LI-190R",,,,0.329,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 20:45:00","LI-190R",,,,0.291,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 21:00:00","LI-190R",,,,0.227,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 21:15:00","LI-190R",,,,0.18,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 21:30:00","LI-190R",,,,0.363,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 21:45:00","LI-190R",,,,0.282,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 22:00:00","LI-190R",,,,0.248,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 22:15:00","LI-190R",,,,0.252,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 22:30:00","LI-190R",,,,0.368,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 22:45:00","LI-190R",,,,0.359,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 23:00:00","LI-190R",,,,0.342,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 23:15:00","LI-190R",,,,0.295,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 23:30:00","LI-190R",,,,0.351,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-18 23:45:00","LI-190R",,,,0.21,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-19 00:00:00","LI-190R",,,,0.017,"wx-par-den15","0fc57275",,0,
"GCW","W","2022-04-19 00:15:00","LI-190R",,,,0.004,"wx-par-den15","0fc57275",,0,
