"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","Source_file","F_OOB","F_OOS","F_MAD"
"GCW","W","2022-04-18 19:30:00","RM Young 05103-10-L",,,,2.985406,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 19:45:00","RM Young 05103-10-L",,,,3.21832,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 20:00:00","RM Young 05103-10-L",,,,3.617071,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 20:15:00","RM Young 05103-10-L",,,,3.612824,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 20:30:00","RM Young 05103-10-L",,,,3.279842,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 20:45:00","RM Young 05103-10-L",,,,4.116544,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 21:00:00","RM Young 05103-10-L",,,,3.590284,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 21:15:00","RM Young 05103-10-L",,,,3.6015,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 21:30:00","RM Young 05103-10-L",,,,3.674782,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 21:45:00","RM Young 05103-10-L",,,,3.200462,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 22:00:00","RM Young 05103-10-L",,,,3.460598,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 22:15:00","RM Young 05103-10-L",,,,3.507093,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 22:30:00","RM Young 05103-10-L",,,,3.171607,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 22:45:00","RM Young 05103-10-L",,,,4.117851,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 23:00:00","RM Young 05103-10-L",,,,3.735324,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 23:15:00","RM Young 05103-10-L",,,,3.745777,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 23:30:00","RM Young 05103-10-L",,,,3.686433,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-18 23:45:00","RM Young 05103-10-L",,,,3.534315,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 00:00:00","RM Young 05103-10-L",,,,3.750786,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 00:15:00","RM Young 05103-10-L",,,,3.361727,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 00:30:00","RM Young 05103-10-L",,,,2.6705,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 00:45:00","RM Young 05103-10-L",,,,2.686289,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 01:00:00","RM Young 05103-10-L",,,,2.361909,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 01:15:00","RM Young 05103-10-L",,,,2.316284,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 01:30:00","RM Young 05103-10-L",,,,2.058,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 01:45:00","RM Young 05103-10-L",,,,2.421798,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 02:00:00","RM Young 05103-10-L",,,,3.173784,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 02:15:00","RM Young 05103-10-L",,,,2.54016,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 02:30:00","RM Young 05103-10-L",,,,2.59504,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 02:45:00","RM Young 05103-10-L",,,,2.411889,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 03:00:00","RM Young 05103-10-L",,,,2.720262,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 03:15:00","RM Young 05103-10-L",,,,2.787773,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 03:30:00","RM Young 05103-10-L",,,,1.918404,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 03:45:00","RM Young 05103-10-L",,,,1.744944,"wx-windspeed15","0fc57275",,0,
"GCW","W","2022-04-19 04:00:00","RM Young 05103-10-L",,,,1.454756,"wx-windspeed15","0fc57275",,0,
