"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","Source_file","F_OOB","F_OOS","F_MAD"
"GCW","W","2024-01-01 10:00:00","LI-200R",,,,96.1,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 10:00:00","LI-200R",,,,96.1,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 10:15:00","LI-200R",,,,60.96,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 10:15:00","LI-200R",,,,60.96,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 10:30:00","LI-200R",,,,48.7,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 10:30:00","LI-200R",,,,48.7,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 10:45:00","LI-200R",,,,84.1,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 10:45:00","LI-200R",,,,84.1,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 11:00:00","LI-200R",,,,68.52,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 11:00:00","LI-200R",,,,68.52,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 11:15:00","LI-200R",,,,67.05,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 11:15:00","LI-200R",,,,67.05,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 11:30:00","LI-200R",,,,56.54,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 11:30:00","LI-200R",,,,56.54,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 11:45:00","LI-200R",,,,45.25,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 11:45:00","LI-200R",,,,45.25,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 12:00:00","LI-200R",,,,78.1,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 12:00:00","LI-200R",,,,78.1,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 12:15:00","LI-200R",,,,62.62,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 12:15:00","LI-200R",,,,62.62,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 12:30:00","LI-200R",,,,60.74,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 12:30:00","LI-200R",,,,60.74,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 12:45:00","LI-200R",,,,85.6,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 12:45:00","LI-200R",,,,85.6,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 13:00:00","LI-200R",,,,75.15,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 13:00:00","LI-200R",,,,75.15,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 13:15:00","LI-200R",,,,50.09,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 13:15:00","LI-200R",,,,50.09,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 13:30:00","LI-200R",,,,35.97,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 13:30:00","LI-200R",,,,35.97,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 13:45:00","LI-200R",,,,44.29,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 13:45:00","LI-200R",,,,44.29,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 14:00:00","LI-200R",,,,74.87,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 14:00:00","LI-200R",,,,74.87,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 14:15:00","LI-200R",,,,80.1,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 14:15:00","LI-200R",,,,80.1,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 14:30:00","LI-200R",,,,89.4,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 14:30:00","LI-200R",,,,89.4,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 14:45:00","LI-200R",,,,67.84,"wx-slr-fd15","67ab29eb",,0,
