"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4.5CR1X.CR1X","21222","FLUX"
"TIMESTAMP","RECORD","CH4_ppm","CH4_ppm_sd","H2O_ppm","H2O_ppm_sd","cCO2_ppm","CCO2_ppm_sd","CH4d_ppm","CH4d_ppm_sd","CO2d_ppm","CO2d_ppm_sd","GasP_torr","GasP_torr_sd","GasT_C","GasT_C_sd","AmbT_C","AmbT_C_sd","RD0_us","RD0_us_sd","RD1_us","RD1_us_sd","Fit_Flag","MIU_VALVE","LGR_Time","MIU_DESC"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-06-14 01:50:40",107119,2.12583,0.001458591,4268.316,49.98114,476.8431,0.3263328,2.134943,0.00145766,478.8871,0.3298918,139.6552,0.01782398,28.98845,0.0009395855,29.67119,0.004311046,10.02222,0.004247136,7.197111,0.002453527,3,0,"   06/14/2023 02:55:27.813",""
"2023-06-14 01:51:00",107120,2.125249,0.0008555219,4258.9,40.17067,476.9318,0.1907267,2.134339,0.0008200547,478.9717,0.1951634,139.6588,0.01609001,28.98563,0.0009190158,29.67358,0.008542426,10.02371,0.002846994,7.197106,0.002107825,3,0,"   06/14/2023 02:55:47.351",""
"2023-06-14 01:51:20",107121,2.125601,0.001078668,4268.218,43.92971,477.1485,0.331584,2.134713,0.001087518,479.1938,0.3341276,139.655,0.02002371,28.98303,0.0006645378,29.67439,0.003887823,10.02399,0.00347023,7.19642,0.002684714,3,0,"   06/14/2023 02:56:06.892",""
"2023-06-14 01:51:40",107122,2.125486,0.001290137,4240.741,43.8649,477.199,0.3682345,2.134538,0.001304736,479.2313,0.3770459,139.652,0.01823114,28.98103,0.0007440129,29.66718,0.003589244,10.02299,0.003138047,7.197259,0.002595328,3,0,"   06/14/2023 02:56:26.431",""
"2023-06-14 01:52:00",107123,2.12567,0.001170557,4262.593,43.55695,477.4258,0.352874,2.13477,0.001240953,479.4695,0.3507472,139.6576,0.01594038,28.97831,0.0009185189,29.6622,0.004822711,10.02313,0.003524553,7.195534,0.002527307,3,0,"   06/14/2023 02:56:45.971",""
"2023-06-14 01:52:20",107124,2.125198,0.00157597,4267.927,41.77082,477.4375,0.3857472,2.134307,0.001637391,479.4839,0.3774521,139.6529,0.01786633,28.97591,0.0008249397,29.66982,0.004095571,10.02367,0.004250769,7.19589,0.002150542,3,0,"   06/14/2023 02:57:05.510",""
"2023-06-14 01:52:40",107125,2.125489,0.001169929,4250.444,39.1432,477.7511,0.5170641,2.134562,0.001199096,479.7904,0.5127141,139.6556,0.01901017,28.97331,0.0007771112,29.67211,0.004142872,10.02246,0.003593471,7.195692,0.00371352,3,0,"   06/14/2023 02:57:25.048",""
"2023-06-14 01:53:00",107126,2.125402,0.001277821,4280.009,37.73774,477.7475,0.2941081,2.134538,0.001270566,479.8011,0.2935509,139.6545,0.01972002,28.9703,0.0009760357,29.66661,0.003995326,10.02277,0.002076048,7.196502,0.00226353,3,0,"   06/14/2023 02:57:44.587",""
"2023-06-14 01:53:20",107127,2.125229,0.001152479,4269.631,46.46273,477.9508,0.3345183,2.134342,0.001172435,480.0002,0.3233865,139.6556,0.01840952,28.96808,0.0005337942,29.65667,0.004725822,10.02363,0.002558093,7.196483,0.002371407,3,0,"   06/14/2023 02:58:04.124",""
"2023-06-14 01:53:40",107128,2.12565,0.001033478,4261.189,40.502,477.9232,0.2893069,2.134746,0.001000792,479.9684,0.2921166,139.653,0.01730333,28.96603,0.0006632604,29.65192,0.002413791,10.02264,0.002930582,7.197254,0.002328717,3,0,"   06/14/2023 02:58:23.666",""
"2023-06-14 01:54:00",107129,2.125265,0.0008560677,4283.063,49.31321,478.1818,0.2219919,2.134406,0.0008316747,480.2387,0.2189501,139.6556,0.0212202,28.96345,0.0008473155,29.65194,0.004225224,10.0224,0.002436121,7.196396,0.001957559,3,0,"   06/14/2023 02:58:43.204",""
"2023-06-14 01:54:20",107130,2.125109,0.001009921,4283.32,40.34937,478.3093,0.2772541,2.134251,0.0009991431,480.3669,0.2749263,139.6513,0.01634245,28.96108,0.0008178641,29.64744,0.005107184,10.02339,0.00267353,7.19678,0.002399894,3,0,"   06/14/2023 02:59:02.742",""
