"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4.5CR1X.CR1X","21222","FLUX"
"TIMESTAMP","RECORD","CH4_ppm","CH4_ppm_sd","H2O_ppm","H2O_ppm_sd","cCO2_ppm","CCO2_ppm_sd","CH4d_ppm","CH4d_ppm_sd","CO2d_ppm","CO2d_ppm_sd","GasP_torr","GasP_torr_sd","GasT_C","GasT_C_sd","AmbT_C","AmbT_C_sd","RD0_us","RD0_us_sd","RD1_us","RD1_us_sd","Fit_Flag","MIU_VALVE","LGR_Time","MIU_DESC"
"2023-09-06 01:55:00",470001,2.290858,0.001153782,17705.61,35.83801,580.7183,0.3263544,2.33215,0.001189988,591.1856,0.3320951,139.6137,0.01815071,34.17224,0.001346583,35.35521,0.00741137,10.01266,0.003051343,7.185253,0.002204974,3,0,"   09/06/2023 03:03:07.129",""
"2023-09-06 01:55:20",470002,2.291129,0.001086275,17691.26,34.59736,580.3557,0.4086385,2.332391,0.001135517,590.8078,0.4158616,139.6121,0.02104208,34.16897,0.0006294973,35.35612,0.006421435,10.01389,0.002898226,7.184043,0.002403717,3,0,"   09/06/2023 03:03:26.667",""
"2023-09-06 01:55:40",470003,2.291691,0.001032114,17704.07,29.97214,579.8324,0.2477706,2.332995,0.001070411,590.2828,0.2506221,139.615,0.01825043,34.16663,0.0009725858,35.35132,0.007484775,10.01294,0.002615869,7.184338,0.002138196,3,0,"   09/06/2023 03:03:46.206",""
"2023-09-06 01:56:00",470004,2.291858,0.001304229,17705.36,34.23277,579.1456,0.2351298,2.333168,0.001328393,589.5844,0.2378573,139.6125,0.01960086,34.16353,0.001010919,35.344,0.007313955,10.01393,0.002840023,7.185557,0.002337729,3,0,"   09/06/2023 03:04:05.745",""
"2023-09-06 01:56:20",470005,2.292425,0.0008026332,17701.43,26.70295,578.7793,0.4079179,2.333736,0.0008344891,589.2092,0.4068984,139.6127,0.02164273,34.16058,0.001015798,35.33971,0.008753703,10.0136,0.002729629,7.185297,0.002588222,3,0,"   09/06/2023 03:04:25.283",""
"2023-09-06 01:56:40",470006,2.292657,0.001176481,17695.85,40.04768,578.1813,0.2746595,2.333959,0.001215016,588.597,0.2754008,139.6127,0.02070656,34.1576,0.0007609107,35.33813,0.004067474,10.01373,0.002928337,7.185873,0.001839438,3,0,"   09/06/2023 03:04:44.823",""
"2023-09-06 01:57:00",470007,2.292427,0.001082764,17695.82,30.30093,577.9005,0.3126495,2.333724,0.001117253,588.3111,0.308422,139.6122,0.02319928,34.15446,0.001018608,35.33817,0.006951217,10.01352,0.002452559,7.184509,0.00179228,3,0,"   09/06/2023 03:05:04.361",""
"2023-09-06 01:57:20",470008,2.291922,0.0007790605,17699.33,42.31494,577.4973,0.2740832,2.333219,0.0008061551,587.9028,0.2711968,139.6179,0.01887176,34.15136,0.0007266763,35.34269,0.007020847,10.01288,0.00224429,7.185472,0.002216211,3,0,"   09/06/2023 03:05:23.901",""
"2023-09-06 01:57:40",470009,2.291333,0.0009535645,17696.2,26.08778,577.4401,0.2117752,2.332612,0.0009833095,587.8427,0.2161251,139.6156,0.01976032,34.14931,0.0007956886,35.33526,0.008402891,10.01387,0.002815958,7.185293,0.002360144,3,0,"   09/06/2023 03:05:43.440",""
"2023-09-06 01:58:00",470010,2.290995,0.001163471,17692.06,36.16527,577.4381,0.2936896,2.332257,0.001194198,587.8382,0.2915134,139.6148,0.02412184,34.14637,0.0009303368,35.32105,0.01203761,10.01318,0.001687868,7.185591,0.002011065,3,0,"   09/06/2023 03:06:02.979",""
"2023-09-06 01:58:20",470011,2.290771,0.001259486,17699.25,26.46963,577.3521,0.2776385,2.332046,0.001284686,587.7549,0.2765021,139.614,0.01827735,34.14367,0.001062848,35.3274,0.008599574,10.01435,0.002672922,7.186017,0.001623992,3,0,"   09/06/2023 03:06:22.518",""
"2023-09-06 01:58:40",470012,2.290584,0.001387506,17687.51,31.29834,577.7766,0.2828998,2.331828,0.001403589,588.1801,0.2884536,139.613,0.02074194,34.14085,0.001068338,35.32047,0.008327202,10.01439,0.002695822,7.184983,0.002313497,3,0,"   09/06/2023 03:06:42.057",""
"2023-09-06 01:59:00",470013,2.290243,0.00118288,17685.56,35.8564,578.1198,0.2872776,2.331476,0.001196252,588.5282,0.2817578,139.6128,0.02110681,34.13758,0.001032469,35.31695,0.00601478,10.0139,0.002510904,7.18425,0.001803099,3,0,"   09/06/2023 03:07:01.597",""
"2023-09-06 01:59:20",470014,2.290493,0.001226968,17701.91,39.73636,578.4431,0.2974934,2.33177,0.001303307,588.8671,0.2966753,139.6119,0.02147254,34.13417,0.001141446,35.32041,0.007217715,10.01396,0.002394669,7.185335,0.002505058,3,0,"   09/06/2023 03:07:21.134",""
"2023-09-06 01:59:40",470015,2.290881,0.00137547,17693.99,41.07223,578.8352,0.3522494,2.332146,0.001399555,589.2616,0.3420802,139.6117,0.02072917,34.13157,0.0008774681,35.31289,0.007463141,10.01399,0.003068111,7.185596,0.002071518,3,0,"   09/06/2023 03:07:40.673",""
"2023-09-06 02:00:00",470016,2.291706,0.001545184,17717.08,30.52926,579.3012,0.354833,2.333041,0.001566607,589.7498,0.3561169,139.6132,0.02319307,34.12876,0.0008629178,35.31154,0.007552495,10.01351,0.00241316,7.185342,0.002502878,3,0,"   09/06/2023 03:08:00.212",""
"2023-09-06 02:00:20",470017,2.292476,0.001140241,17686.8,35.8582,579.9251,0.3621613,2.333752,0.001196691,590.3668,0.3620556,139.6142,0.01995292,34.12592,0.0008530593,35.31168,0.006613243,10.0147,0.002505727,7.185553,0.001919222,3,0,"   09/06/2023 03:08:19.751",""
"2023-09-06 02:00:40",470018,2.294385,0.001215544,17678.03,34.898,580.8626,0.4622852,2.335675,0.001252537,591.3159,0.4664963,139.61,0.02155939,34.12059,0.0008796946,35.29987,0.007565348,10.01436,0.002454199,7.185485,0.002712925,3,0,"   09/06/2023 03:08:58.831",""
"2023-09-06 02:01:00",470019,2.295799,0.001189026,17704.57,39.59546,581.3532,0.2468612,2.337178,0.001227162,591.8313,0.2386557,139.6107,0.02498337,34.11703,0.001054387,35.3003,0.007870615,10.01386,0.0017143,7.185113,0.00156598,3,0,"   09/06/2023 03:09:18.368",""
"2023-09-06 02:01:20",470020,2.296564,0.0007103756,17676.44,29.10765,581.998,0.2729443,2.33789,0.0007299208,592.4708,0.2780074,139.6129,0.02032319,34.11445,0.0007727851,35.29919,0.006911596,10.01385,0.002606745,7.18511,0.001994436,3,0,"   09/06/2023 03:09:37.908",""
"2023-09-06 02:01:40",470021,2.297077,0.001124294,17683.7,40.33256,582.2379,0.221666,2.33843,0.001168138,592.7194,0.2202656,139.6131,0.01915783,34.1119,0.0009044167,35.28593,0.007221762,10.01382,0.002623013,7.18596,0.002438131,3,0,"   09/06/2023 03:09:57.447",""
"2023-09-06 02:02:00",470022,2.297743,0.0009578052,17687.89,35.04378,582.7082,0.2236639,2.339117,0.001010124,593.2007,0.2234093,139.6144,0.02065526,34.10915,0.0008255557,35.29067,0.00628458,10.01479,0.003150607,7.184936,0.00188716,3,0,"   09/06/2023 03:10:16.986",""
"2023-09-06 02:02:20",470023,2.298385,0.001107366,17675.97,34.67099,583.0548,0.3076801,2.339743,0.001108677,593.5463,0.3160218,139.6173,0.02262219,34.1063,0.0009240698,35.29016,0.00721136,10.01579,0.001971533,7.185632,0.002125589,3,0,"   09/06/2023 03:10:36.525",""
"2023-09-06 02:02:40",470024,2.300013,0.001403842,17674.01,34.15156,583.5806,0.233319,2.341395,0.001446013,594.0804,0.2405034,139.6137,0.01919126,34.10346,0.0009776254,35.28584,0.008834513,10.01323,0.002725087,7.185181,0.001635441,3,0,"   09/06/2023 03:10:56.064",""
"2023-09-06 02:03:00",470025,2.301491,0.001212536,17687.77,39.34336,583.856,0.3553362,2.342932,0.001257898,594.3691,0.3568414,139.6168,0.02033535,34.09997,0.001274288,35.28508,0.0101388,10.01405,0.002302652,7.184887,0.00195638,3,0,"   09/06/2023 03:11:15.604",""
"2023-09-06 02:03:20",470026,2.303926,0.001028851,17692.77,46.52068,583.9987,0.3594794,2.345423,0.001042938,594.5173,0.3563552,139.6108,0.02096511,34.09699,0.0007606958,35.26867,0.00765028,10.01412,0.002676622,7.18515,0.002298897,3,0,"   09/06/2023 03:11:35.142",""
"2023-09-06 02:03:40",470027,2.306274,0.001447837,17677.04,29.94537,584.4084,0.3583691,2.347776,0.001505037,594.9249,0.3583793,139.6154,0.01841055,34.09459,0.0008757198,35.25983,0.008689879,10.01514,0.002230429,7.184933,0.002234521,3,0,"   09/06/2023 03:11:54.681",""
"2023-09-06 02:04:00",470028,2.309089,0.001365956,17679.68,38.42488,584.7338,0.3633362,2.350647,0.001410341,595.2578,0.3634776,139.6106,0.0248703,34.09152,0.0009663034,35.2564,0.007987409,10.01377,0.002601635,7.185405,0.001865877,3,0,"   09/06/2023 03:12:14.221",""
"2023-09-06 02:04:20",470029,2.311754,0.001467451,17668.54,30.05917,585.0951,0.3111168,2.353334,0.001482262,595.6188,0.3164614,139.612,0.02172843,34.08849,0.0008619445,35.26775,0.008900901,10.01467,0.002791493,7.185886,0.002239132,3,0,"   09/06/2023 03:12:33.760",""
"2023-09-06 02:04:40",470030,2.313843,0.001371699,17682.47,37.07336,585.5108,0.3819738,2.355494,0.001425421,596.0504,0.3878031,139.6156,0.01914449,34.08569,0.0007637221,35.26166,0.007556815,10.01452,0.002547566,7.185214,0.00193928,3,0,"   09/06/2023 03:12:53.298",""
"2023-09-06 02:05:00",470031,2.316061,0.001255646,17658.39,33.45791,586.0139,0.3849677,2.357694,0.001324165,596.548,0.3906149,139.6116,0.01938822,34.08277,0.001120997,35.2611,0.006056253,10.01514,0.00268062,7.185464,0.002290971,3,0,"   09/06/2023 03:13:12.837",""
"2023-09-06 02:05:20",470032,2.318047,0.001494408,17684.15,37.35327,586.4086,0.354201,2.359778,0.001527967,596.9654,0.3583658,139.6115,0.01959643,34.07991,0.0008004285,35.26135,0.006589157,10.01456,0.002540092,7.185029,0.001531049,3,0,"   09/06/2023 03:13:32.395",""
"2023-09-06 02:05:40",470033,2.319651,0.001373505,17669.26,36.37818,586.8722,0.4022738,2.361375,0.001439398,597.4283,0.4142443,139.6164,0.02428321,34.07752,0.0008569351,35.25085,0.008516385,10.01497,0.002838527,7.184689,0.002315149,3,0,"   09/06/2023 03:13:51.935",""
"2023-09-06 02:06:00",470034,2.321335,0.001050905,17671.08,37.53192,587.4715,0.35085,2.363093,0.001063372,598.0395,0.3516469,139.611,0.02399359,34.07423,0.0008736049,35.24381,0.009090596,10.0143,0.002825989,7.185043,0.00179669,3,0,"   09/06/2023 03:14:11.473",""
"2023-09-06 02:06:20",470035,2.32195,0.001386482,17687.08,27.559,588.0471,0.3450133,2.363758,0.00143632,598.6352,0.3424565,139.6161,0.0171859,34.0713,0.001021214,35.23119,0.00780768,10.01524,0.003256298,7.18546,0.002120784,3,0,"   09/06/2023 03:14:31.018",""
"2023-09-06 02:06:40",470036,2.321932,0.0009416353,17677.09,34.70025,588.546,0.4340853,2.363716,0.0009675442,599.137,0.4383778,139.6118,0.0240168,34.06819,0.0009741234,35.23484,0.008660636,10.01502,0.002994584,7.184407,0.002782605,3,0,"   09/06/2023 03:14:50.557",""
"2023-09-06 02:07:00",470037,2.32199,0.001022247,17674.68,36.3767,589.0239,0.3522316,2.363768,0.001049499,599.6221,0.3515114,139.6151,0.01732108,34.06491,0.001013068,35.22925,0.006619034,10.01397,0.002463087,7.184617,0.002547584,3,0,"   09/06/2023 03:15:10.097",""
"2023-09-06 02:07:20",470038,2.322621,0.001192906,17696.4,41.07851,589.5132,0.4298059,2.364464,0.001195504,600.1334,0.4253865,139.614,0.02087347,34.0618,0.0009049214,35.23314,0.007395406,10.01418,0.002505292,7.186133,0.002880421,3,0,"   09/06/2023 03:15:29.636",""
"2023-09-06 02:07:40",470039,2.323347,0.001267769,17672.38,33.50616,590.0653,0.29338,2.365144,0.00130317,600.6808,0.2860307,139.6108,0.01927722,34.05952,0.0006469548,35.23257,0.0074631,10.01253,0.003028154,7.185,0.001810896,3,0,"   09/06/2023 03:15:49.175",""
"2023-09-06 02:08:00",470040,2.32546,0.001187432,17684.26,31.24789,590.5841,0.3108735,2.367324,0.001206395,601.2162,0.3154084,139.6133,0.02177503,34.05677,0.0008761063,35.23065,0.004806097,10.01395,0.002902026,7.184624,0.002166313,3,0,"   09/06/2023 03:16:08.714",""
"2023-09-06 02:08:20",470041,2.328809,0.001800026,17672.77,37.44837,590.9972,0.3027132,2.370706,0.001855381,601.6297,0.317139,139.6148,0.02071109,34.05383,0.0009804585,35.2333,0.006013138,10.01414,0.002216834,7.184861,0.002249632,3,0,"   09/06/2023 03:16:28.254",""
"2023-09-06 02:08:40",470042,2.333996,0.002027485,17679.09,38.61948,591.6584,0.2559751,2.376002,0.002089327,602.3066,0.2658418,139.6106,0.02222169,34.05078,0.001017295,35.22652,0.007934768,10.01352,0.002903281,7.185398,0.002107437,3,0,"   09/06/2023 03:16:47.817",""
"2023-09-06 02:09:00",470043,2.340015,0.001960694,17684.73,20.37845,591.8488,0.3344208,2.382143,0.002005871,602.504,0.3371894,139.6119,0.0205318,34.04781,0.0009292681,35.22143,0.01034667,10.01371,0.001737256,7.186227,0.002345675,3,0,"   09/06/2023 03:17:07.356",""
"2023-09-06 02:09:20",470044,2.346507,0.002186358,17686.67,37.49455,592.462,0.288467,2.388756,0.002243157,603.1293,0.293958,139.6165,0.01952124,34.04422,0.000975321,35.22433,0.006559736,10.01436,0.002895502,7.18492,0.002141561,3,0,"   09/06/2023 03:17:26.895",""
"2023-09-06 02:09:40",470045,2.352485,0.002525591,17695.13,30.59991,592.8367,0.3158517,2.394862,0.00257748,603.516,0.321756,139.6144,0.02220547,34.0416,0.0007394877,35.21545,0.00718183,10.01342,0.002300872,7.185467,0.002066523,3,0,"   09/06/2023 03:17:46.433",""
"2023-09-06 02:10:00",470046,2.357802,0.001788018,17671.63,51.92231,593.1466,0.3104076,2.400217,0.001861794,603.8171,0.3143034,139.6124,0.02246509,34.03889,0.0009365192,35.21486,0.008694138,10.01314,0.002555326,7.185529,0.0024189,3,0,"   09/06/2023 03:18:05.973",""
"2023-09-06 02:10:20",470047,2.36139,0.001360733,17673.23,33.69622,593.5212,0.2881423,2.403874,0.001400621,604.1994,0.2907112,139.616,0.01825077,34.03569,0.001004706,35.21187,0.00720714,10.01347,0.002126574,7.185382,0.002111643,3,0,"   09/06/2023 03:18:25.511",""
"2023-09-06 02:10:40",470048,2.363855,0.001093007,17671.55,37.02964,593.7358,0.4308974,2.40638,0.001137137,604.4168,0.4330916,139.6154,0.01980971,34.03249,0.001014038,35.2038,0.005995447,10.01278,0.002780388,7.185415,0.002559223,3,0,"   09/06/2023 03:18:45.051",""
"2023-09-06 02:11:00",470049,2.36437,0.001024736,17661.23,24.03083,594.0473,0.2315418,2.406878,0.001069027,604.7275,0.2388319,139.6109,0.02187309,34.02944,0.00097209,35.20202,0.007376699,10.01438,0.002613729,7.186261,0.001815678,3,0,"   09/06/2023 03:19:04.591",""
"2023-09-06 02:11:20",470050,2.364337,0.001100284,17664.01,38.02428,594.2291,0.3580296,2.406852,0.001109182,604.9143,0.3547484,139.6116,0.02324257,34.02584,0.001291755,35.19384,0.00713271,10.01377,0.002321274,7.185012,0.002633416,3,0,"   09/06/2023 03:19:24.129",""
"2023-09-06 02:11:40",470051,2.36281,0.001291039,17663.13,34.32091,594.2292,0.3124916,2.405295,0.001334408,604.9139,0.3199213,139.6129,0.02308967,34.0228,0.000753086,35.18872,0.00564272,10.01486,0.001800471,7.185818,0.00271682,3,0,"   09/06/2023 03:19:43.668",""
"2023-09-06 02:12:00",470052,2.361521,0.001277734,17668.74,32.6155,594.2694,0.3398766,2.403996,0.001331264,604.9582,0.3381698,139.6084,0.02059483,34.01997,0.001054069,35.195,0.005815447,10.01264,0.003138838,7.185446,0.002208475,3,0,"   09/06/2023 03:20:03.208",""
"2023-09-06 02:12:20",470053,2.359005,0.001104514,17664.67,38.65594,594.3316,0.2497202,2.401425,0.001136702,605.019,0.2452569,139.6133,0.01780968,34.0169,0.001162973,35.19045,0.009951174,10.01343,0.002559951,7.185605,0.002253298,3,0,"   09/06/2023 03:20:22.746",""
"2023-09-06 02:12:40",470054,2.356507,0.001241912,17672.1,34.87473,594.1201,0.3509415,2.3989,0.001294448,604.8084,0.3500856,139.6142,0.01790111,34.0136,0.001025878,35.18814,0.008463459,10.01424,0.002019715,7.185518,0.00240593,3,0,"   09/06/2023 03:20:42.286",""
"2023-09-06 02:13:00",470055,2.354086,0.001077881,17662.93,41.23931,593.9458,0.3190222,2.396414,0.001147321,604.6253,0.3170331,139.6126,0.02025871,34.01057,0.0009339148,35.18288,0.008998025,10.01358,0.002977579,7.185599,0.002106823,3,0,"   09/06/2023 03:21:01.823",""
"2023-09-06 02:13:20",470056,2.351869,0.001610994,17664.4,31.63542,593.6182,0.3965716,2.39416,0.001662794,604.2927,0.3939595,139.6141,0.021928,34.00679,0.001159089,35.17286,0.01053821,10.01375,0.002804833,7.18567,0.002256973,3,0,"   09/06/2023 03:21:21.364",""
"2023-09-06 02:13:40",470057,2.348954,0.001588376,17669.97,33.89278,593.2729,0.3274522,2.391207,0.001643507,603.9445,0.3296804,139.613,0.01908624,34.00364,0.0008160586,35.16299,0.009449815,10.01415,0.002089209,7.185207,0.002860587,3,0,"   09/06/2023 03:21:40.909",""
"2023-09-06 02:14:00",470058,2.346157,0.001571994,17653.07,34.93141,593.0177,0.4621774,2.388319,0.001649493,603.6744,0.4714122,139.6163,0.02155766,34.00072,0.001028763,35.15923,0.005443882,10.01352,0.002752954,7.185138,0.002692613,3,0,"   09/06/2023 03:22:00.447",""
"2023-09-06 02:14:20",470059,2.342525,0.001501038,17678.36,39.54105,592.3699,0.3824989,2.384682,0.001520908,603.0305,0.3840682,139.6115,0.02033102,33.99754,0.0009243361,35.1625,0.006294091,10.01328,0.002901437,7.18524,0.001804931,3,0,"   09/06/2023 03:22:19.987",""
"2023-09-06 02:14:40",470060,2.339112,0.001781372,17658.48,30.92339,592.1108,0.3233599,2.38116,0.001797511,602.7545,0.320434,139.6121,0.02200894,33.99449,0.000925294,35.17153,0.006834973,10.01367,0.002505222,7.184987,0.001982553,3,0,"   09/06/2023 03:22:39.526",""
"2023-09-06 02:15:00",470061,2.33095,0.001738467,17668.62,36.2837,591.092,0.2685364,2.372875,0.001769633,601.7236,0.2775652,139.6123,0.01875796,33.9883,0.001115263,35.1576,0.006045554,10.01389,0.001891762,7.185744,0.002833541,3,0,"   09/06/2023 03:23:18.604",""
"2023-09-06 02:15:20",470062,2.326322,0.001280975,17663.88,39.48843,590.9024,0.3125273,2.368153,0.001301714,601.5277,0.318189,139.6157,0.02067014,33.98497,0.0008713564,35.16323,0.006286145,10.01378,0.002822446,7.186037,0.002263995,3,0,"   09/06/2023 03:23:38.143",""
"2023-09-06 02:15:40",470063,2.323117,0.001260473,17666.43,33.62637,590.5911,0.2606805,2.364896,0.001282378,601.2124,0.2682857,139.6127,0.01790151,33.98273,0.0008034476,35.15582,0.006373423,10.01323,0.002507551,7.185922,0.001712617,3,0,"   09/06/2023 03:23:57.697",""
"2023-09-06 02:16:00",470064,2.319501,0.001111511,17662.82,34.10333,590.4385,0.2655281,2.361207,0.001099043,601.0549,0.2668304,139.6159,0.02116707,33.97975,0.001112059,35.15592,0.007710836,10.01235,0.002114922,7.185849,0.002450314,3,0,"   09/06/2023 03:24:17.248",""
"2023-09-06 02:16:20",470065,2.316795,0.001464746,17663.3,46.9718,590.3742,0.2620779,2.358453,0.00150439,600.9897,0.2630565,139.614,0.01934802,33.97675,0.0009017922,35.15995,0.00864553,10.01239,0.002705125,7.185376,0.002093854,3,0,"   09/06/2023 03:24:36.797",""
"2023-09-06 02:16:40",470066,2.314214,0.00104391,17662.5,38.76233,590.1621,0.2829362,2.355823,0.001051648,600.7732,0.2819449,139.6165,0.01869573,33.97366,0.001018462,35.15716,0.007972458,10.01372,0.002781812,7.186563,0.002752498,3,0,"   09/06/2023 03:24:56.336",""
"2023-09-06 02:17:00",470067,2.311306,0.0009503841,17667.49,31.05038,590.2072,0.2173617,2.352875,0.0009811162,600.8222,0.2228538,139.6132,0.01861052,33.97042,0.001031033,35.15356,0.00770686,10.01357,0.002525039,7.186074,0.002316928,3,0,"   09/06/2023 03:25:15.875",""
"2023-09-06 02:17:20",470068,2.309646,0.001009768,17664.84,32.09717,590.2073,0.3330665,2.351179,0.00101524,600.8207,0.3391307,139.6145,0.01577178,33.96683,0.001057767,35.14497,0.00960626,10.01405,0.002156514,7.187157,0.001641114,3,0,"   09/06/2023 03:25:35.414",""
"2023-09-06 02:17:40",470069,2.307965,0.001444924,17668.21,34.60628,590.611,0.2501982,2.349476,0.001489136,601.2337,0.2523649,139.61,0.02322754,33.96433,0.0008356994,35.13929,0.00745948,10.01308,0.00268151,7.185332,0.00205372,3,0,"   09/06/2023 03:25:54.953",""
"2023-09-06 02:18:00",470070,2.305875,0.001131032,17639.58,38.87676,590.7799,0.3258817,2.34728,0.001172857,601.3881,0.3230494,139.6142,0.02123855,33.96107,0.0009225314,35.13758,0.009283493,10.01294,0.003349453,7.18624,0.002375677,3,0,"   09/06/2023 03:26:14.491",""
"2023-09-06 02:18:20",470071,2.303865,0.001363271,17660.77,35.62818,591.0055,0.3607489,2.345285,0.001363107,601.6307,0.3655102,139.6149,0.02399701,33.95788,0.00103709,35.1474,0.009315233,10.01455,0.002701831,7.186191,0.002320799,3,0,"   09/06/2023 03:26:34.030",""
"2023-09-06 02:18:40",470072,2.302313,0.0007739419,17649.8,31.25902,591.3038,0.3911301,2.343678,0.0008092831,601.9277,0.3896,139.6156,0.021372,33.95467,0.000982296,35.14383,0.00687844,10.01469,0.002747053,7.185753,0.00246538,3,0,"   09/06/2023 03:26:53.571",""
"2023-09-06 02:19:00",470073,2.300992,0.001027466,17647.32,33.10047,591.596,0.2082354,2.342328,0.001046857,602.2237,0.2103003,139.6123,0.01893732,33.95146,0.001155948,35.14309,0.007047107,10.01245,0.002100226,7.186538,0.002080948,3,0,"   09/06/2023 03:27:13.110",""
"2023-09-06 02:19:20",470074,2.29946,0.001231469,17648.68,25.57715,591.947,0.3075195,2.340771,0.001254379,602.5818,0.3090311,139.6139,0.02167538,33.94764,0.001144399,35.1336,0.008587661,10.0136,0.002474018,7.186716,0.002458948,3,0,"   09/06/2023 03:27:32.648",""
"2023-09-06 02:19:40",470075,2.298666,0.001030597,17654.91,35.1933,592.2312,0.264979,2.339978,0.001069521,602.8749,0.266914,139.6125,0.02137084,33.94506,0.000724477,35.13241,0.007114082,10.01446,0.00141823,7.187492,0.002368476,3,0,"   09/06/2023 03:27:52.188",""
"2023-09-06 02:20:00",470076,2.297449,0.001062222,17652.24,39.28296,592.9151,0.3360448,2.338733,0.001123833,603.5694,0.3288279,139.6142,0.02066425,33.9424,0.000815584,35.12744,0.008278332,10.01444,0.002659357,7.185604,0.002320911,3,0,"   09/06/2023 03:28:11.725",""
