"TOA5","MGEO_SERC","CR1000X","50443","CR1000X.8.5.0","CPU:MGEO_SERCv31INT.CR1X","63885","MetTable"
"TIMESTAMP","RECORD","Wind_direction_avg","Wind_direction_min","Wind_direction_max","Wind_speed_avg","Wind_speed_max","Wind_speed_min","Wind_speed_avg_mph","Wind_speed_max_mph","Wind_speed_min_mph","Air_Temperature","Relative_Humidity","Air_Pressure","Air_Pressure_bar","Rain_Accumulation","Rain_Accumulation_in","Rain_Intensity","Rain_Intensity_in_hr","PAR_Den_A","PAR_Den_B","Barometric_Pressure_PB110B"
"TS","RN","degrees","degrees","degrees","m/s","m/s","m/s","","","","Celsius","%RH","Pascal","","mm","","mm/h","","micromols/s/m^2","micromols/s/m^2","mbar"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-05-03 02:48:00",11129,275,36,211,0.9,1.8,0.3,2.01321,4.02642,0.67107,6.7,54.8,101350,1.0135,0,0,0,0,0,0.03989222,1000.794
"2026-05-03 02:54:00",11130,267,155,346,1.6,2.8,0.2,3.57904,6.26332,0.44738,6.8,56.4,101350,1.0135,0,0,0,0,0,0.02914617,1000.836
"2026-05-03 03:00:00",11131,279,250,321,2.4,3.6,0.8,5.36856,8.05284,1.78952,6.7,55.8,101360,1.0136,0,0,0,0,0,0.04683843,1000.996
"2026-05-03 03:06:00",11132,281,189,337,1.4,2.5,0.1,3.13166,5.59225,0.22369,6.5,55.1,101360,1.0136,0,0,0,0,0,0.02966048,1000.967
"2026-05-03 03:12:00",11133,285,246,324,1.8,2.9,1.1,4.02642,6.48701,2.46059,6.6,55.4,101370,1.0137,0,0,0,0,0,0.05449246,1001.046
"2026-05-03 03:18:00",11134,282,253,325,2.5,3.3,0.7,5.59225,7.38177,1.56583,6.4,55.8,101370,1.0137,0,0,0,0,0,0.05169091,1001.006
"2026-05-03 03:24:00",11135,273,255,295,2.3,3.3,1.5,5.14487,7.38177,3.35535,6.4,55.4,101370,1.0137,0,0,0,0,0,0.02369447,1001
"2026-05-03 03:30:00",11136,268,243,313,2.3,3,1.2,5.14487,6.7107,2.68428,6.1,57.1,101370,1.0137,0,0,0,0,0,0.02520711,1001.078
"2026-05-03 03:36:00",11137,276,85,193,1.4,2.4,0.1,3.13166,5.36856,0.22369,6.1,57.3,101380,1.0138,0,0,0,0,0,0.05472243,1001.153
"2026-05-03 03:42:00",11138,270,248,304,2.6,3.6,1.2,5.81594,8.05284,2.68428,6.2,57.4,101380,1.0138,0,0,0,0,0,0.04407315,1001.194
"2026-05-03 03:48:00",11139,275,100,316,2.4,3.5,0.2,5.36856,7.82915,0.44738,5.9,57.4,101380,1.0138,0,0,0,0,0,0.02875287,1001.205
"2026-05-03 03:54:00",11140,285,260,322,2.2,4,0.4,4.92118,8.9476,0.8947601,6.2,57.1,101380,1.0138,0,0,0,0,0,0.03818586,1001.206
"2026-05-03 04:00:00",11141,261,208,305,1.7,2.9,0.5,3.80273,6.48701,1.11845,6.1,57.9,101390,1.0139,0,0,0,0,0,0.0333211,1001.228
"2026-05-03 04:06:00",11142,264,229,314,1.8,3.4,0.6,4.02642,7.605461,1.34214,6.2,57.8,101390,1.0139,0,0,0,0,0,0.0531068,1001.256
"2026-05-03 04:12:00",11143,282,9,225,2.3,3.9,1,5.14487,8.72391,2.2369,6.1,57.2,101400,1.014,0,0,0,0,0,0.02372472,1001.248
"2026-05-03 04:18:00",11144,303,250,349,2.6,4.8,1.1,5.81594,10.73712,2.46059,5.9,55.7,101380,1.0138,0,0,0,0,0,0.01689352,1001.257
"2026-05-03 04:24:00",11145,267,59,90,1.7,3,0,3.80273,6.7107,0,6.2,59.8,101400,1.014,0,0,0,0,0,0.02221811,1001.338
"2026-05-03 04:30:00",11146,280,244,316,1.4,2.5,0.7,3.13166,5.59225,1.56583,6.2,57.3,101400,1.014,0,0,0,0,0,0.007999013,1001.315
"2026-05-03 04:36:00",11147,302,11,254,1.9,3.5,0.6,4.25011,7.82915,1.34214,6,55.3,101410,1.0141,0,0,0,0,0,0,1001.418
"2026-05-03 04:42:00",11148,276,246,312,2.4,3.6,1,5.36856,8.05284,2.2369,6,56.3,101410,1.0141,0,0,0,0,0,0,1001.481
"2026-05-03 04:48:00",11149,280,231,341,1.7,3.4,0.7,3.80273,7.605461,1.56583,5.7,59.1,101410,1.0141,0,0,0,0,0,0,1001.497
"2026-05-03 04:54:00",11150,274,10,241,2.5,3.7,0.3,5.59225,8.27653,0.67107,5.8,58.2,101420,1.0142,0,0,0,0,0,0,1001.668
"2026-05-03 05:00:00",11151,312,104,224,1.4,2.6,0.2,3.13166,5.81594,0.44738,5.8,58.8,101440,1.0144,0,0,0,0,0,0,1001.711
"2026-05-03 05:06:00",11152,298,259,337,2.9,4.3,1.4,6.48701,9.61867,3.13166,5.7,57.1,101440,1.0144,0,0,0,0,0,0,1001.804
"2026-05-03 05:12:00",11153,281,209,331,1.8,3.8,0.2,4.02642,8.50022,0.44738,5.8,57.1,101450,1.0145,0,0,0,0,0,0,1001.893
"2026-05-03 05:18:00",11154,293,36,239,2.3,5.4,0.4,5.14487,12.07926,0.8947601,5.7,57.5,101460,1.0146,0,0,0,0,0,0,1002.045
"2026-05-03 05:24:00",11155,276,250,297,3.2,5.3,1.4,7.158081,11.85557,3.13166,5.7,56.8,101480,1.0148,0,0,0,0,0,0,1002.166
"2026-05-03 05:30:00",11156,256,135,312,2.1,3.4,0.4,4.69749,7.605461,0.8947601,5.8,57.4,101490,1.0149,0,0,0,0,0,0,1002.271
"2026-05-03 05:36:00",11157,273,217,317,2.3,3.8,0.5,5.14487,8.50022,1.11845,5.5,56.8,101490,1.0149,0,0,0,0,0,0,1002.325
"2026-05-03 05:42:00",11158,285,12,78,2,3.4,0.1,4.4738,7.605461,0.22369,5.8,56.9,101490,1.0149,0,0,0,0,0,0,1002.312
"2026-05-03 05:48:00",11159,279,246,323,2.7,5.1,1.1,6.03963,11.40819,2.46059,5.9,55.7,101510,1.0151,0,0,0,0,0,0,1002.43
"2026-05-03 05:54:00",11160,290,232,327,2.4,4.4,0.5,5.36856,9.84236,1.11845,6,54.9,101510,1.0151,0,0,0,0,0,0,1002.512
"2026-05-03 06:00:00",11161,252,171,337,2.4,5.8,0.6,5.36856,12.97402,1.34214,6.1,55.2,101530,1.0153,0,0,0,0,0,0,1002.707
"2026-05-03 06:06:00",11162,268,114,293,2.5,5.2,0.2,5.59225,11.63188,0.44738,6.3,52.8,101540,1.0154,0,0,0,0,0,0,1002.878
"2026-05-03 06:12:00",11163,298,267,329,2.8,4.8,1.3,6.26332,10.73712,2.90797,6.4,52.7,101550,1.0155,0,0,0,0,0,0,1002.893
"2026-05-03 06:18:00",11164,322,34,219,1.3,2.5,0.5,2.90797,5.59225,1.11845,6.6,54,101560,1.0156,0,0,0,0,0,0,1002.955
"2026-05-03 06:24:00",11165,297,21,114,2.4,5.1,0.2,5.36856,11.40819,0.44738,6.6,52,101560,1.0156,0,0,0,0,0,0,1003.016
"2026-05-03 06:30:00",11166,259,95,321,1.6,3.3,0.2,3.57904,7.38177,0.44738,6.8,52.7,101570,1.0157,0,0,0,0,0,0,1003.091
"2026-05-03 06:36:00",11167,311,62,191,2.6,5.3,0.2,5.81594,11.85557,0.44738,6.9,51.5,101570,1.0157,0,0,0,0,0,0,1003.141
"2026-05-03 06:42:00",11168,322,20,241,3.6,6.4,1.1,8.05284,14.31616,2.46059,7.1,49.7,101570,1.0157,0,0,0,0,0,0,1003.187
"2026-05-03 06:48:00",11169,300,64,249,2.6,5.1,0.3,5.81594,11.40819,0.67107,7.1,50.5,101580,1.0158,0,0,0,0,0,0,1003.188
"2026-05-03 06:54:00",11170,292,191,356,2.3,3.9,0.6,5.14487,8.72391,1.34214,7.1,48.4,101590,1.0159,0,0,0,0,0,0,1003.391
"2026-05-03 07:00:00",11171,273,89,328,3.2,4.9,0.2,7.158081,10.96081,0.44738,7.3,49.7,101600,1.016,0,0,0,0,0,0,1003.365
"2026-05-03 07:06:00",11172,284,87,137,3.5,8.6,0.4,7.82915,19.23734,0.8947601,7.5,46.8,101610,1.0161,0,0,0,0,0,0,1003.455
"2026-05-03 07:12:00",11173,273,222,330,3.9,6.7,0.7,8.72391,14.98723,1.56583,7.6,47.5,101600,1.016,0,0,0,0,0,0,1003.442
"2026-05-03 07:18:00",11174,293,113,228,2.1,3.6,0.3,4.69749,8.05284,0.67107,7.7,46.5,101610,1.0161,0,0,0,0,0,0,1003.473
"2026-05-03 07:24:00",11175,351,141,206,2,4.5,0.3,4.4738,10.06605,0.67107,8.2,45.5,101620,1.0162,0,0,0,0,0,0,1003.648
"2026-05-03 07:30:00",11176,286,39,172,2.4,5.3,0.1,5.36856,11.85557,0.22369,8.3,46,101620,1.0162,0,0,0,0,0,0,1003.646
"2026-05-03 07:36:00",11177,273,146,334,2.7,6.3,0.1,6.03963,14.09247,0.22369,8.1,44.5,101630,1.0163,0,0,0,0,0,0,1003.778
"2026-05-03 07:42:00",11178,332,47,273,3.1,5.6,0.6,6.93439,12.52664,1.34214,8,44.1,101640,1.0164,0,0,0,0,0,0,1003.814
"2026-05-03 07:48:00",11179,337,151,192,1.9,5.2,0.2,4.25011,11.63188,0.44738,8.1,42.8,101630,1.0163,0,0,0,0,0,0,1003.87
"2026-05-03 07:54:00",11180,310,23,300,1.5,4.4,0.1,3.35535,9.84236,0.22369,8.7,41.4,101650,1.0165,0,0,0,0,0,0,1003.912
"2026-05-03 08:00:00",11181,357,55,300,4.2,6.4,1.1,9.39498,14.31616,2.46059,8.8,39.7,101640,1.0164,0,0,0,0,0,0,1003.872
"2026-05-03 08:06:00",11182,348,73,184,1.6,3.3,0.2,3.57904,7.38177,0.44738,8.7,40.9,101650,1.0165,0,0,0,0,0,0,1003.99
"2026-05-03 08:12:00",11183,345,57,253,3.3,6,0.7,7.38177,13.4214,1.56583,8.7,40.5,101650,1.0165,0,0,0,0,0,0,1003.907
"2026-05-03 08:18:00",11184,357,85,290,4.7,11.1,1.7,10.51343,24.82959,3.80273,8.8,40,101650,1.0165,0,0,0,0,0,0,1003.926
"2026-05-03 08:24:00",11185,344,125,178,3.4,8.1,0.1,7.605461,18.11889,0.22369,8.8,38.3,101650,1.0165,0,0,0,0,0,0,1003.972
"2026-05-03 08:30:00",11186,317,40,202,2.9,5,0.2,6.48701,11.1845,0.44738,9.2,38.2,101640,1.0164,0,0,0,0,0,0,1003.846
"2026-05-03 08:36:00",11187,333,96,246,2.1,5.6,0.2,4.69749,12.52664,0.44738,9.5,37.5,101650,1.0165,0,0,0,0,0,0,1004.019
"2026-05-03 08:42:00",11188,60,162,285,2.1,5.2,0.2,4.69749,11.63188,0.44738,9.6,37.3,101650,1.0165,0,0,0,0,0,0,1003.865
"2026-05-03 08:48:00",11189,298,113,322,4.3,7.6,0.1,9.61867,17.00044,0.22369,9.9,37.9,101660,1.0166,0,0,0,0,0,0,1003.975
"2026-05-03 08:54:00",11190,351,114,186,2.6,6,0.2,5.81594,13.4214,0.44738,9.8,34.9,101660,1.0166,0,0,0,0,0,0,1004.16
"2026-05-03 09:00:00",11191,31,161,318,2.2,6.2,0.1,4.92118,13.86878,0.22369,9.5,35.4,101640,1.0164,0,0,0,0,0,0,1003.96
"2026-05-03 09:06:00",11192,42,135,297,4,8.1,0.4,8.9476,18.11889,0.8947601,10,35.5,101640,1.0164,0,0,0,0,0,0,1003.883
"2026-05-03 09:12:00",11193,53,127,212,2.9,8.1,0.3,6.48701,18.11889,0.67107,10.2,33.5,101630,1.0163,0,0,0,0,0,0,1003.798
"2026-05-03 09:18:00",11194,31,117,159,0.7,3.3,0,1.56583,7.38177,0,10.4,34.1,101640,1.0164,0,0,0,0,0,0,1003.788
"2026-05-03 09:24:00",11195,295,141,319,1.5,4.2,0.2,3.35535,9.39498,0.44738,10.4,35.3,101640,1.0164,0,0,0,0,0,0,1003.826
"2026-05-03 09:30:00",11196,15,172,189,3.2,7.2,0.1,7.158081,16.10568,0.22369,10.2,32.2,101630,1.0163,0.2,0.007874016,0,0,0,0,1003.722
"2026-05-03 09:36:00",11197,266,198,343,2.5,4.8,0.3,5.59225,10.73712,0.67107,10.2,35,101630,1.0163,0.2,0.007874016,0,0,0,0,1003.864
"2026-05-03 09:42:00",11198,333,51,273,3.6,6.6,1.9,8.05284,14.76354,4.25011,10.3,31.4,101620,1.0162,0.2,0.007874016,0,0,0,0,1003.692
"2026-05-03 09:48:00",11199,301,103,180,3.6,8.8,0.3,8.05284,19.68472,0.67107,10.4,31.9,101610,1.0161,0.2,0.007874016,0,0,0,0,1003.728
"2026-05-03 09:54:00",11200,342,151,215,3.8,9.3,0.5,8.50022,20.80317,1.11845,10.7,29.7,101600,1.016,0.2,0.007874016,0,0,0,0,1003.667
"2026-05-03 10:00:00",11201,340,59,263,2.7,6.1,0.3,6.03963,13.64509,0.67107,10.8,30.2,101630,1.0163,0.2,0.007874016,0,0,0,0,1003.594
"2026-05-03 10:06:00",11202,42,151,263,2.1,5.5,0.3,4.69749,12.30295,0.67107,10.9,30.7,101620,1.0162,0.2,0.007874016,0,0,0,0,1003.605
"2026-05-03 10:12:00",11203,315,9,177,3.7,6.7,0.2,8.27653,14.98723,0.44738,10.9,30.6,101620,1.0162,0.2,0.007874016,0,0,0,0,1003.607
"2026-05-03 10:18:00",11204,265,116,330,3.8,6.7,0.2,8.50022,14.98723,0.44738,11.1,31,101630,1.0163,0.2,0.007874016,0,0,0,0,1003.542
"2026-05-03 10:24:00",11205,349,172,220,1.3,3,0.1,2.90797,6.7107,0.22369,11,31,101620,1.0162,0.2,0.007874016,0,0,0,0,1003.618
"2026-05-03 10:30:00",11206,346,74,184,1.6,4.4,0.2,3.57904,9.84236,0.44738,11.3,29.7,101630,1.0163,0.2,0.007874016,0,0,0,0,1003.596
"2026-05-03 10:36:00",11207,343,37,265,3.5,6.6,0.4,7.82915,14.76354,0.8947601,11.6,29.2,101640,1.0164,0.2,0.007874016,0,0,0,0,1003.64
"2026-05-03 10:42:00",11208,244,197,324,3,6.8,0.5,6.7107,15.21092,1.11845,11.8,30.2,101620,1.0162,0.2,0.007874016,0,0,0,0,1003.687
"2026-05-03 10:48:00",11209,297,45,111,1.9,3.4,0.2,4.25011,7.605461,0.44738,12,29.2,101620,1.0162,0.2,0.007874016,0,0,0,0,1003.638
"2026-05-03 10:54:00",11210,353,127,250,3.4,6.3,0.5,7.605461,14.09247,1.11845,11.6,26,101610,1.0161,0.2,0.007874016,0,0,0,0,1003.506
"2026-05-03 11:00:00",11211,2,67,112,5.2,11.2,0.4,11.63188,25.05328,0.8947601,11.8,27.3,101610,1.0161,0.2,0.007874016,0,0,0,0,1003.501
"2026-05-03 11:06:00",11212,5,119,173,1.6,3.8,0.2,3.57904,8.50022,0.44738,12,27.8,101610,1.0161,0.2,0.007874016,0,0,0,0,1003.453
"2026-05-03 11:12:00",11213,234,122,326,2.6,4.7,0.4,5.81594,10.51343,0.8947601,11.9,28.7,101600,1.016,0.2,0.007874016,0,0,0,0,1003.329
"2026-05-03 11:18:00",11214,311,261,350,3.3,6,0.7,7.38177,13.4214,1.56583,12.2,28.2,101590,1.0159,0.2,0.007874016,0,0,0,0,1003.414
"2026-05-03 11:24:00",11215,335,25,272,3.3,5.4,0.5,7.38177,12.07926,1.11845,12.3,27.3,101590,1.0159,0.2,0.007874016,0,0,0,0,1003.179
"2026-05-03 11:30:00",11216,292,63,224,5.1,10.2,0.7,11.40819,22.81638,1.56583,12.3,30,101590,1.0159,0.2,0.007874016,0,0,0,0,1003.271
"2026-05-03 11:36:00",11217,37,105,262,2.2,4.9,0.1,4.92118,10.96081,0.22369,12.6,27.6,101570,1.0157,0.2,0.007874016,0,0,0,0,1003.19
"2026-05-03 11:42:00",11218,328,30,246,4.8,8.8,1.2,10.73712,19.68472,2.68428,12.7,27.5,101580,1.0158,0.2,0.007874016,0,0,0,0,1003.151
"2026-05-03 11:48:00",11219,275,142,344,4.3,6.9,0.7,9.61867,15.43461,1.56583,12.5,27.9,101580,1.0158,0.2,0.007874016,0,0,0,0,1003.222
"2026-05-03 11:54:00",11220,246,178,337,4.9,7.8,1,10.96081,17.44782,2.2369,12.5,28.8,101570,1.0157,0.2,0.007874016,0,0,0,0,1003.224
"2026-05-03 12:00:00",11221,257,231,291,4.8,6.5,2.4,10.73712,14.53985,5.36856,12.9,30.4,101570,1.0157,0.2,0.007874016,0,0,0,0,1002.928
"2026-05-03 12:06:00",11222,295,253,352,4.2,6.1,2,9.39498,13.64509,4.4738,12.9,28.5,101570,1.0157,0.2,0.007874016,0,0,0,0,1003.021
"2026-05-03 12:12:00",11223,261,249,281,7.4,9.5,5.1,16.55306,21.25055,11.40819,12.9,31.5,101570,1.0157,0.2,0.007874016,0,0,0,0,1003.095
"2026-05-03 12:18:00",11224,304,70,159,2.2,4.5,0.2,4.92118,10.06605,0.44738,13.2,28.2,101570,1.0157,0.2,0.007874016,0,0,0,0,1002.9
"2026-05-03 12:24:00",11225,273,236,294,6.2,8.8,1.6,13.86878,19.68472,3.57904,13.2,30.1,101560,1.0156,0.2,0.007874016,0,0,0,0,1002.903
"2026-05-03 12:30:00",11226,304,264,351,4.3,8.3,1.8,9.61867,18.56627,4.02642,12.8,28.6,101550,1.0155,0.2,0.007874016,0,0,0,0,1002.843
"2026-05-03 12:36:00",11227,252,211,294,7.8,12.5,3.5,17.44782,27.96125,7.82915,12.9,31.3,101540,1.0154,0.2,0.007874016,0,0,0,0,1002.94
"2026-05-03 12:42:00",11228,210,109,298,1.5,2.6,0.1,3.35535,5.81594,0.22369,13.2,27.1,101550,1.0155,0.2,0.007874016,0,0,0,0,1002.822
"2026-05-03 12:48:00",11229,267,241,311,3.6,5.3,1.4,8.05284,11.85557,3.13166,13.5,31.2,101540,1.0154,0.2,0.007874016,0,0,0,0,1002.777
"2026-05-03 12:54:00",11230,261,238,289,5.1,8.1,1.8,11.40819,18.11889,4.02642,13.3,29.8,101530,1.0153,0.2,0.007874016,0,0,0,0,1002.688
"2026-05-03 13:00:00",11231,281,232,322,4.2,7.1,0.7,9.39498,15.88199,1.56583,13.2,29.2,101540,1.0154,0.2,0.007874016,0,0,0,0,1002.748
"2026-05-03 13:06:00",11232,276,25,219,2.3,5.7,0.3,5.14487,12.75033,0.67107,13.7,27.4,101530,1.0153,0.2,0.007874016,0,0,0,0,1002.592
"2026-05-03 13:12:00",11233,293,97,176,3.4,6.8,0,7.605461,15.21092,0,13.7,27.3,101540,1.0154,0.2,0.007874016,0,0,0,0,1002.878
"2026-05-03 13:18:00",11234,352,6,131,1.4,4,0.1,3.13166,8.9476,0.22369,13.6,27.8,101540,1.0154,0.2,0.007874016,0,0,0,0,1002.641
"2026-05-03 13:24:00",11235,328,15,250,3.3,6.2,0.5,7.38177,13.86878,1.11845,13.8,27.4,101530,1.0153,0.2,0.007874016,0,0,0,0,1002.609
"2026-05-03 13:30:00",11236,332,27,243,2.7,6.3,0.5,6.03963,14.09247,1.11845,14.3,25.7,101530,1.0153,0.2,0.007874016,0,0,0,0,1002.62
"2026-05-03 13:36:00",11237,248,226,266,4.3,6.2,3.1,9.61867,13.86878,6.93439,13.8,27.3,101530,1.0153,0.2,0.007874016,0,0,0,0,1002.595
"2026-05-03 13:42:00",11238,256,103,274,3.9,8.8,0.2,8.72391,19.68472,0.44738,13.9,30.2,101530,1.0153,0.2,0.007874016,0,0,0,0,1002.597
"2026-05-03 13:48:00",11239,302,244,353,4.6,6.4,2.6,10.28974,14.31616,5.81594,14.2,27.3,101530,1.0153,0.2,0.007874016,0,0,0,0,1002.48
"2026-05-03 13:54:00",11240,276,231,343,4,6.1,1.6,8.9476,13.64509,3.57904,14.1,27.3,101510,1.0151,0.2,0.007874016,0,0,0,0,1002.27
"2026-05-03 14:00:00",11241,279,211,344,3,5.3,0.5,6.7107,11.85557,1.11845,14.3,27.2,101510,1.0151,0.2,0.007874016,0,0,0,0,1002.431
"2026-05-03 14:06:00",11242,295,76,224,3.2,5.6,0.3,7.158081,12.52664,0.67107,14.5,27.4,101500,1.015,0.2,0.007874016,0,0,0,0,1002.388
"2026-05-03 14:12:00",11243,254,179,284,4.3,6.3,0.8,9.61867,14.09247,1.78952,14.6,28.7,101490,1.0149,0.2,0.007874016,0,0,0,0,1002.24
"2026-05-03 14:18:00",11244,256,239,281,3.7,5.9,1.6,8.27653,13.19771,3.57904,14.5,27.4,101480,1.0148,0.2,0.007874016,0,0,0,0,1002.124
"2026-05-03 14:24:00",11245,265,236,288,5.9,8,2.3,13.19771,17.8952,5.14487,14.4,28.7,101470,1.0147,0.2,0.007874016,0,0,0,0,1002.033
"2026-05-03 14:30:00",11246,289,238,335,3.9,7.4,1.4,8.72391,16.55306,3.13166,14.6,26.7,101460,1.0146,0.2,0.007874016,0,0,0,0,1001.803
"2026-05-03 14:36:00",11247,289,61,195,2.4,5,0.1,5.36856,11.1845,0.22369,14.9,28,101460,1.0146,0.2,0.007874016,0,0,0,0,1002.037
"2026-05-03 14:42:00",11248,267,144,300,5.5,9.5,0.1,12.30295,21.25055,0.22369,14.7,26.7,101460,1.0146,0.2,0.007874016,0,0,0,0,1001.849
"2026-05-03 14:48:00",11249,268,210,308,2.5,4.2,0.8,5.59225,9.39498,1.78952,14.8,26.5,101460,1.0146,0.2,0.007874016,0,0,0,0,1001.901
"2026-05-03 14:54:00",11250,262,65,103,1.9,4,0.1,4.25011,8.9476,0.22369,15.2,26.9,101450,1.0145,0.2,0.007874016,0,0,0,0,1001.745
"2026-05-03 15:00:00",11251,292,18,240,3.2,5.1,1.1,7.158081,11.40819,2.46059,15.2,25.6,101440,1.0144,0.2,0.007874016,0,0,0,0,1001.633
"2026-05-03 15:06:00",11252,276,181,339,4.1,7.6,1.2,9.17129,17.00044,2.68428,15.5,26.5,101430,1.0143,0.2,0.007874016,0,0,0,0,1001.59
"2026-05-03 15:12:00",11253,314,17,259,3.3,6.2,1.4,7.38177,13.86878,3.13166,15.4,25.2,101420,1.0142,0.2,0.007874016,0,0,0,0,1001.538
"2026-05-03 15:18:00",11254,309,10,233,2.7,4.3,0.7,6.03963,9.61867,1.56583,15.5,25.5,101410,1.0141,0.2,0.007874016,0,0,0,0,1001.388
"2026-05-03 15:24:00",11255,298,260,354,3.7,6.3,1.5,8.27653,14.09247,3.35535,15.6,27,101410,1.0141,0.2,0.007874016,0,0,0,0,1001.368
"2026-05-03 15:30:00",11256,281,197,320,2.9,5.2,0.3,6.48701,11.63188,0.67107,15.6,27.6,101400,1.014,0.2,0.007874016,0,0,0,0,1001.263
"2026-05-03 15:36:00",11257,265,226,304,4.8,8.2,1.3,10.73712,18.34258,2.90797,15.4,27.5,101400,1.014,0.2,0.007874016,0,0,0,0,1001.221
"2026-05-03 15:42:00",11258,341,67,239,2.6,4.4,0.2,5.81594,9.84236,0.44738,15.6,25.3,101390,1.0139,0.2,0.007874016,0,0,0,0,1001.193
"2026-05-03 15:48:00",11259,271,230,302,5.9,8.6,2.6,13.19771,19.23734,5.81594,15.7,25.4,101380,1.0138,0.2,0.007874016,0,0,0,0,1001.056
"2026-05-03 15:54:00",11260,264,184,318,4.1,6.8,0.6,9.17129,15.21092,1.34214,15.8,25.3,101380,1.0138,0.2,0.007874016,0,0,0,0,1001.039
"2026-05-03 16:00:00",11261,268,215,309,4.9,8.7,1.7,10.96081,19.46103,3.80273,15.8,25.8,101380,1.0138,0.2,0.007874016,0,0,0,0,1001.015
"2026-05-03 16:06:00",11262,287,177,332,4.4,7.9,0.4,9.84236,17.67151,0.8947601,15.8,23.9,101370,1.0137,0.2,0.007874016,0,0,0,0,1000.921
"2026-05-03 16:12:00",11263,275,237,303,4.9,7,2.3,10.96081,15.6583,5.14487,15.8,25,101380,1.0138,0.2,0.007874016,0,0,0,0,1000.959
"2026-05-03 16:18:00",11264,262,243,285,5.6,7.7,2.2,12.52664,17.22413,4.92118,15.8,24.4,101370,1.0137,0.2,0.007874016,0,0,0,0,1001.015
"2026-05-03 16:24:00",11265,273,231,328,4.5,7.4,0.6,10.06605,16.55306,1.34214,15.9,25.9,101370,1.0137,0.2,0.007874016,0,0,0,0,1001
"2026-05-03 16:30:00",11266,264,237,289,3.2,4.8,2,7.158081,10.73712,4.4738,15.8,24.3,101370,1.0137,0.2,0.007874016,0,0,0,0,1000.953
"2026-05-03 16:36:00",11267,7,109,180,0.6,1.3,0,1.34214,2.90797,0,16.1,23.2,101370,1.0137,0.2,0.007874016,0,0,0,0,1001.066
"2026-05-03 16:42:00",11268,263,234,297,2.5,4.6,0.6,5.59225,10.28974,1.34214,16.3,23.4,101380,1.0138,0.2,0.007874016,0,0,0,0,1001.059
"2026-05-03 16:48:00",11269,272,235,307,5.4,7.6,2.3,12.07926,17.00044,5.14487,16.2,24.4,101380,1.0138,0.2,0.007874016,0,0,0,0,1001.124
"2026-05-03 16:54:00",11270,266,142,299,4.2,5.7,0.6,9.39498,12.75033,1.34214,16.1,24.1,101390,1.0139,0.2,0.007874016,0,0,0,0,1001.082
"2026-05-03 17:00:00",11271,265,248,276,4.6,6.4,3.4,10.28974,14.31616,7.605461,16.2,23.4,101390,1.0139,0.2,0.007874016,0,0,0,0,1001.144
"2026-05-03 17:06:00",11272,259,5,212,2.9,4.2,0.2,6.48701,9.39498,0.44738,16.1,24,101380,1.0138,0.2,0.007874016,0,0,0,0,1001.086
"2026-05-03 17:12:00",11273,247,117,0,3.4,7.2,0.4,7.605461,16.10568,0.8947601,16.3,23.3,101370,1.0137,0.2,0.007874016,0,0,0,0,1000.906
"2026-05-03 17:18:00",11274,341,13,310,3.1,4.7,0.9,6.93439,10.51343,2.01321,16.2,22.8,101370,1.0137,0.2,0.007874016,0,0,0,0,1000.921
"2026-05-03 17:24:00",11275,260,217,307,2.2,3.2,1.3,4.92118,7.158081,2.90797,16.3,23.4,101370,1.0137,0.2,0.007874016,0,0,0,0,1001.046
"2026-05-03 17:30:00",11276,272,1,90,1.8,5.2,0.1,4.02642,11.63188,0.22369,16.2,24.7,101380,1.0138,0.2,0.007874016,0,0,0,0,1001.035
"2026-05-03 17:36:00",11277,337,95,153,1.8,3.6,0,4.02642,8.05284,0,16.4,22.5,101370,1.0137,0.2,0.007874016,0,0,0,0,1001.003
"2026-05-03 17:42:00",11278,330,49,284,1.7,3.3,0.5,3.80273,7.38177,1.11845,16.3,24.1,101370,1.0137,0.2,0.007874016,0,0,0,0,1001.032
"2026-05-03 17:48:00",11279,284,108,337,2.6,4.1,0.2,5.81594,9.17129,0.44738,16.3,26.6,101380,1.0138,0.2,0.007874016,0,0,0,0,1001.005
"2026-05-03 17:54:00",11280,279,262,318,2.4,3.2,1.7,5.36856,7.158081,3.80273,16.2,25,101370,1.0137,0.2,0.007874016,0,0,0,0,1000.968
"2026-05-03 18:00:00",11281,278,251,356,1.9,3.1,0.5,4.25011,6.93439,1.11845,16.2,24.7,101370,1.0137,0.2,0.007874016,0,0,0,0,1000.932
"2026-05-03 18:06:00",11282,297,90,150,0.9,1.5,0.1,2.01321,3.35535,0.22369,16.2,24.7,101370,1.0137,0.2,0.007874016,0,0,0,0,1000.993
"2026-05-03 18:12:00",11283,240,203,277,1,1.4,0.6,2.2369,3.13166,1.34214,16.2,26.3,101360,1.0136,0.2,0.007874016,0,0,0,0,1000.899
"2026-05-03 18:18:00",11284,301,247,356,1,1.9,0.6,2.2369,4.25011,1.34214,16,24.5,101370,1.0137,0.2,0.007874016,0,0,0,0,1000.922
"2026-05-03 18:24:00",11285,270,217,305,1.5,2.1,0.2,3.35535,4.69749,0.44738,15.9,26,101370,1.0137,0.2,0.007874016,0,0,0,0,1000.987
