"TOA5","MGEO_SERC","CR1000X","50443","CR1000X.8.5.0","CPU:MGEO_SERCv31INT.CR1X","63885","RadarTable"
"TIMESTAMP","RECORD","Mean_Stage_3min","StDev_Stage_3min","Num_Outliers_3min","Num_Good_Readings_3min","Voltage_CS475A1","Current_Stage","Current_Distance","Wdistance","Voltage_CS475A2","Error_Code_CS475A1","Error_Code_CS475A2"
"TS","RN","m","m","#","#","Volts","m","m","","Volts","Code","Code"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-05-01 22:54:00",10850,-3.073967,0.0014341,0,180,13.43671,-3.073837,3.073837,-3073.837,13.38597,0,0
"2026-05-01 23:00:00",10851,-3.059256,0.0026025,0,180,13.43671,-3.056042,3.056042,-3056.042,13.44517,0,0
"2026-05-01 23:06:00",10852,-3.048376,0.0030156,0,180,13.43671,-3.043547,3.043547,-3043.547,13.42825,0,0
"2026-05-01 23:12:00",10853,-3.029614,0.0039144,0,180,13.43671,-3.025654,3.025654,-3025.654,13.44517,0,0
"2026-05-01 23:18:00",10854,-3.016186,0.0018663,0,180,13.43671,-3.013229,3.013229,-3013.229,13.42825,0,0
"2026-05-01 23:24:00",10855,-2.998571,0.0031691,0,180,13.43671,-2.993708,2.993708,-2993.708,13.42825,0,0
"2026-05-01 23:30:00",10856,-2.983487,0.0026752,0,180,13.44517,-2.978996,2.978996,-2978.996,13.44517,0,0
"2026-05-01 23:36:00",10857,-2.97173,0.0009295,7,173,13.44517,-2.970869,2.970869,-2970.869,13.43671,0,0
"2026-05-01 23:42:00",10858,-2.963088,0.0017261,0,180,13.44517,-2.959292,2.959292,-2959.292,13.43671,0,0
"2026-05-01 23:48:00",10859,-2.955482,0.001652,0,180,12.99699,-2.953393,2.953393,-2953.393,13.00545,0,0
"2026-05-01 23:54:00",10860,-2.950747,0.0013221,0,180,13.42825,-2.948856,2.948856,-2948.856,13.43671,0,0
"2026-05-02 00:00:00",10861,-2.945507,0.0008067,0,180,13.44517,-2.945085,2.945085,-2945.085,12.99699,0,0
"2026-05-02 00:06:00",10862,-2.946528,0.0004439,0,180,13.42825,-2.945794,2.945794,-2945.794,13.00545,0,0
"2026-05-02 00:12:00",10863,-2.945565,0.0009019,0,180,13.42825,-2.944056,2.944056,-2944.056,13.43671,0,0
"2026-05-02 00:18:00",10864,-2.943723,0.0002812,0,180,13.43671,-2.944111,2.944111,-2944.111,13.44517,0,0
"2026-05-02 00:24:00",10865,-2.943522,0.0005776,0,180,13.42825,-2.942269,2.942269,-2942.269,12.98008,0,0
"2026-05-02 00:30:00",10866,-2.936396,0.0010905,0,180,13.42825,-2.933928,2.933928,-2933.928,13.44517,0,0
"2026-05-02 00:36:00",10867,-2.927643,0.0021721,0,180,13.43671,-2.924042,2.924042,-2924.042,12.98854,0,0
"2026-05-02 00:42:00",10868,-2.911607,0.0018486,0,180,12.99699,-2.908012,2.908012,-2908.012,12.99699,0,0
"2026-05-02 00:48:00",10869,-2.896899,0.0024332,0,180,13.42825,-2.893028,2.893028,-2893.028,13.43671,0,0
"2026-05-02 00:54:00",10870,-2.882848,0.0023786,0,180,12.99699,-2.878789,2.878789,-2878.789,12.99699,0,0
"2026-05-02 01:00:00",10871,-2.864322,0.0023955,0,180,13.42825,-2.859921,2.859921,-2859.921,13.4198,0,0
"2026-05-02 01:06:00",10872,-2.848217,0.0026897,0,180,12.98854,-2.843596,2.843596,-2843.596,12.98854,0,0
"2026-05-02 01:12:00",10873,-2.828471,0.0025488,0,180,13.42825,-2.82359,2.82359,-2823.59,13.43671,0,0
"2026-05-02 01:18:00",10874,-2.813991,0.0016088,0,180,13.43671,-2.811075,2.811075,-2811.075,13.42825,0,0
"2026-05-02 01:24:00",10875,-2.80092,0.0021509,0,180,13.43671,-2.79705,2.79705,-2797.05,13.43671,0,0
"2026-05-02 01:30:00",10876,-2.785112,0.0019357,0,180,13.43671,-2.782087,2.782087,-2782.087,13.43671,0,0
"2026-05-02 01:36:00",10877,-2.77602,0.0012145,0,180,13.44517,-2.77394,2.77394,-2773.94,13.43671,0,0
"2026-05-02 01:42:00",10878,-2.770516,0.0013876,0,180,13.42825,-2.76806,2.76806,-2768.06,13.42825,0,0
"2026-05-02 01:48:00",10879,-2.762031,0.0016106,0,180,13.32678,-2.759614,2.759614,-2759.614,13.42825,0,0
"2026-05-02 01:54:00",10880,-2.755883,0.0008521,0,180,13.42825,-2.754347,2.754347,-2754.347,12.98008,0,0
"2026-05-02 02:00:00",10881,-2.750432,0.0004464,0,180,13.42825,-2.750123,2.750123,-2750.123,13.43671,0,0
"2026-05-02 02:06:00",10882,-2.75028,0.0006301,0,180,13.42825,-2.749234,2.749234,-2749.234,13.4198,0,0
"2026-05-02 02:12:00",10883,-2.747054,0.0004866,0,180,13.42825,-2.746573,2.746573,-2746.573,13.43671,0,0
"2026-05-02 02:18:00",10884,-2.742197,0.0009939,0,180,13.42825,-2.740443,2.740443,-2740.443,13.4198,0,0
"2026-05-02 02:24:00",10885,-2.737057,0.0003582,0,180,13.43671,-2.736549,2.736549,-2736.549,13.42825,0,0
"2026-05-02 02:30:00",10886,-2.732268,0.0012578,0,180,13.4198,-2.730012,2.730012,-2730.012,13.42825,0,0
"2026-05-02 02:36:00",10887,-2.726508,0.0005827,0,180,13.43671,-2.725162,2.725162,-2725.162,12.99699,0,0
"2026-05-02 02:42:00",10888,-2.718239,0.0011376,0,180,13.38597,-2.7164,2.7164,-2716.4,13.42825,0,0
"2026-05-02 02:48:00",10889,-2.710497,0.0009517,0,180,13.4198,-2.708664,2.708664,-2708.664,13.42825,0,0
"2026-05-02 02:54:00",10890,-2.702765,0.0011896,0,180,13.42825,-2.70081,2.70081,-2700.81,13.42825,0,0
"2026-05-02 03:00:00",10891,-2.694854,0.0016557,0,180,13.42825,-2.691914,2.691914,-2691.914,13.4198,0,0
"2026-05-02 03:06:00",10892,-2.682631,0.0014898,0,180,13.42825,-2.679906,2.679906,-2679.906,13.42825,0,0
"2026-05-02 03:12:00",10893,-2.671944,0.0015484,0,180,13.42825,-2.669108,2.669108,-2669.108,13.42825,0,0
"2026-05-02 03:18:00",10894,-2.66444,0.0008778,0,180,13.42825,-2.663252,2.663252,-2663.252,13.42825,0,0
"2026-05-02 03:24:00",10895,-2.657314,0.0010466,0,180,13.42825,-2.655409,2.655409,-2655.409,13.4198,0,0
"2026-05-02 03:30:00",10896,-2.65195,0.0005943,0,180,13.40289,-2.650776,2.650776,-2650.776,13.42825,0,0
"2026-05-02 03:36:00",10897,-2.645638,0.0006619,0,180,13.4198,-2.645071,2.645071,-2645.071,12.99699,0,0
"2026-05-02 03:42:00",10898,-2.644826,0.0001698,0,180,13.4198,-2.644645,2.644645,-2644.645,13.4198,0,0
"2026-05-02 03:48:00",10899,-2.642943,0.0004178,0,180,13.40289,-2.642087,2.642087,-2642.087,13.42825,0,0
"2026-05-02 03:54:00",10900,-2.639378,0.0004478,0,180,13.4198,-2.638696,2.638696,-2638.696,13.42825,0,0
"2026-05-02 04:00:00",10901,-2.64016,0.0003104,0,180,13.42825,-2.640483,2.640483,-2640.483,13.4198,0,0
"2026-05-02 04:06:00",10902,-2.640075,0.000318,0,180,13.4198,-2.640535,2.640535,-2640.535,13.43671,0,0
"2026-05-02 04:12:00",10903,-2.642682,0.0003084,0,180,13.4198,-2.643221,2.643221,-2643.221,13.29296,0,0
"2026-05-02 04:18:00",10904,-2.642515,0.0001433,0,180,13.41134,-2.642498,2.642498,-2642.498,13.42825,0,0
"2026-05-02 04:24:00",10905,-2.642121,0.0003123,0,180,13.4198,-2.642908,2.642908,-2642.908,13.41134,0,0
"2026-05-02 04:30:00",10906,-2.645594,0.0004446,0,180,13.4198,-2.646202,2.646202,-2646.202,13.4198,0,0
"2026-05-02 04:36:00",10907,-2.646169,0.0001421,0,180,13.40289,-2.646395,2.646395,-2646.395,13.4198,0,0
"2026-05-02 04:42:00",10908,-2.647721,0.0003174,0,180,13.41134,-2.648092,2.648092,-2648.092,13.41134,0,0
"2026-05-02 04:48:00",10909,-2.650022,0.0006106,0,180,13.40289,-2.65054,2.65054,-2650.54,13.4198,0,0
"2026-05-02 04:54:00",10910,-2.650895,0.0002294,0,180,13.40289,-2.650719,2.650719,-2650.719,12.98008,0,0
"2026-05-02 05:00:00",10911,-2.650442,0.00011,0,180,13.36906,-2.650528,2.650528,-2650.528,13.31833,0,0
"2026-05-02 05:06:00",10912,-2.650966,0.0004987,0,180,13.37752,-2.652042,2.652042,-2652.042,12.98008,0,0
"2026-05-02 05:12:00",10913,-2.654995,0.0008704,0,180,13.40289,-2.656222,2.656222,-2656.222,13.4198,0,0
"2026-05-02 05:18:00",10914,-2.661064,0.0005406,0,180,13.40289,-2.662107,2.662107,-2662.107,13.4198,0,0
"2026-05-02 05:24:00",10915,-2.664753,0.0009025,0,180,13.41134,-2.666062,2.666062,-2666.062,13.42825,0,0
"2026-05-02 05:30:00",10916,-2.670266,0.0007119,0,180,13.41134,-2.671701,2.671701,-2671.701,13.4198,0,0
"2026-05-02 05:36:00",10917,-2.677294,0.0013783,0,180,13.41134,-2.679441,2.679441,-2679.441,13.4198,0,0
"2026-05-02 05:42:00",10918,-2.6838,0.0011212,0,180,13.42825,-2.685915,2.685915,-2685.915,13.4198,0,0
"2026-05-02 05:48:00",10919,-2.692852,0.0012118,0,180,13.4198,-2.695182,2.695182,-2695.182,12.98008,0,0
"2026-05-02 05:54:00",10920,-2.703032,0.0019358,0,180,13.40289,-2.706354,2.706354,-2706.354,13.42825,0,0
"2026-05-02 06:00:00",10921,-2.715154,0.0015064,0,180,13.41134,-2.717491,2.717491,-2717.491,13.43671,0,0
"2026-05-02 06:06:00",10922,-2.724817,0.0012623,0,180,13.4198,-2.726897,2.726897,-2726.897,13.42825,0,0
"2026-05-02 06:12:00",10923,-2.73223,0.0010079,0,180,13.4198,-2.733869,2.733869,-2733.869,13.4198,0,0
"2026-05-02 06:18:00",10924,-2.740255,0.0009018,0,180,13.4198,-2.741711,2.741711,-2741.711,13.42825,0,0
"2026-05-02 06:24:00",10925,-2.747558,0.0014048,0,180,13.4198,-2.750076,2.750076,-2750.076,13.4198,0,0
"2026-05-02 06:30:00",10926,-2.756002,0.0008561,0,180,13.42825,-2.757805,2.757805,-2757.805,13.43671,0,0
"2026-05-02 06:36:00",10927,-2.762472,0.0011082,0,180,13.41134,-2.764254,2.764254,-2764.254,13.4198,0,0
"2026-05-02 06:42:00",10928,-2.768709,0.0007962,0,180,12.98008,-2.770047,2.770047,-2770.047,12.98854,0,0
"2026-05-02 06:48:00",10929,-2.77578,0.0009202,0,180,13.41134,-2.77742,2.77742,-2777.42,13.42825,0,0
"2026-05-02 06:54:00",10930,-2.779193,0.0004984,0,180,13.4198,-2.779188,2.779188,-2779.188,13.4198,0,0
"2026-05-02 07:00:00",10931,-2.782753,0.000189,0,180,13.42825,-2.782931,2.782931,-2782.931,13.42825,0,0
"2026-05-02 07:06:00",10932,-2.785053,0.000775,0,180,13.4198,-2.786652,2.786652,-2786.652,12.98008,0,0
"2026-05-02 07:12:00",10933,-2.791295,0.0006547,0,180,13.40289,-2.792788,2.792788,-2792.788,13.42825,0,0
"2026-05-02 07:18:00",10934,-2.798414,0.0012355,0,180,13.4198,-2.800542,2.800542,-2800.542,13.4198,0,0
"2026-05-02 07:24:00",10935,-2.806144,0.0011348,0,180,13.4198,-2.808076,2.808076,-2808.076,12.98854,0,0
"2026-05-02 07:30:00",10936,-2.816006,0.0016014,0,180,13.4198,-2.819088,2.819088,-2819.088,13.42825,0,0
"2026-05-02 07:36:00",10937,-2.828157,0.0021862,0,180,13.4198,-2.83145,2.83145,-2831.45,13.42825,0,0
"2026-05-02 07:42:00",10938,-2.842202,0.0027176,0,180,13.4198,-2.845883,2.845883,-2845.883,13.4198,0,0
"2026-05-02 07:48:00",10939,-2.856257,0.0022062,0,180,13.4198,-2.859154,2.859154,-2859.154,13.42825,0,0
"2026-05-02 07:54:00",10940,-2.874637,0.0027602,0,180,13.4198,-2.879099,2.879099,-2879.099,13.4198,0,0
"2026-05-02 08:00:00",10941,-2.885449,0.0014153,0,180,13.4198,-2.887703,2.887703,-2887.703,13.42825,0,0
"2026-05-02 08:06:00",10942,-2.898152,0.0031862,0,180,13.41134,-2.903121,2.903121,-2903.121,13.43671,0,0
"2026-05-02 08:12:00",10943,-2.909813,0.0013776,0,180,13.42825,-2.911871,2.911871,-2911.871,13.42825,0,0
"2026-05-02 08:18:00",10944,-2.921077,0.0025289,0,180,13.42825,-2.924902,2.924902,-2924.902,13.42825,0,0
"2026-05-02 08:24:00",10945,-2.93303,0.0020616,0,180,13.4198,-2.932753,2.932753,-2932.753,13.43671,0,0
"2026-05-02 08:30:00",10946,-2.938553,0.0025279,0,180,13.41134,-2.936466,2.936466,-2936.466,13.43671,0,0
"2026-05-02 08:36:00",10947,-2.940933,0.0010011,0,180,13.4198,-2.942286,2.942286,-2942.286,13.42825,0,0
"2026-05-02 08:42:00",10948,-2.947447,0.001122,0,180,13.42825,-2.950904,2.950904,-2950.904,13.42825,0,0
"2026-05-02 08:48:00",10949,-2.956119,0.0022691,0,180,13.42825,-2.962193,2.962193,-2962.193,13.42825,0,0
"2026-05-02 08:54:00",10950,-2.962633,0.0007623,0,180,13.42825,-2.961274,2.961274,-2961.274,13.4198,0,0
"2026-05-02 09:00:00",10951,-2.964247,0.0008226,0,180,13.4198,-2.965843,2.965843,-2965.843,13.43671,0,0
"2026-05-02 09:06:00",10952,-2.96754,0.0005967,0,180,13.42825,-2.967817,2.967817,-2967.817,13.42825,0,0
"2026-05-02 09:12:00",10953,-2.974032,0.0015631,0,180,13.42825,-2.97648,2.97648,-2976.48,13.43671,0,0
"2026-05-02 09:18:00",10954,-2.977639,0.0017564,0,180,13.42825,-2.980494,2.980494,-2980.494,13.42825,0,0
"2026-05-02 09:24:00",10955,-2.988981,0.0012799,0,180,13.41134,-2.989382,2.989382,-2989.382,13.42825,2,0
"2026-05-02 09:30:00",10956,-2.995927,0.0012157,0,180,13.4198,-2.997937,2.997937,-2997.937,13.44517,0,0
"2026-05-02 09:36:00",10957,-3.008647,0.0031578,0,180,13.4198,-3.011088,3.011088,-3011.088,13.43671,0,0
"2026-05-02 09:42:00",10958,-3.019115,0.0037465,0,180,13.4198,-3.027617,3.027617,-3027.617,13.43671,0,0
"2026-05-02 09:48:00",10959,-3.030105,0.0036449,0,180,13.4198,-3.032568,3.032568,-3032.568,13.43671,0,0
"2026-05-02 09:54:00",10960,-3.04835,0.0014314,0,180,13.4198,-3.050234,3.050234,-3050.234,13.42825,0,0
"2026-05-02 10:00:00",10961,-3.061399,0.0030717,0,180,13.4198,-3.060427,3.060427,-3060.427,13.4198,0,0
"2026-05-02 10:06:00",10962,-3.064024,0.0015898,0,180,13.42825,-3.065968,3.065968,-3065.968,13.42825,0,0
"2026-05-02 10:12:00",10963,-3.075681,0.0036607,0,180,13.4198,-3.078425,3.078425,-3078.425,13.43671,0,0
"2026-05-02 10:18:00",10964,-3.080246,0.0014873,0,180,13.43671,-3.080631,3.080631,-3080.631,13.43671,0,0
"2026-05-02 10:24:00",10965,-3.088738,0.0019162,0,180,13.42825,-3.089936,3.089936,-3089.936,13.43671,0,0
"2026-05-02 10:30:00",10966,-3.094617,0.0012113,0,180,13.42825,-3.094654,3.094654,-3094.654,13.4198,0,0
"2026-05-02 10:36:00",10967,-3.099337,0.0009873,0,180,13.43671,-3.101856,3.101856,-3101.856,13.42825,0,0
"2026-05-02 10:42:00",10968,-3.105787,0.0013973,0,180,13.42825,-3.106602,3.106602,-3106.602,13.43671,0,0
"2026-05-02 10:48:00",10969,-3.103336,0.0006461,0,180,13.42825,-3.103523,3.103523,-3103.523,13.43671,0,0
"2026-05-02 10:54:00",10970,-3.111122,0.0021668,0,180,13.42825,-3.115966,3.115966,-3115.966,13.43671,0,0
"2026-05-02 11:00:00",10971,-3.114056,0.0015986,0,180,13.43671,-3.11297,3.11297,-3112.97,13.43671,0,0
"2026-05-02 11:06:00",10972,-3.123437,0.0014337,0,180,13.43671,-3.123611,3.123611,-3123.611,13.44517,0,0
"2026-05-02 11:12:00",10973,-3.125579,0.0016107,0,180,13.42825,-3.128733,3.128733,-3128.733,13.44517,0,0
"2026-05-02 11:18:00",10974,-3.136683,0.0016275,0,180,13.42825,-3.135178,3.135178,-3135.178,13.43671,0,0
"2026-05-02 11:24:00",10975,-3.136808,0.0014819,0,180,13.42825,-3.136048,3.136048,-3136.048,13.42825,0,0
"2026-05-02 11:30:00",10976,-3.140942,0.0012834,0,180,13.42825,-3.142931,3.142931,-3142.931,13.43671,0,0
"2026-05-02 11:36:00",10977,-3.149474,0.0012378,0,180,13.42825,-3.153042,3.153042,-3153.042,13.42825,0,0
"2026-05-02 11:42:00",10978,-3.155908,0.0012997,0,180,13.42825,-3.156835,3.156835,-3156.835,13.43671,0,0
"2026-05-02 11:48:00",10979,-3.162315,0.0013682,0,180,13.42825,-3.161594,3.161594,-3161.594,13.43671,0,0
"2026-05-02 11:54:00",10980,-3.161499,0.001042,0,180,13.42825,-3.163037,3.163037,-3163.037,13.43671,0,0
"2026-05-02 12:00:00",10981,-3.168529,0.001759,0,180,13.42825,-3.16738,3.16738,-3167.38,13.43671,0,0
"2026-05-02 12:06:00",10982,-3.169165,0.0011938,0,180,13.42825,-3.167286,3.167286,-3167.286,13.42825,0,0
"2026-05-02 12:12:00",10983,-3.168612,0.0002517,0,180,13.42825,-3.168379,3.168379,-3168.379,13.4198,0,0
"2026-05-02 12:18:00",10984,-3.170149,0.0022554,0,180,13.41134,-3.173182,3.173182,-3173.182,13.4198,0,0
"2026-05-02 12:24:00",10985,-3.172516,0.0008134,0,180,13.41134,-3.172792,3.172792,-3172.792,13.42825,0,0
"2026-05-02 12:30:00",10986,-3.172654,0.0007521,0,180,13.40289,-3.172195,3.172195,-3172.195,13.4198,0,0
"2026-05-02 12:36:00",10987,-3.172972,0.0004196,0,180,13.41134,-3.173847,3.173847,-3173.847,13.42825,0,0
"2026-05-02 12:42:00",10988,-3.177323,0.0007987,0,180,13.4198,-3.177811,3.177811,-3177.811,13.4198,0,0
"2026-05-02 12:48:00",10989,-3.183208,0.0014487,0,180,13.4198,-3.184087,3.184087,-3184.087,13.42825,0,0
"2026-05-02 12:54:00",10990,-3.184376,0.0014515,0,180,13.41134,-3.181927,3.181927,-3181.927,13.42825,0,0
"2026-05-02 13:00:00",10991,-3.185756,0.0016469,0,180,13.41134,-3.183204,3.183204,-3183.204,13.42825,0,0
"2026-05-02 13:06:00",10992,-3.187224,0.0019164,0,180,13.42825,-3.183465,3.183465,-3183.465,13.42825,0,0
"2026-05-02 13:12:00",10993,-3.184863,0.002516,0,180,13.4198,-3.187373,3.187373,-3187.373,13.42825,0,0
"2026-05-02 13:18:00",10994,-3.186942,0.0019743,0,180,13.42825,-3.189359,3.189359,-3189.359,13.43671,0,0
"2026-05-02 13:24:00",10995,-3.188587,0.0025377,0,180,13.43671,-3.190501,3.190501,-3190.501,13.43671,0,0
"2026-05-02 13:30:00",10996,-3.189702,0.0011684,0,180,13.4198,-3.189073,3.189073,-3189.073,13.43671,0,0
"2026-05-02 13:36:00",10997,-3.186969,0.001546,0,180,13.43671,-3.184109,3.184109,-3184.109,13.43671,0,0
"2026-05-02 13:42:00",10998,-3.183178,0.0010896,0,180,13.4198,-3.183484,3.183484,-3183.484,13.43671,0,0
"2026-05-02 13:48:00",10999,-3.189413,0.0020368,0,180,13.41134,-3.189562,3.189562,-3189.562,13.44517,0,0
"2026-05-02 13:54:00",11000,-3.19044,0.0025803,0,180,13.42825,-3.185357,3.185357,-3185.357,13.43671,0,0
"2026-05-02 14:00:00",11001,-3.181603,0.001667,0,180,13.43671,-3.182195,3.182195,-3182.195,13.43671,0,0
"2026-05-02 14:06:00",11002,-3.18112,0.001953,0,180,13.42825,-3.182085,3.182085,-3182.085,13.44517,0,0
"2026-05-02 14:12:00",11003,-3.175962,0.0011702,0,180,13.43671,-3.175774,3.175774,-3175.774,13.42825,0,0
"2026-05-02 14:18:00",11004,-3.173226,0.0015238,0,180,13.43671,-3.172162,3.172162,-3172.162,13.43671,0,0
"2026-05-02 14:24:00",11005,-3.175584,0.0014328,2,178,13.42825,-3.170846,3.170846,-3170.846,13.44517,0,0
"2026-05-02 14:30:00",11006,-3.168389,0.0017214,0,180,13.42825,-3.168431,3.168431,-3168.431,13.44517,0,0
"2026-05-02 14:36:00",11007,-3.163574,0.0008364,0,180,13.42825,-3.162273,3.162273,-3162.273,13.45362,0,0
"2026-05-02 14:42:00",11008,-3.160711,0.0015009,0,180,13.43671,-3.157267,3.157267,-3157.267,13.43671,0,0
"2026-05-02 14:48:00",11009,-3.155325,0.0016191,0,180,13.42825,-3.154733,3.154733,-3154.733,13.44517,0,0
"2026-05-02 14:54:00",11010,-3.150294,0.0013372,0,180,13.43671,-3.14815,3.14815,-3148.15,13.42825,0,0
"2026-05-02 15:00:00",11011,-3.149492,0.0021712,0,180,13.43671,-3.148205,3.148205,-3148.205,13.43671,0,0
"2026-05-02 15:06:00",11012,-3.147957,0.0018836,0,180,13.42825,-3.148389,3.148389,-3148.389,13.44517,0,0
"2026-05-02 15:12:00",11013,-3.144318,0.0023879,0,180,13.43671,-3.139747,3.139747,-3139.747,13.43671,0,0
"2026-05-02 15:18:00",11014,-3.138426,0.0021255,0,180,13.43671,-3.136777,3.136777,-3136.777,13.44517,0,0
"2026-05-02 15:24:00",11015,-3.137509,0.001737,0,180,13.4198,-3.138496,3.138496,-3138.496,13.44517,0,0
"2026-05-02 15:30:00",11016,-3.137643,0.0020273,0,181,13.42825,-3.135016,3.135016,-3135.016,13.43671,0,0
"2026-05-02 15:36:00",11017,-3.135285,0.0007688,0,180,13.42825,-3.134749,3.134749,-3134.749,13.44517,0,0
"2026-05-02 15:42:00",11018,-3.138952,0.0024141,0,180,13.43671,-3.145033,3.145033,-3145.033,13.44517,0,0
"2026-05-02 15:48:00",11019,-3.145619,0.0011914,0,180,13.42825,-3.144031,3.144031,-3144.031,13.42825,0,0
"2026-05-02 15:54:00",11020,-3.143812,0.0014599,0,180,13.44517,-3.145867,3.145867,-3145.867,13.42825,0,0
"2026-05-02 16:00:00",11021,-3.141975,0.00149,0,180,13.43671,-3.140594,3.140594,-3140.594,13.42825,0,0
"2026-05-02 16:06:00",11022,-3.138435,0.0009333,0,180,13.43671,-3.137758,3.137758,-3137.758,13.42825,0,0
"2026-05-02 16:12:00",11023,-3.136986,0.0010274,0,180,13.43671,-3.137888,3.137888,-3137.888,13.44517,0,0
"2026-05-02 16:18:00",11024,-3.138566,0.0006714,0,180,13.42825,-3.138088,3.138088,-3138.088,13.44517,0,0
"2026-05-02 16:24:00",11025,-3.137743,0.0008672,0,180,13.43671,-3.13686,3.13686,-3136.86,13.42825,0,0
"2026-05-02 16:30:00",11026,-3.135958,0.001058,0,180,13.43671,-3.135078,3.135078,-3135.078,13.43671,0,0
"2026-05-02 16:36:00",11027,-3.13291,0.0005262,0,180,13.42825,-3.132658,3.132658,-3132.658,13.43671,0,0
"2026-05-02 16:42:00",11028,-3.130968,0.0004453,3,177,13.42825,-3.131126,3.131126,-3131.126,13.44517,0,0
"2026-05-02 16:48:00",11029,-3.131249,0.0006333,0,180,13.43671,-3.131822,3.131822,-3131.822,13.42825,0,0
"2026-05-02 16:54:00",11030,-3.131243,0.0007841,0,180,13.43671,-3.131112,3.131112,-3131.112,13.43671,0,0
"2026-05-02 17:00:00",11031,-3.128701,0.0001882,4,176,13.42825,-3.128905,3.128905,-3128.905,13.43671,0,0
"2026-05-02 17:06:00",11032,-3.130652,0.0005939,0,180,13.42825,-3.130936,3.130936,-3130.936,13.44517,0,0
"2026-05-02 17:12:00",11033,-3.134521,0.0008382,0,180,13.42825,-3.134694,3.134694,-3134.694,13.43671,0,0
"2026-05-02 17:18:00",11034,-3.13756,0.0010145,0,180,13.43671,-3.139256,3.139256,-3139.256,13.43671,0,0
"2026-05-02 17:24:00",11035,-3.145228,0.0009758,0,180,13.42825,-3.145036,3.145036,-3145.036,13.44517,0,0
"2026-05-02 17:30:00",11036,-3.1462,0.0012958,0,180,13.43671,-3.147244,3.147244,-3147.244,13.44517,0,0
"2026-05-02 17:36:00",11037,-3.152077,0.0008484,0,180,13.43671,-3.152958,3.152958,-3152.958,13.44517,0,0
"2026-05-02 17:42:00",11038,-3.157509,0.000788,0,180,13.43671,-3.158112,3.158112,-3158.112,13.42825,0,0
"2026-05-02 17:48:00",11039,-3.159228,0.000285,0,180,13.42825,-3.15964,3.15964,-3159.64,13.44517,0,0
"2026-05-02 17:54:00",11040,-3.164864,0.0010566,0,180,13.43671,-3.166582,3.166582,-3166.582,13.44517,0,0
"2026-05-02 18:00:00",11041,-3.167264,0.0005109,0,180,13.4198,-3.168104,3.168104,-3168.104,13.43671,0,0
"2026-05-02 18:06:00",11042,-3.172857,0.0012431,0,180,13.4198,-3.174972,3.174972,-3174.972,13.43671,0,0
"2026-05-02 18:12:00",11043,-3.178409,0.0011134,0,180,13.42825,-3.179944,3.179944,-3179.944,13.42825,0,0
"2026-05-02 18:18:00",11044,-3.18405,0.0006977,0,180,13.43671,-3.184358,3.184358,-3184.358,13.44517,0,0
"2026-05-02 18:24:00",11045,-3.186706,0.0007801,0,180,13.42825,-3.187196,3.187196,-3187.196,13.42825,0,0
"2026-05-02 18:30:00",11046,-3.18957,0.0004891,0,180,13.43671,-3.189743,3.189743,-3189.743,13.43671,0,0
"2026-05-02 18:36:00",11047,-3.192628,0.0011153,0,180,13.4198,-3.194127,3.194127,-3194.127,13.43671,0,0
"2026-05-02 18:42:00",11048,-3.197339,0.0005294,0,180,13.42825,-3.198293,3.198293,-3198.293,13.42825,0,0
"2026-05-02 18:48:00",11049,-3.202735,0.0009437,0,180,13.42825,-3.204273,3.204273,-3204.273,13.43671,0,0
"2026-05-02 18:54:00",11050,-3.206544,0.0004535,0,180,13.42825,-3.20721,3.20721,-3207.21,13.43671,0,0
"2026-05-02 19:00:00",11051,-3.210316,0.0006246,0,180,13.42825,-3.211504,3.211504,-3211.504,13.43671,0,0
"2026-05-02 19:06:00",11052,-3.213305,0.000313,0,180,12.97163,-3.214074,3.214074,-3214.074,13.43671,0,0
"2026-05-02 19:12:00",11053,-3.217977,0.0005363,0,180,12.98008,-3.218907,3.218907,-3218.907,13.42825,0,0
"2026-05-02 19:18:00",11054,-3.221842,0.0005159,0,180,12.97163,-3.222596,3.222596,-3222.596,13.44517,0,0
"2026-05-02 19:24:00",11055,-3.227561,0.0003855,0,180,13.4198,-3.227898,3.227898,-3227.898,13.43671,0,0
"2026-05-02 19:30:00",11056,-3.230726,0.0002951,3,177,13.4198,-3.231756,3.231756,-3231.756,13.42825,0,0
"2026-05-02 19:36:00",11057,-3.233536,0.000609,0,180,12.98854,-3.234638,3.234638,-3234.638,13.44517,0,0
"2026-05-02 19:42:00",11058,-3.23996,0.001223,0,180,13.06464,-3.241692,3.241692,-3241.692,13.43671,0,0
"2026-05-02 19:48:00",11059,-3.246582,0.0007526,0,180,13.41134,-3.247235,3.247235,-3247.235,13.03082,0,0
"2026-05-02 19:54:00",11060,-3.253205,0.0013253,0,180,13.25068,-3.255861,3.255861,-3255.861,13.08156,0,0
"2026-05-02 20:00:00",11061,-3.260228,0.0006846,0,180,13.4198,-3.261208,3.261208,-3261.208,13.4198,0,0
"2026-05-02 20:06:00",11062,-3.262986,0.0007777,0,180,13.39443,-3.264067,3.264067,-3264.067,13.4198,0,0
"2026-05-02 20:12:00",11063,-3.269239,0.0013491,0,180,13.41134,-3.27087,3.27087,-3270.87,13.4198,0,0
