[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	5/29/2025 8:21:20 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Standard	IC	CalCurve_IC	Untitled	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal		1.00		5/26/2025 1:58:35 PM	1	2	IC	0.1160	0.000	 	0	150	
Standard	IC	CalCurve_IC	Untitled	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal		1.00		5/26/2025 2:00:47 PM	1	3	IC	0.1007	0.000	 	0	150	
Standard	IC	CalCurve_IC	Untitled	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal		1.00		5/26/2025 2:07:00 PM	2	1	IC	15.00	1.000	 	0	150	
Standard	IC	CalCurve_IC	Untitled	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal		1.00		5/26/2025 2:09:35 PM	2	2	IC	15.22	1.000	 	0	150	
Standard	IC	CalCurve_IC	Untitled	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal		1.00		5/26/2025 2:12:11 PM	2	3	IC	15.52	1.000	 	0	150	
Standard	IC	CalCurve_IC	Untitled	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal		1.00		5/26/2025 2:18:50 PM	3	1	IC	75.46	5.000	 	0	150	
Standard	IC	CalCurve_IC	Untitled	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal		1.00		5/26/2025 2:21:42 PM	3	2	IC	74.09	5.000	 	0	150	
Standard	IC	CalCurve_IC	Untitled	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal		1.00		5/26/2025 2:24:33 PM	3	3	IC	74.39	5.000	 	0	150	
Standard	IC	CalCurve_IC	Untitled	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal		1.00		5/26/2025 2:31:21 PM	4	1	IC	152.1	10.00	 	0	150	
Standard	IC	CalCurve_IC	Untitled	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal		1.00		5/26/2025 2:34:30 PM	4	2	IC	150.7	10.00	 	0	150	
