[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	5/29/2025 8:21:13 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	IC	FATE_Dock_20250430_B	Untitled			12.66				mg/L	32	5/26/2025 9:36:18 PM	
Unknown	IC	FATE_Dock_20250509_A	Untitled			15.77				mg/L	33	5/26/2025 9:49:41 PM	
Unknown	IC	FATE_Dock_20250509_B	Untitled			15.75				mg/L	34	5/26/2025 10:03:06 PM	
Unknown	IC	Chk_Std_10mgL	Untitled			10.40				mg/L	35	5/26/2025 10:16:12 PM	
Unknown	IC	DI	Untitled			1.341				mg/L	0	5/26/2025 10:27:29 PM	
Unknown	IC	202505_GCW_TR_LysA_20cm	Untitled			13.31				mg/L	36	5/26/2025 10:43:57 PM	
Unknown	IC	202505_GCW_TR_LysB_10cm	Untitled			11.02				mg/L	37	5/26/2025 10:56:35 PM	
Unknown	IC	202505_GCW_TR_LysB_20cm	Untitled			16.11				mg/L	38	5/26/2025 11:09:42 PM	
Unknown	IC	202505_GCW_TR_LysC_10cm	Untitled			11.46				mg/L	39	5/26/2025 11:22:34 PM	
Unknown	IC	202505_GCW_TR_LysC_20cm	Untitled			11.02				mg/L	40	5/26/2025 11:35:16 PM	
Unknown	IC	202505_GCW_WC_LysA_10cm	Untitled			52.58				mg/L	41	5/26/2025 11:50:20 PM	
Unknown	IC	202505_GCW_WC_LysA_20cm	Untitled			89.48				mg/L	42	5/27/2025 12:13:00 AM	
Unknown	IC	202505_GCW_WC_LysA_45cm	Untitled			189.4				mg/L	43	5/27/2025 12:35:37 AM	
Unknown	IC	202505_GCW_WC_LysB_10cm	Untitled			75.54				mg/L	44	5/27/2025 12:58:56 AM	
Unknown	IC	202505_GCW_WC_LysB_20cm	Untitled			95.20				mg/L	45	5/27/2025 1:21:35 AM	
Unknown	IC	Chk_Std_40mgL	Untitled			39.99				mg/L	46	5/27/2025 1:42:12 AM	
Unknown	IC	DI	Untitled			1.354				mg/L	0	5/27/2025 1:53:36 AM	
Unknown	IC	202505_GCW_WC_LysB_45cm	Untitled			155.9				mg/L	47	5/27/2025 2:14:55 AM	
Unknown	IC	202505_GCW_WC_LysC_10cm	Untitled			44.66				mg/L	48	5/27/2025 2:34:21 AM	
Unknown	IC	202505_GCW_WC_LysC_20cm	Untitled			45.29				mg/L	49	5/27/2025 2:57:01 AM	
Unknown	IC	202505_GCW_SW_A	Untitled			16.05				mg/L	50	5/27/2025 3:11:48 AM	
Unknown	IC	202505_GCW_SW_B	Untitled			15.86				mg/L	51	5/27/2025 3:25:11 AM	
Unknown	IC	202505_GCW_SW_C	Untitled			15.85				mg/L	52	5/27/2025 3:38:36 AM	
Unknown	IC	202505_MSM_UP_LysA_20cm	Untitled			18.99				mg/L	53	5/27/2025 3:51:58 AM	
Unknown	IC	202505_MSM_UP_LysB_10cm	Untitled			9.081				mg/L	54	5/27/2025 4:04:23 AM	
Unknown	IC	202505_MSM_UP_LysB_20cm	Untitled			11.00				mg/L	55	5/27/2025 4:17:16 AM	
Unknown	IC	202505_MSM_UP_LysC_10cm	Untitled			14.05				mg/L	56	5/27/2025 4:30:21 AM	
Unknown	IC	Chk_Std_40mgL	Untitled			38.74				mg/L	57	5/27/2025 4:44:36 AM	
Unknown	IC	DI	Untitled			1.364				mg/L	0	5/27/2025 4:55:48 AM	
Unknown	IC	202505_MSM_UP_LysC_20cm	Untitled			21.34				mg/L	58	5/27/2025 5:12:37 AM	
Unknown	IC	202505_MSM_TR_LysA_10cm	Untitled			18.06				mg/L	59	5/27/2025 5:25:57 AM	
Unknown	IC	202505_MSM_TR_LysA_20cm	Untitled			20.47				mg/L	60	5/27/2025 5:39:20 AM	
Unknown	IC	202505_MSM_TR_LysB_10cm	Untitled			17.85				mg/L	61	5/27/2025 5:52:56 AM	
Unknown	IC	202505_MSM_TR_LysB_20cm	Untitled			31.22				mg/L	62	5/27/2025 6:10:20 AM	
Unknown	IC	202505_MSM_TR_LysC_20cm	Untitled			30.11				mg/L	63	5/27/2025 6:28:10 AM	
Unknown	IC	202505_MSM_WC_LysA_10cm	Untitled			26.57				mg/L	64	5/27/2025 6:42:04 AM	
Unknown	IC	202505_MSM_WC_LysA_20cm	Untitled			46.84				mg/L	65	5/27/2025 7:01:22 AM	
Unknown	IC	202505_MSM_WC_LysB_10cm	Untitled			35.88				mg/L	66	5/27/2025 7:15:33 AM	
Unknown	IC	202505_MSM_WC_LysB_20cm	Untitled			53.10				mg/L	67	5/27/2025 7:40:19 AM	
Unknown	IC	202505_MSM_WC_LysC_10cm	Untitled			20.67				mg/L	68	5/27/2025 7:58:51 AM	
Unknown	IC	202505_MSM_WC_LysC_20cm	Untitled			60.73				mg/L	69	5/27/2025 8:13:23 AM	
Unknown	IC	Chk_Std_10mgL	Untitled			10.90				mg/L	70	5/27/2025 8:26:41 AM	
Unknown	IC	DI	Untitled			1.366				mg/L	0	5/27/2025 8:38:15 AM	
Unknown	IC	202505_MSM_SW_A	Untitled			17.67				mg/L	71	5/27/2025 8:51:47 AM	
Unknown	IC	202505_MSM_SW_B	Untitled			17.09				mg/L	72	5/27/2025 9:05:24 AM	
Unknown	IC	202505_MSM_SW_C	Untitled			17.65				mg/L	73	5/27/2025 9:18:53 AM	
Unknown	IC	202505_GWI_UP_LysA_45cm	Untitled			10.21				mg/L	74	5/27/2025 9:31:43 AM	
Unknown	IC	202505_GWI_UP_LysB_20cm	Untitled			13.01				mg/L	75	5/27/2025 9:45:09 AM	
Unknown	IC	202505_GWI_UP_LysB_45cm	Untitled			18.05				mg/L	76	5/27/2025 9:58:46 AM	
Unknown	IC	202505_GWI_WC_LysA_10cm	Untitled			22.11				mg/L	77	5/27/2025 10:16:01 AM	
Unknown	IC	202505_GWI_WC_LysA_45cm	Untitled			23.88				mg/L	78	5/27/2025 10:29:51 AM	
Unknown	IC	202505_GWI_WC_LysB_10cm	Untitled			22.44				mg/L	79	5/27/2025 10:43:48 AM	
Unknown	IC	202505_GWI_WC_LysB_20cm	Untitled			25.54				mg/L	80	5/27/2025 10:57:48 AM	
Unknown	IC	202505_GWI_WC_LysC_10cm	Untitled			29.60				mg/L	81	5/27/2025 11:11:51 AM	
Unknown	IC	202505_GWI_SW_A	Untitled			18.26				mg/L	82	5/27/2025 11:25:30 AM	
Unknown	IC	202505_GWI_SW_B	Untitled			17.74				mg/L	83	5/27/2025 11:39:02 AM	
Unknown	IC	202505_GWI_SW_C	Untitled			17.94				mg/L	84	5/27/2025 11:52:34 AM	
Unknown	IC	Chk_Std_40mgL	Untitled			39.73				mg/L	85	5/27/2025 12:07:03 PM	
Unknown	IC	DI	Untitled			1.357				mg/L	0	5/27/2025 12:20:39 PM	
Unknown	IC	202505_SWH_UP_LysA_10cm	Untitled			11.86				mg/L	86	5/27/2025 12:33:44 PM	
Unknown	IC	202505_SWH_UP_LysA_20cm	Untitled			18.54				mg/L	87	5/27/2025 12:50:37 PM	
Unknown	IC	202505_SWH_UP_LysA_45cm	Untitled			16.45				mg/L	88	5/27/2025 1:04:03 PM	
Unknown	IC	202505_SWH_UP_LysB_20cm	Untitled			25.53				mg/L	89	5/27/2025 1:17:47 PM	
Unknown	IC	202505_SWH_UP_LysC_10cm	Untitled			11.05				mg/L	90	5/27/2025 1:30:46 PM	
Unknown	IC	202505_SWH_UP_LysC_20cm	Untitled			24.06				mg/L	91	5/27/2025 1:51:04 PM	
Unknown	IC	202505_SWH_SWAMP_LysA_10cm	Untitled			13.83				mg/L	92	5/27/2025 2:04:20 PM	
Unknown	IC	202505_SWH_SWAMP_LysA_20cm	Untitled			16.83				mg/L	93	5/27/2025 2:17:36 PM	
Unknown	IC	DI	Untitled			1.334				mg/L	0	5/28/2025 10:37:31 AM	
Unknown	IC	DI	Untitled			1.309				mg/L	0	5/28/2025 10:46:25 AM	
Unknown	IC	DI	Untitled			1.315				mg/L	0	5/28/2025 10:55:19 AM	
Unknown	IC	202505_SWH_SWAMP_LysB_10cm	Untitled			11.85				mg/L	1	5/28/2025 11:08:18 AM	
Unknown	IC	202505_SWH_SWAMP_LysB_20cm	Untitled			13.84				mg/L	2	5/28/2025 11:21:29 AM	
Unknown	IC	Chk_Std_40mgL	Untitled			39.18				mg/L	3	5/28/2025 11:36:06 AM	
Unknown	IC	DI	Untitled			1.327				mg/L	0	5/28/2025 11:47:32 AM	
Unknown	IC	202505_SWH_SWAMP_LysB_45cm	Untitled			13.17				mg/L	4	5/28/2025 12:00:42 PM	
Unknown	IC	202505_SWH_SWAMP_LysC_10cm	Untitled			7.694				mg/L	5	5/28/2025 12:13:10 PM	
Unknown	IC	202505_SWH_SWAMP_LysC_20cm	Untitled			7.611				mg/L	6	5/28/2025 12:25:41 PM	
Unknown	IC	202505_SWH_SWAMP_LysC_45cm	Untitled			9.059				mg/L	7	5/28/2025 12:38:27 PM	
Unknown	IC	202505_SWH_TR_LysA_10cm	Untitled			15.62				mg/L	8	5/28/2025 12:51:40 PM	
Unknown	IC	202505_SWH_TR_LysA_20cm	Untitled			44.50				mg/L	9	5/28/2025 1:06:19 PM	
Unknown	IC	202505_SWH_TR_LysA_45cm	Untitled			57.92				mg/L	10	5/28/2025 1:30:23 PM	
Unknown	IC	202505_SWH_TR_LysB_10cm	Untitled			8.815				mg/L	11	5/28/2025 1:42:50 PM	
Unknown	IC	202505_SWH_TR_LysB_20cm	Untitled			37.94				mg/L	12	5/28/2025 1:57:03 PM	
Unknown	IC	202505_SWH_TR_LysB_45cm	Untitled			51.97				mg/L	13	5/28/2025 2:11:20 PM	
Unknown	IC	Chk_Std_10mgL_Oct2024	Untitled			11.07				mg/L	14	5/28/2025 2:23:57 PM	
Unknown	IC	DI	Untitled			1.359				mg/L	0	5/28/2025 2:37:28 PM	
Unknown	IC	202505_SWH_TR_LysC_10cm	Untitled			15.41				mg/L	15	5/28/2025 2:50:31 PM	
Unknown	IC	202505_SWH_TR_LysC_20cm	Untitled			24.90				mg/L	16	5/28/2025 3:03:57 PM	
Unknown	IC	202505_SWH_TR_LysC_45cm	Untitled			38.48				mg/L	17	5/28/2025 3:17:49 PM	
Unknown	IC	202505_SWH_WC_LysA_10cm	Untitled			38.68				mg/L	18	5/28/2025 3:31:47 PM	
Unknown	IC	202505_SWH_WC_LysB_10cm	Untitled			47.09				mg/L	19	5/28/2025 3:46:01 PM	
Unknown	IC	202505_SWH_WC_LysB_20cm	Untitled			65.10				mg/L	20	5/28/2025 4:00:50 PM	
Unknown	IC	202505_SWH_WC_LysC_10cm	Untitled			46.43				mg/L	21	5/28/2025 4:15:14 PM	
Unknown	IC	202505_SWH_WC_LysC_20cm	Untitled			52.48				mg/L	22	5/28/2025 4:29:48 PM	
Unknown	IC	202505_SWH_WC_LysC_45cm	Untitled			61.34				mg/L	23	5/28/2025 4:44:34 PM	
Unknown	IC	202505_SWH_WC_LysC_45cm_dup	Untitled			56.10				mg/L	24	5/28/2025 4:59:15 PM	
Unknown	IC	202505_SWH_SW_A	Untitled			8.073				mg/L	25	5/28/2025 5:17:27 PM	
Unknown	IC	202505_SWH_SW_B	Untitled			7.728				mg/L	26	5/28/2025 5:29:43 PM	
Unknown	IC	202505_SWH_SW_C	Untitled			7.686				mg/L	27	5/28/2025 5:42:02 PM	
Unknown	IC	DI	Untitled			1.358				mg/L	0	5/28/2025 5:53:16 PM	
Unknown	IC	Chk_Std_10mgL_Oct2024	Untitled			77.18				mg/L	28	5/28/2025 6:08:22 PM	
Unknown	IC	DI	Untitled			1.339				mg/L	0	5/28/2025 6:19:39 PM	
Unknown	IC	DI	Untitled			1.328				mg/L	0	5/28/2025 6:32:58 PM	
Unknown	IC	DI	Untitled			1.318				mg/L	0	5/28/2025 6:44:04 PM	
Standard	IC	CalCurve_IC	Untitled			200.0				mg/L	29, 30, 31, 32, 33, 34, 35, 36, 37	5/28/2025 9:13:53 PM	
Unknown	IC	DI	Untitled			1.224				mg/L	0	5/28/2025 9:28:30 PM	
Unknown	IC	DI	Untitled			1.234				mg/L	0	5/28/2025 9:41:55 PM	
Unknown	IC	DI	Untitled			1.222				mg/L	0	5/28/2025 9:53:00 PM	
Unknown	IC	DI	Untitled			1.221				mg/L	0	5/28/2025 10:07:07 PM	
