[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	7/27/2025 10:32:41 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	IC	Chk_Std_40mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:20:53 PM	1	2	IC	508.6	38.21	IC:38.25mg/L	0	150	
Unknown	IC	Chk_Std_40mgL	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:24:06 PM	1	3	IC	507.9	38.16	IC:38.25mg/L	0	150	
Unknown	IC	CRM-221-20250725	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:30:50 PM	1	1	IC	295.0	22.74	IC:22.77mg/L	0	150	
Unknown	IC	CRM-221-20250725	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:33:53 PM	1	2	IC	294.4	22.70	IC:22.77mg/L	0	150	
Unknown	IC	CRM-221-20250725	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:37:00 PM	1	3	IC	296.8	22.87	IC:22.77mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:41:33 PM	1	1	IC	1.785	1.499	IC:1.492mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:43:50 PM	1	2	IC	1.604	1.486	IC:1.492mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:46:02 PM	1	3	IC	1.675	1.491	IC:1.492mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:50:34 PM	1	1	IC	1.244	1.460	IC:1.492mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:52:46 PM	1	2	IC	1.995	1.514	IC:1.492mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:55:02 PM	1	3	IC	1.675	1.491	IC:1.492mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:57:14 PM	1	4	IC	1.665	1.490	IC:1.492mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 4:59:26 PM	1	5	IC	1.734	1.495	IC:1.492mg/L	0	150	
Unknown	IC	FATE_Dock_20250529_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:05:48 PM	1	1	IC	160.1	12.97	IC:12.92mg/L	0	150	
Unknown	IC	FATE_Dock_20250529_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:08:27 PM	1	2	IC	159.9	12.95	IC:12.92mg/L	0	150	
Unknown	IC	FATE_Dock_20250529_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:11:23 PM	1	3	IC	158.5	12.85	IC:12.92mg/L	0	150	
Unknown	IC	FATE_Dock_20250529_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:17:44 PM	1	1	IC	159.5	12.92	IC:12.89mg/L	0	150	
Unknown	IC	FATE_Dock_20250529_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:20:22 PM	1	2	IC	158.4	12.84	IC:12.89mg/L	0	150	
Unknown	IC	FATE_Dock_20250529_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:22:59 PM	1	3	IC	159.1	12.90	IC:12.89mg/L	0	150	
Unknown	IC	FATE_Flume_20250529_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:29:38 PM	1	1	IC	167.5	13.50	IC:13.33mg/L	0	150	
Unknown	IC	FATE_Flume_20250529_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:32:17 PM	1	2	IC	166.1	13.40	IC:13.33mg/L	0	150	
Unknown	IC	FATE_Flume_20250529_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:35:12 PM	1	3	IC	161.7	13.08	IC:13.33mg/L	0	150	
Unknown	IC	FATE_Flume_20250529_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:41:34 PM	1	1	IC	165.7	13.37	IC:13.32mg/L	0	150	
Unknown	IC	FATE_Flume_20250529_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:44:13 PM	1	2	IC	166.2	13.41	IC:13.32mg/L	0	150	
Unknown	IC	FATE_Flume_20250529_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:47:09 PM	1	3	IC	162.8	13.16	IC:13.32mg/L	0	150	
Unknown	IC	FATE_Dock_20250605_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:53:50 PM	1	1	IC	169.6	13.66	IC:13.47mg/L	0	150	
Unknown	IC	FATE_Dock_20250605_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:56:29 PM	1	2	IC	165.8	13.38	IC:13.47mg/L	0	150	
Unknown	IC	FATE_Dock_20250605_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 5:59:22 PM	1	3	IC	165.7	13.37	IC:13.47mg/L	0	150	
Unknown	IC	FATE_Dock_20250605_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 6:06:01 PM	1	1	IC	167.5	13.50	IC:13.36mg/L	0	150	
Unknown	IC	FATE_Dock_20250605_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 6:08:41 PM	1	2	IC	165.2	13.34	IC:13.36mg/L	0	150	
Unknown	IC	FATE_Dock_20250605_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 6:11:36 PM	1	3	IC	163.7	13.23	IC:13.36mg/L	0	150	
Unknown	IC	FATE_Flume_20250605_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 6:18:17 PM	1	1	IC	179.1	14.34	IC:14.22mg/L	0	150	
Unknown	IC	FATE_Flume_20250605_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 6:20:53 PM	1	2	IC	177.0	14.19	IC:14.22mg/L	0	150	
Unknown	IC	FATE_Flume_20250605_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250725.2025_07_25_13_49_43.cal	1.00		7/25/2025 6:23:29 PM	1	3	IC	176.1	14.13	IC:14.22mg/L	0	150	
