"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4-6_multiple instruments.CR1X","51805","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-11-30 23:57:00",117499,"",7999,2025,11,30,23,51,5,0.003,0.817,0.002,-346630.6,0.767,0.001,1.512,7.28,0,0.001,0.001,0.009,-0.002,13.18,-1.6,0.6,100,0
"2025-12-01 00:00:00",117500,"",7999,2025,11,30,23,51,5,0.003,0.817,0.002,-346630.6,0.767,0.001,1.512,7.28,0,0.001,0.001,0.009,-0.002,13.18,-1.6,0.6,100,0
"2025-12-01 00:03:00",117501,"",7999,2025,11,30,23,57,5,0.003,0.823,0.002,-346629.5,0.773,0.001,1.522,7.28,0,0.001,-0.001,-0.005,-0.007,13.18,-1.6,0.6,100,0
"2025-12-01 00:06:00",117502,"",7999,2025,11,30,23,57,5,0.003,0.823,0.002,-346629.5,0.773,0.001,1.522,7.28,0,0.001,-0.001,-0.005,-0.007,13.18,-1.6,0.6,100,0
"2025-12-01 00:09:00",117503,"",7999,2025,12,1,0,3,5,0.0243,0.825,0.016,-346623.3,0.775,0.015,1.526,7.27,0,0.015,-0.001,0.012,0.002,13.18,-1.6,0.6,100,0
"2025-12-01 00:12:00",117504,"",7999,2025,12,1,0,3,5,0.0243,0.825,0.016,-346623.3,0.775,0.015,1.526,7.27,0,0.015,-0.001,0.012,0.002,13.18,-1.6,0.6,100,0
"2025-12-01 00:15:00",117505,"",7999,2025,12,1,0,9,5,0.0085,0.826,0.006,-346618.3,0.776,0.004,1.529,7.25,0,0.004,-0.001,0,0.005,13.18,-1.6,0.6,100,0
"2025-12-01 00:18:00",117506,"",7999,2025,12,1,0,9,5,0.0085,0.826,0.006,-346618.3,0.776,0.004,1.529,7.25,0,0.004,-0.001,0,0.005,13.18,-1.6,0.6,100,0
"2025-12-01 00:21:00",117507,"",7999,2025,12,1,0,15,5,-0.0031,0.833,-0.002,-346618,0.783,-0.002,1.541,7.25,0,-0.002,-0.002,-0.019,-0.002,13.18,-1.6,0.6,100,0
"2025-12-01 00:24:00",117508,"",7999,2025,12,1,0,15,5,-0.0031,0.833,-0.002,-346618,0.783,-0.002,1.541,7.25,0,-0.002,-0.002,-0.019,-0.002,13.18,-1.6,0.6,100,0
"2025-12-01 00:27:00",117509,"",7999,2025,12,1,0,21,5,-0.0163,0.829,-0.011,-346622.3,0.779,-0.01,1.534,7.19,0,-0.01,-0.003,-0.028,-0.024,13.18,-1.6,0.6,100,0
"2025-12-01 00:30:00",117510,"",7999,2025,12,1,0,21,5,-0.0163,0.829,-0.011,-346622.3,0.779,-0.01,1.534,7.19,0,-0.01,-0.003,-0.028,-0.024,13.18,-1.6,0.6,100,0
"2025-12-01 00:33:00",117511,"",7999,2025,12,1,0,27,5,-0.0466,0.822,-0.031,-346635.5,0.772,-0.03,1.521,7.1,0,-0.03,-0.003,-0.021,-0.05,13.18,-1.6,0.6,100,0
"2025-12-01 00:36:00",117512,"",7999,2025,12,1,0,27,5,-0.0466,0.822,-0.031,-346635.5,0.772,-0.03,1.521,7.1,0,-0.03,-0.003,-0.021,-0.05,13.18,-1.6,0.6,100,0
"2025-12-01 00:39:00",117513,"",7999,2025,12,1,0,33,5,-0.0431,0.813,-0.029,-346651.5,0.763,-0.028,1.505,7.02,0,-0.028,0.001,-0.03,-0.045,13.18,-1.6,0.6,100,0
"2025-12-01 00:42:00",117514,"",7999,2025,12,1,0,33,5,-0.0431,0.813,-0.029,-346651.5,0.763,-0.028,1.505,7.02,0,-0.028,0.001,-0.03,-0.045,13.18,-1.6,0.6,100,0
"2025-12-01 00:45:00",117515,"",7999,2025,12,1,0,39,5,-0.0042,0.809,-0.003,-346657.7,0.759,-0.002,1.497,6.94,0,-0.002,0.001,-0.014,-0.009,13.17,-1.6,0.6,100,0
"2025-12-01 00:48:00",117516,"",7999,2025,12,1,0,39,5,-0.0042,0.809,-0.003,-346657.7,0.759,-0.002,1.497,6.94,0,-0.002,0.001,-0.014,-0.009,13.17,-1.6,0.6,100,0
"2025-12-01 00:51:00",117517,"",7999,2025,12,1,0,45,5,0.0002,0.805,0,-346658.1,0.755,0,1.49,6.9,0,0,0,0,-0.009,13.17,-1.6,0.6,100,0
"2025-12-01 00:54:00",117518,"",7999,2025,12,1,0,45,5,0.0002,0.805,0,-346658.1,0.755,0,1.49,6.9,0,0,0,0,-0.009,13.17,-1.6,0.6,100,0
"2025-12-01 00:57:00",117519,"",7999,2025,12,1,0,51,5,0.0125,0.803,0.008,-346655.1,0.753,0.007,1.487,6.84,0,0.007,0,-0.014,0.005,13.17,-1.6,0.6,100,0
"2025-12-01 01:00:00",117520,"",7999,2025,12,1,0,51,5,0.0125,0.803,0.008,-346655.1,0.753,0.007,1.487,6.84,0,0.007,0,-0.014,0.005,13.17,-1.6,0.6,100,0
"2025-12-01 01:03:00",117521,"",7999,2025,12,1,0,57,5,-0.0269,0.798,-0.018,-346660,0.748,-0.018,1.476,6.79,0,-0.018,0,-0.026,-0.031,13.17,-1.6,0.6,100,0
