"TOA5","MGEO_SERC","CR1000X","50443","CR1000X.8.2.1","CPU:MGEO_SERCv30INT.CR1X","63132","ExoTable"
"TIMESTAMP","RECORD","Date","Time","Chlorophyll_RFU","Chlorophyll_ugL","Conductivity","FDOM_QSU","FDOM_RFU","NLF_conductivity","ODO_sat","ODO_local","ODO_MgL","Pressure_psia","Salinity_PPT","Specific_Conductivity_mScm","BGA_PE_RFU","BGA_PE_ugL","TDS_mg_L","Turbidity_FNU","Wiper_Position_mv","pH","pH_mv","Temp_C","Depth_m","Battery_v","Cable_v","Wiper_Current_ma","sn","snn"
"2026-02-28 08:24:00",11205,22826,81720,1.83,9,14.258,16.24,5.25,23.04,117.96,117.96,13.58,1.65,13.54,22.696,5.99,19.92,14752.15,5.26,1.38,7.78,-96.93,5.535,1.149,5.87,13.26,45.5,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 08:30:00",11206,22826,82620,2.3,11.3,14.263,16.04,5.18,23.04,118.19,118.19,13.6,-1.61,13.54,22.69,5.07,17.26,14748.45,5.39,1.16,7.79,-97.05,5.555,1.152,5.87,13.27,45.45,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 08:36:00",11207,22826,83220,1.49,7.31,14.265,16.27,5.26,23.03,118.08,118.08,13.58,-6.5,13.54,22.685,3.94,13.99,14745.53,5.13,1.16,7.79,-97.42,5.568,1.153,5.86,13.26,46.36,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 08:42:00",11208,22826,83820,1.63,8,14.262,16,5.17,23.03,118.41,118.41,13.62,-6.5,13.53,22.68,3.64,13.12,14742.21,5.12,1.16,7.8,-97.61,5.57,1.153,5.86,13.26,45.56,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 08:48:00",11209,22826,84420,2.24,11.01,14.182,16.13,5.21,22.94,116.89,116.89,13.47,-1.61,13.48,22.601,4.77,16.39,14690.76,5.1,1.17,7.78,-96.86,5.501,1.152,5.86,13.27,45.53,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 08:54:00",11210,22826,84720,1.28,6.26,14.216,16.3,5.27,22.97,116.8,116.8,13.45,1.66,13.5,22.627,3.41,12.47,14707.23,5.13,1.4,7.78,-96.83,5.539,1.152,5.86,13.26,45.77,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 09:00:00",11211,22826,85620,2.3,11.29,14.241,16.13,5.21,23.07,116.54,116.54,13.44,-6.5,13.56,22.729,4.39,15.3,14773.99,5.17,1.15,7.79,-97.49,5.452,1.153,5.86,13.28,45.85,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 09:06:00",11212,22826,90220,1.71,8.37,14.226,16.28,5.26,23.05,116.93,116.93,13.49,-1.61,13.54,22.702,4.33,15.13,14756.62,5.08,1.16,7.79,-97.24,5.45,1.153,5.86,13.24,45.46,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 09:12:00",11213,22826,90820,1.7,8.33,14.201,16.44,5.32,23.12,116.56,116.56,13.5,-6.5,13.58,22.775,4.45,15.46,14803.63,4.93,1.16,7.8,-97.59,5.292,1.153,5.86,13.26,46.82,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 09:18:00",11214,22826,91420,1.29,6.32,14.263,16.35,5.29,23.42,117.53,117.53,13.69,-1.61,13.77,23.079,2.95,11.14,15001.07,5.62,1.16,7.81,-98.26,4.987,1.152,5.87,13.27,46.42,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 09:24:00",11215,22826,91720,1.48,7.24,14.255,16.37,5.29,23.42,117.98,117.98,13.75,1.66,13.77,23.08,3.68,13.25,15002.15,5.51,1.41,7.81,-97.95,4.98,1.151,5.87,13.26,46.71,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 09:30:00",11216,22826,92620,0.86,4.2,14.274,16.45,5.32,23.39,120.07,120.07,13.97,-6.5,13.75,23.05,1.86,7.99,14982.19,5.41,1.16,7.82,-98.59,5.069,1.15,5.86,13.27,45.73,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 09:36:00",11217,22826,93220,1.32,6.45,14.251,16.28,5.26,23.39,119.35,119.35,13.9,-1.61,13.75,23.041,3.44,12.55,14976.81,5.59,1.16,7.8,-97.44,5.024,1.15,5.86,13.26,46.58,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 09:42:00",11218,22826,93820,0.89,4.32,14.283,16.55,5.35,23.39,118.43,118.43,13.77,-6.5,13.75,23.06,1.18,6.03,14988.82,5.23,1.16,7.81,-98.16,5.077,1.149,5.87,13.26,47.68,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 09:48:00",11219,22826,94420,1.19,5.8,14.298,16.3,5.27,23.43,120.15,120.15,13.97,-6.5,13.77,23.086,3.25,12.01,15005.66,5.21,1.16,7.81,-98.42,5.072,1.15,5.87,13.22,47.67,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 09:54:00",11220,22826,94720,1.09,5.31,14.327,16.42,5.31,23.48,120.04,120.04,13.96,1.65,13.81,23.138,2.58,10.06,15039.55,5.2,1.39,7.81,-98.16,5.063,1.149,5.87,13.26,46.92,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 10:00:00",11221,22826,95620,0.61,2.95,14.3,16.38,5.29,23.35,120.86,120.86,14.02,-6.5,13.73,23.009,0.75,4.79,14956.06,5.29,1.15,7.83,-99.05,5.185,1.15,5.86,13.23,47.04,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 10:06:00",11222,22826,100220,0.92,4.49,14.261,16.45,5.32,23.28,119.91,119.91,13.91,-6.5,13.68,22.946,1.89,8.08,14915,5.38,1.15,7.82,-98.96,5.194,1.151,5.87,13.26,46.48,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 10:12:00",11223,22826,100820,0.76,3.71,14.256,16.41,5.31,23.29,119.88,119.88,13.91,-6.5,13.69,22.957,1.3,6.38,14922.12,5.33,1.16,7.83,-99.05,5.167,1.151,5.86,13.21,46.07,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 10:18:00",11224,22826,101420,0.68,3.28,14.254,16.32,5.28,23.21,119.73,119.73,13.86,-6.5,13.64,22.895,0.8,4.92,14881.56,5.12,1.17,7.82,-98.67,5.273,1.151,5.86,13.27,46.48,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 10:24:00",11225,22826,101720,0.61,2.93,14.261,16.21,5.24,23.22,119.66,119.66,13.85,1.65,13.65,22.879,0.88,5.15,14871.44,5.14,1.41,7.81,-98.33,5.279,1.151,5.86,13.21,46.63,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 10:30:00",11226,22826,102620,0.95,4.62,14.224,16.08,5.19,23.14,118.54,118.54,13.72,-6.5,13.6,22.8,2.17,8.89,14819.79,4.96,1.16,7.81,-98.08,5.312,1.151,5.86,13.28,46.85,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 10:36:00",11227,22826,103220,1.21,5.93,14.187,16.15,5.22,23.08,118.13,118.13,13.67,-6.5,13.56,22.727,2.63,10.2,14772.47,4.96,1.15,7.8,-97.65,5.315,1.152,5.87,13.26,46.75,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 10:42:00",11228,22826,103820,1.26,6.17,14.126,16.21,5.24,22.97,118.14,118.14,13.68,-6.5,13.49,22.61,2.98,11.21,14696.24,5.01,1.15,7.8,-97.9,5.327,1.151,5.87,13.26,45.82,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 10:48:00",11229,22826,104420,1.2,5.87,14.207,16.17,5.22,23.09,118.05,118.05,13.65,-1.61,13.57,22.749,2.78,10.65,14786.89,4.96,1.16,7.8,-97.89,5.343,1.153,5.86,13.27,46.75,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 10:54:00",11230,22826,104720,1.49,7.32,14.193,16.01,5.17,23.07,118.13,118.13,13.66,1.65,13.55,22.727,2.84,10.81,14772.57,5.03,1.43,7.8,-97.55,5.34,1.151,5.87,13.26,46.6,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 11:00:00",11231,22826,105620,1.34,6.55,14.157,16.24,5.25,22.93,118.46,118.46,13.67,-1.61,13.47,22.576,3.08,11.52,14674.17,4.93,1.16,7.8,-97.84,5.447,1.151,5.86,13.26,45.55,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 11:06:00",11232,22826,110220,1.21,5.92,14.064,16.36,5.29,22.73,118.3,118.3,13.64,-6.51,13.35,22.346,2.32,9.32,14524.75,4.94,1.16,7.8,-97.72,5.572,1.146,5.86,13.27,45.65,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 11:12:00",11233,22826,110820,1.4,6.84,14.149,16.34,5.28,22.99,118.02,118.02,13.65,-6.5,13.5,22.653,3.36,12.31,14724.16,5,1.16,7.8,-97.96,5.358,1.149,5.86,13.29,45.88,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 11:18:00",11234,22826,111420,1.37,6.7,14.136,16.19,5.23,22.92,117.86,117.86,13.61,-1.61,13.46,22.537,3.2,11.86,14648.78,4.94,1.17,7.8,-97.81,5.433,1.15,5.87,13.26,46.45,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 11:24:00",11235,22826,111720,1.34,6.55,14.15,16.27,5.26,22.93,117.7,117.7,13.59,1.65,13.47,22.585,3.13,11.66,14680.26,4.98,1.44,7.79,-97.48,5.445,1.149,5.87,13.21,46.37,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 11:30:00",11236,22826,112620,1.15,5.62,14.134,16.2,5.23,22.87,118.5,118.5,13.67,-1.61,13.43,22.548,2.76,10.58,14655.99,4.97,1.15,7.8,-97.92,5.509,1.146,5.87,13.26,46.69,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 11:36:00",11237,22826,113220,1.09,5.32,14.205,16.08,5.19,22.96,118.77,118.77,13.68,-6.51,13.49,22.611,2.62,10.17,14697.11,5,1.17,7.81,-98.15,5.53,1.144,5.86,13.27,46.25,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 11:42:00",11238,22826,113820,1.05,5.14,14.219,16.08,5.19,22.84,118.62,118.62,13.6,-1.62,13.42,22.501,2.37,9.47,14625.38,4.86,1.16,7.8,-97.95,5.735,1.143,5.86,13.29,45.73,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 11:48:00",11239,22826,114420,1.09,5.33,14.27,16.13,5.21,22.87,118.65,118.65,13.57,-1.62,13.44,22.535,2.71,10.45,14647.71,4.98,1.16,7.8,-97.79,5.806,1.143,5.86,13.26,46.12,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 11:54:00",11240,22826,114720,1.1,5.38,14.274,16.21,5.24,22.88,119.05,119.05,13.62,1.64,13.44,22.524,2.61,10.16,14640.79,5,1.44,7.8,-97.7,5.824,1.142,5.87,13.26,45.47,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 12:00:00",11241,22826,115620,0.89,4.34,14.291,16.09,5.2,22.74,119.55,119.55,13.6,-6.51,13.37,22.374,1.88,8.06,14543.18,4.94,1.16,7.8,-98.06,6.091,1.142,5.86,13.26,45.62,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 12:06:00",11242,22826,120220,0.77,3.73,14.343,15.95,5.15,22.64,119.74,119.74,13.53,-1.62,13.3,22.269,1.4,6.66,14474.89,4.91,1.15,7.79,-97.37,6.367,1.14,5.86,13.27,45.73,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 12:12:00",11243,22826,120820,0.72,3.47,14.377,15.94,5.15,22.59,119.46,119.46,13.45,-6.51,13.28,22.218,1.15,5.95,14441.94,4.83,1.16,7.79,-97.52,6.523,1.137,5.86,13.29,45.66,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 12:18:00",11244,22826,121420,0.91,4.45,14.354,16.09,5.2,22.73,119.37,119.37,13.52,-6.51,13.36,22.376,1.74,7.65,14544.38,4.92,1.16,7.8,-97.66,6.236,1.136,5.86,13.26,44.55,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 12:24:00",11245,22826,121720,1.07,5.22,14.356,16,5.17,22.78,119.39,119.39,13.55,1.63,13.39,22.425,2.32,9.31,14576.37,4.91,1.41,7.8,-97.71,6.161,1.134,5.86,13.27,45.27,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 12:30:00",11246,22826,122620,0.83,4.04,14.377,15.79,5.1,22.86,119.65,119.65,13.6,-6.51,13.44,22.499,1.5,6.94,14624.55,4.93,1.15,7.8,-98.11,6.099,1.136,5.86,13.26,46.27,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 12:36:00",11247,22826,123220,0.55,2.67,14.388,15.7,5.07,22.84,119.76,119.76,13.59,-1.63,13.43,22.482,0.78,4.88,14613.23,4.95,1.17,7.8,-98.06,6.152,1.134,5.86,13.28,47.01,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 12:42:00",11248,22826,123820,0.62,2.98,14.396,15.76,5.09,22.84,119.66,119.66,13.57,-6.52,13.43,22.478,1.01,5.54,14610.65,4.95,1.16,7.8,-98.11,6.174,1.133,5.86,13.28,45.91,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 12:48:00",11249,22826,124420,0.78,3.79,14.395,15.8,5.1,22.83,119.92,119.92,13.6,-6.52,13.42,22.468,1.34,6.48,14603.93,4.96,1.15,7.8,-97.79,6.189,1.131,5.86,13.26,45.35,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 12:54:00",11250,22826,124720,0.86,4.16,14.395,15.85,5.12,22.84,119.83,119.83,13.59,1.62,13.43,22.482,1.63,7.32,14613.53,4.93,1.42,7.8,-97.77,6.167,1.13,5.86,13.26,46.39,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 13:00:00",11251,22826,125620,1.07,5.22,14.402,15.76,5.09,22.85,120.17,120.17,13.63,-6.52,13.43,22.488,2.41,9.59,14617.02,4.91,1.16,7.8,-97.97,6.178,1.128,5.86,13.26,45.6,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 13:06:00",11252,22826,130220,0.79,3.83,14.416,15.93,5.14,22.77,120.08,120.08,13.57,-6.52,13.39,22.411,1.56,7.13,14566.92,4.89,1.16,7.8,-98.14,6.332,1.126,5.86,13.28,46.28,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 13:12:00",11253,22826,130820,0.62,3,14.447,15.81,5.1,22.74,119.71,119.71,13.49,-1.64,13.37,22.371,0.85,5.09,14541.4,4.82,1.15,7.8,-97.84,6.456,1.127,5.86,13.27,45.28,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 13:18:00",11254,22826,131420,0.57,2.75,14.455,15.62,5.04,22.7,119.81,119.81,13.48,-6.52,13.35,22.339,0.76,4.82,14520.19,4.78,1.15,7.8,-97.82,6.522,1.126,5.86,13.26,45.27,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 13:24:00",11255,22826,131720,0.57,2.74,14.454,15.71,5.07,22.72,119.84,119.84,13.49,1.62,13.36,22.358,0.76,4.81,14532.5,4.94,1.42,7.79,-97.45,6.492,1.126,5.86,13.26,45.68,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 13:30:00",11256,22826,132620,0.52,2.5,14.463,15.83,5.11,22.71,120.13,120.13,13.51,-6.52,13.36,22.35,0.62,4.42,14527.39,4.85,1.15,7.8,-97.93,6.528,1.128,5.86,13.26,44.56,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 13:36:00",11257,22826,133220,1.1,5.36,14.447,15.65,5.05,22.73,120.03,120.03,13.52,-1.64,13.36,22.365,2.25,9.1,14537.37,4.9,1.16,7.8,-97.9,6.469,1.124,5.86,13.27,45.58,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 13:42:00",11258,22826,133820,1.1,5.39,14.389,15.83,5.11,22.7,120.21,120.21,13.58,-1.64,13.34,22.336,2.72,10.46,14518.5,4.92,1.17,7.81,-98.19,6.376,1.123,5.86,13.27,46.12,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 13:48:00",11259,22826,134420,0.95,4.64,14.363,15.83,5.11,22.69,120.54,120.54,13.63,-6.52,13.34,22.328,2.01,8.41,14512.93,4.92,1.17,7.81,-98.63,6.325,1.123,5.87,13.26,44.95,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 13:54:00",11260,22826,134720,0.95,4.66,14.361,15.94,5.15,22.7,120.58,120.58,13.64,1.61,13.34,22.335,2.01,8.43,14518,4.95,1.41,7.81,-98.25,6.306,1.121,5.86,13.26,45.37,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 14:00:00",11261,22826,135620,0.84,4.11,14.385,15.98,5.16,22.74,120.9,120.9,13.68,-1.65,13.37,22.389,1.57,7.16,14552.82,4.8,1.15,7.82,-98.87,6.288,1.122,5.86,13.26,45.71,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 14:06:00",11262,22826,140220,0.77,3.73,14.417,16,5.17,22.73,121.17,121.17,13.68,-1.64,13.37,22.37,1.64,7.35,14540.56,4.98,1.15,7.81,-98.53,6.384,1.121,5.86,13.26,46.17,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 14:12:00",11263,22826,140820,0.79,3.83,14.437,15.88,5.13,22.8,121.22,121.22,13.69,-1.64,13.41,22.433,1.38,6.61,14581.56,4.94,1.16,7.82,-99.03,6.335,1.121,5.86,13.27,45.21,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 14:18:00",11264,22826,141420,0.7,3.4,14.468,16,5.17,22.77,121.47,121.47,13.69,-6.53,13.39,22.409,1.23,6.17,14565.62,4.99,1.16,7.82,-98.73,6.442,1.118,5.86,13.26,46.08,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 14:24:00",11265,22826,141720,0.6,2.88,14.477,15.82,5.11,22.78,121.83,121.83,13.73,1.61,13.4,22.42,0.99,5.48,14572.8,4.9,1.41,7.82,-98.69,6.453,1.119,5.86,13.26,45.22,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 14:30:00",11266,22826,142620,0.69,3.34,14.507,15.81,5.1,22.78,121.48,121.48,13.66,-6.53,13.4,22.415,0.97,5.43,14570.05,4.87,1.16,7.82,-98.75,6.526,1.118,5.86,13.26,44.76,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 14:36:00",11267,22826,143220,0.65,3.15,14.524,15.9,5.13,22.74,121.61,121.61,13.64,-6.53,13.38,22.372,0.88,5.16,14541.97,5.06,1.16,7.81,-98.64,6.634,1.117,5.86,13.27,45.37,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 14:42:00",11268,22826,143820,0.64,3.08,14.533,15.77,5.09,22.71,121.67,121.67,13.63,-6.53,13.36,22.346,0.85,5.07,14524.65,4.88,1.16,7.82,-98.99,6.694,1.118,5.87,13.27,44.64,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 14:48:00",11269,22826,144420,0.64,3.1,14.55,15.8,5.1,22.7,121.61,121.61,13.61,-1.65,13.36,22.334,0.8,4.92,14517.3,4.96,1.16,7.81,-98.57,6.754,1.119,5.86,13.26,45.77,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 14:54:00",11270,22826,144720,0.66,3.19,14.55,15.69,5.06,22.71,121.7,121.7,13.62,1.61,13.36,22.341,0.95,5.36,14521.8,4.87,1.41,7.81,-98.55,6.741,1.117,5.86,13.25,45.25,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 15:00:00",11271,22826,145620,0.72,3.49,14.588,15.45,4.98,22.68,121.73,121.73,13.58,-6.53,13.35,22.308,1.27,6.29,14500.32,4.76,1.16,7.82,-98.75,6.877,1.117,5.86,13.26,44.7,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 15:06:00",11272,22826,150220,0.72,3.48,14.614,15.51,5,22.68,121.94,121.94,13.58,-6.53,13.35,22.302,1,5.5,14496.56,4.68,1.16,7.82,-98.77,6.948,1.117,5.86,13.27,45.28,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 15:12:00",11273,22826,150820,0.74,3.57,14.623,15.64,5.05,22.68,121.75,121.75,13.55,-6.53,13.34,22.302,1.17,6,14496.45,4.93,1.16,7.81,-98.75,6.971,1.115,5.86,13.27,44.95,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 15:18:00",11274,22826,151420,0.75,3.64,14.618,15.53,5.01,22.69,121.82,121.82,13.57,-6.53,13.35,22.318,1.28,6.32,14506.68,4.85,1.15,7.81,-98.49,6.94,1.114,5.86,13.26,45.59,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 15:24:00",11275,22826,151720,0.74,3.58,14.624,15.5,5,22.67,121.83,121.83,13.55,1.6,13.34,22.296,1.18,6.04,14492.43,4.88,1.41,7.81,-98.38,6.985,1.114,5.86,13.26,43.9,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 15:30:00",11276,22826,152620,0.7,3.38,14.644,15.7,5.07,22.67,122.27,122.27,13.59,-6.53,13.34,22.3,1.06,5.68,14495.27,4.88,1.15,7.81,-98.67,7.027,1.111,5.86,13.26,45.77,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 15:36:00",11277,22826,153220,0.67,3.23,14.685,15.48,4.99,22.68,122.68,122.68,13.61,-1.65,13.35,22.29,0.98,5.45,14488.18,4.88,1.15,7.82,-99.11,7.132,1.111,5.86,13.27,45.73,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 15:42:00",11278,22826,153820,0.65,3.15,14.7,15.55,5.02,22.64,122.88,122.88,13.6,-1.66,13.33,22.271,0.84,5.05,14475.83,4.84,1.15,7.82,-99.26,7.211,1.11,5.87,13.27,44.51,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 15:48:00",11279,22826,154420,0.6,2.91,14.714,15.43,4.98,22.63,122.99,122.99,13.59,-6.53,13.32,22.25,0.88,5.18,14462.61,4.85,1.16,7.82,-98.87,7.265,1.109,5.86,13.25,45.52,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 15:54:00",11280,22826,154720,0.68,3.32,14.703,15.49,5,22.63,122.97,122.97,13.6,1.59,13.32,22.251,0.97,5.41,14463.38,4.91,1.45,7.82,-98.81,7.238,1.109,5.86,13.26,45.76,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-02-28 16:00:00",11281,22826,155620,0.71,3.44,14.717,15.5,5,22.62,123.15,123.15,13.61,-6.53,13.32,22.245,1.06,5.67,14459.16,4.91,1.16,7.82,-98.93,7.281,1.109,5.86,13.27,45.28,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
