"TOA5","MGEO_SERC","CR1000X","50443","CR1000X.8.5.0","CPU:MGEO_SERCv31INT.CR1X","63885","LevelTable"
"TIMESTAMP","RECORD","Level_m_CBS","Pressure_mbar_CBS","Temperature_CBS","Status_CBS"
"TS","RN","m","mbar","Celsius","na"
"","","Smp","Smp","Smp","Smp"
"2026-06-30 00:00:00",6088,0,0,0,0
"2026-06-30 00:06:00",6089,0,0,0,0
"2026-06-30 00:12:00",6090,0,0,0,0
"2026-06-30 00:18:00",6091,0,0,0,0
"2026-06-30 00:24:00",6092,0,0,0,0
"2026-06-30 00:30:00",6093,0,0,0,0
"2026-06-30 00:36:00",6094,0,0,0,0
"2026-06-30 00:42:00",6095,0,0,0,0
"2026-06-30 00:48:00",6096,0,0,0,0
"2026-06-30 00:54:00",6097,0,0,0,0
