"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4-6_multiple instruments.CR1X","51805","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-02-25 12:15:00",159025,"",7999,2026,2,25,12,9,5,-0.2519,1.039,-0.131,-387939.8,0.989,-0.102,1.923,5.93,2,-0.102,-0.017,-0.139,-0.118,13.15,-2.2,1.1,100,0
"2026-02-25 12:18:00",159026,"",7999,2026,2,25,12,9,5,-0.2519,1.039,-0.131,-387939.8,0.989,-0.102,1.923,5.93,2,-0.102,-0.017,-0.139,-0.118,13.15,-2.2,1.1,100,0
"2026-02-25 12:21:00",159027,"",7999,2026,2,25,12,15,5,-0.2961,1.197,-0.134,-388041.1,1.147,-0.113,2.215,5.89,2,-0.113,-0.015,-0.153,-0.13,13.15,-2.2,1.1,100,0
"2026-02-25 12:24:00",159028,"",7999,2026,2,25,12,15,5,-0.2961,1.197,-0.134,-388041.1,1.147,-0.113,2.215,5.89,2,-0.113,-0.015,-0.153,-0.13,13.15,-2.2,1.1,100,0
"2026-02-25 12:27:00",159029,"",7999,2026,2,25,12,21,5,-0.287,1.187,-0.131,-388145.5,1.137,-0.122,2.197,5.87,2,-0.122,-0.023,-0.191,-0.128,13.15,-2.2,1.1,100,0
"2026-02-25 12:30:00",159030,"",7999,2026,2,25,12,21,5,-0.287,1.187,-0.131,-388145.5,1.137,-0.122,2.197,5.87,2,-0.122,-0.023,-0.191,-0.128,13.15,-2.2,1.1,100,0
"2026-02-25 12:33:00",159031,"",7999,2026,2,25,12,27,5,-0.4721,1.078,-0.237,-388293.3,1.028,-0.219,1.994,5.88,2,-0.219,-0.011,-0.284,-0.275,13.15,-2.2,1.2,100,0
"2026-02-25 12:36:00",159032,"",7999,2026,2,25,12,27,5,-0.4721,1.078,-0.237,-388293.3,1.028,-0.219,1.994,5.88,2,-0.219,-0.011,-0.284,-0.275,13.15,-2.2,1.2,100,0
"2026-02-25 12:39:00",159033,"",7999,2026,2,25,12,33,5,-0.4316,1.068,-0.218,-388453.6,1.018,-0.208,1.977,5.9,2,-0.208,-0.009,-0.263,-0.199,13.15,-2.2,1.2,100,0
"2026-02-25 12:42:00",159034,"",7999,2026,2,25,12,33,5,-0.4316,1.068,-0.218,-388453.6,1.018,-0.208,1.977,5.9,2,-0.208,-0.009,-0.263,-0.199,13.15,-2.2,1.2,100,0
"2026-02-25 12:45:00",159035,"",7999,2026,2,25,12,39,5,-0.394,1.158,-0.184,-388599.9,1.108,-0.185,2.142,5.94,2,-0.185,-0.006,-0.239,-0.166,13.15,-2.2,1.2,100,0
"2026-02-25 12:48:00",159036,"",7999,2026,2,25,12,39,5,-0.394,1.158,-0.184,-388599.9,1.108,-0.185,2.142,5.94,2,-0.185,-0.006,-0.239,-0.166,13.15,-2.2,1.2,100,0
"2026-02-25 12:51:00",159037,"",7999,2026,2,25,12,45,5,-0.4037,1.078,-0.202,-388744.1,1.028,-0.207,1.995,5.97,2,-0.207,-0.012,-0.26,-0.213,13.15,-2.2,1.2,100,0
"2026-02-25 12:54:00",159038,"",7999,2026,2,25,12,45,5,-0.4037,1.078,-0.202,-388744.1,1.028,-0.207,1.995,5.97,2,-0.207,-0.012,-0.26,-0.213,13.15,-2.2,1.2,100,0
"2026-02-25 12:57:00",159039,"",7999,2026,2,25,12,51,5,-0.4089,1.07,-0.207,-388890.7,1.02,-0.215,1.979,5.99,2,-0.215,-0.01,-0.253,-0.185,13.15,-2.2,1.2,100,0
"2026-02-25 13:00:00",159040,"",7999,2026,2,25,12,51,5,-0.4089,1.07,-0.207,-388890.7,1.02,-0.215,1.979,5.99,2,-0.215,-0.01,-0.253,-0.185,13.15,-2.2,1.2,100,0
"2026-02-25 13:03:00",159041,"",7999,2026,2,25,12,57,5,-0.4069,1.139,-0.193,-389037.4,1.089,-0.207,2.108,6.01,2,-0.207,-0.006,-0.239,-0.199,13.15,-2.2,1.2,100,0
"2026-02-25 13:06:00",159042,"",7999,2026,2,25,12,57,5,-0.4069,1.139,-0.193,-389037.4,1.089,-0.207,2.108,6.01,2,-0.207,-0.006,-0.239,-0.199,13.15,-2.2,1.2,100,0
"2026-02-25 13:09:00",159043,"",7999,2026,2,25,13,3,5,-0.3391,1.137,-0.161,-389167.7,1.087,-0.177,2.104,6.02,2,-0.177,0.006,-0.202,-0.156,13.15,-2.2,1.2,100,0
"2026-02-25 13:12:00",159044,"",7999,2026,2,25,13,3,5,-0.3391,1.137,-0.161,-389167.7,1.087,-0.177,2.104,6.02,2,-0.177,0.006,-0.202,-0.156,13.15,-2.2,1.2,100,0
"2026-02-25 13:15:00",159045,"",7999,2026,2,25,13,9,5,-0.3504,1.132,-0.167,-389292.5,1.082,-0.183,2.094,6.03,2,-0.183,-0.001,-0.221,-0.173,13.15,-2.2,1.2,100,0
"2026-02-25 13:18:00",159046,"",7999,2026,2,25,13,9,5,-0.3504,1.132,-0.167,-389292.5,1.082,-0.183,2.094,6.03,2,-0.183,-0.001,-0.221,-0.173,13.15,-2.2,1.2,100,0
