"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4-6_multiple instruments.CR1X","51805","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-11-24 10:27:00",114349,"",7999,2025,11,24,10,21,5,-0.0394,0.697,-0.031,-344557,0.647,-0.029,1.289,8.8,2,-0.029,-0.003,-0.007,-0.036,13.19,-2.1,0.5,100,0
"2025-11-24 10:30:00",114350,"",7999,2025,11,24,10,21,5,-0.0394,0.697,-0.031,-344557,0.647,-0.029,1.289,8.8,2,-0.029,-0.003,-0.007,-0.036,13.19,-2.1,0.5,100,0
"2025-11-24 10:33:00",114351,"",7999,2025,11,24,10,27,5,-0.0071,0.173,-0.022,-344563.5,0.123,-0.023,0.321,8.83,2,-0.023,-0.003,0,0,13.2,-2,0.5,100,0
"2025-11-24 10:36:00",114352,"",7999,2025,11,24,10,27,5,-0.0071,0.173,-0.022,-344563.5,0.123,-0.023,0.321,8.83,2,-0.023,-0.003,0,0,13.2,-2,0.5,100,0
"2025-11-24 10:39:00",114353,"",7999,2025,11,24,10,33,5,-0.0093,0.247,-0.02,-344566.6,0.197,-0.021,0.458,8.83,2,-0.021,-0.002,-0.019,-0.024,13.2,-2.1,0.5,100,0
"2025-11-24 10:42:00",114354,"",7999,2025,11,24,10,33,5,-0.0093,0.247,-0.02,-344566.6,0.197,-0.021,0.458,8.83,2,-0.021,-0.002,-0.019,-0.024,13.2,-2.1,0.5,100,0
"2025-11-24 10:45:00",114355,"",7999,2025,11,24,10,39,5,-0.0176,0.432,-0.022,-344571.9,0.382,-0.022,0.8,8.9,2,-0.022,-0.008,0.002,-0.005,13.2,-2.1,0.6,100,0
"2025-11-24 10:48:00",114356,"",7999,2025,11,24,10,39,5,-0.0176,0.432,-0.022,-344571.9,0.382,-0.022,0.8,8.9,2,-0.022,-0.008,0.002,-0.005,13.2,-2.1,0.6,100,0
"2025-11-24 10:51:00",114357,"",7999,2025,11,24,10,45,5,-0.0236,0.422,-0.03,-344579.7,0.372,-0.03,0.78,8.96,2,-0.03,-0.003,-0.023,-0.036,13.2,-2,0.6,100,0
"2025-11-24 10:54:00",114358,"",7999,2025,11,24,10,45,5,-0.0236,0.422,-0.03,-344579.7,0.372,-0.03,0.78,8.96,2,-0.03,-0.003,-0.023,-0.036,13.2,-2,0.6,100,0
"2025-11-24 10:57:00",114359,"",7999,2025,11,24,10,51,5,-0.0338,0.412,-0.044,-344590.7,0.362,-0.045,0.763,9.03,2,-0.045,-0.008,-0.021,-0.069,13.2,-2.1,0.5,100,0
"2025-11-24 11:00:00",114360,"",7999,2025,11,24,10,51,5,-0.0338,0.412,-0.044,-344590.7,0.362,-0.045,0.763,9.03,2,-0.045,-0.008,-0.021,-0.069,13.2,-2.1,0.5,100,0
"2025-11-24 11:03:00",114361,"",7999,2025,11,24,10,57,5,-0.0197,0.411,-0.026,-344599.5,0.361,-0.027,0.76,9.08,0,-0.027,-0.002,-0.037,-0.026,13.2,-1.9,0.5,100,0
"2025-11-24 11:06:00",114362,"",7999,2025,11,24,10,57,5,-0.0197,0.411,-0.026,-344599.5,0.361,-0.027,0.76,9.08,0,-0.027,-0.002,-0.037,-0.026,13.2,-1.9,0.5,100,0
"2025-11-24 11:09:00",114363,"",7999,2025,11,24,11,3,5,-0.0418,0.65,-0.035,-344611.9,0.6,-0.033,1.202,9.16,2,-0.033,-0.005,-0.03,-0.028,13.2,-2.1,0.6,100,0
"2025-11-24 11:12:00",114364,"",7999,2025,11,24,11,3,5,-0.0418,0.65,-0.035,-344611.9,0.6,-0.033,1.202,9.16,2,-0.033,-0.005,-0.03,-0.028,13.2,-2.1,0.6,100,0
"2025-11-24 11:15:00",114365,"",7999,2025,11,24,11,9,5,-0.044,0.652,-0.037,-344627.5,0.602,-0.035,1.206,9.2,2,-0.035,-0.001,-0.023,-0.036,13.2,-2.1,0.6,100,0
"2025-11-24 11:18:00",114366,"",7999,2025,11,24,11,9,5,-0.044,0.652,-0.037,-344627.5,0.602,-0.035,1.206,9.2,2,-0.035,-0.001,-0.023,-0.036,13.2,-2.1,0.6,100,0
"2025-11-24 11:21:00",114367,"",7999,2025,11,24,11,15,5,-0.0394,0.653,-0.033,-344642.3,0.603,-0.031,1.209,9.25,2,-0.031,-0.002,-0.028,-0.047,13.2,-2,0.5,100,0
"2025-11-24 11:24:00",114368,"",7999,2025,11,24,11,15,5,-0.0394,0.653,-0.033,-344642.3,0.603,-0.031,1.209,9.25,2,-0.031,-0.002,-0.028,-0.047,13.2,-2,0.5,100,0
"2025-11-24 11:27:00",114369,"",7999,2025,11,24,11,21,5,-0.0349,0.655,-0.029,-344655.4,0.605,-0.028,1.212,9.27,2,-0.028,0,-0.026,-0.033,13.2,-2.2,0.6,100,0
"2025-11-24 11:30:00",114370,"",7999,2025,11,24,11,21,5,-0.0349,0.655,-0.029,-344655.4,0.605,-0.028,1.212,9.27,2,-0.028,0,-0.026,-0.033,13.2,-2.2,0.6,100,0
"2025-11-24 11:33:00",114371,"",7999,2025,11,24,11,27,5,-0.0397,0.647,-0.033,-344669.1,0.597,-0.033,1.197,9.33,2,-0.033,-0.001,-0.009,-0.028,13.2,-2.2,0.6,100,0
