"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4-6_multiple instruments.CR1X","51805","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-01 00:00:00",132380,"",7999,2025,12,31,23,51,5,0.0075,0.699,0.006,-359724.2,0.649,0.005,1.294,4.91,0,0.005,-0.001,0,0,13.18,-1.6,0.6,100,0
"2026-01-01 00:03:00",132381,"",7999,2025,12,31,23,57,5,0.0253,0.711,0.019,-359717.2,0.661,0.021,1.316,4.75,0,0.021,0.004,0.005,0.002,13.18,-1.6,0.6,100,0
"2026-01-01 00:06:00",132382,"",7999,2025,12,31,23,57,5,0.0253,0.711,0.019,-359717.2,0.661,0.021,1.316,4.75,0,0.021,0.004,0.005,0.002,13.18,-1.6,0.6,100,0
"2026-01-01 00:09:00",132383,"",7999,2026,1,1,0,3,5,0.016,0.72,0.012,-359710.3,0.67,0.011,1.332,4.63,0,0.011,-0.002,0,0.007,13.18,-1.6,0.6,100,0
"2026-01-01 00:12:00",132384,"",7999,2026,1,1,0,3,5,0.016,0.72,0.012,-359710.3,0.67,0.011,1.332,4.63,0,0.011,-0.002,0,0.007,13.18,-1.6,0.6,100,0
"2026-01-01 00:15:00",132385,"",7999,2026,1,1,0,9,5,0.0034,0.725,0.003,-359707.5,0.675,0.001,1.341,4.56,0,0.001,-0.001,-0.014,0.002,13.18,-1.6,0.6,100,0
"2026-01-01 00:18:00",132386,"",7999,2026,1,1,0,9,5,0.0034,0.725,0.003,-359707.5,0.675,0.001,1.341,4.56,0,0.001,-0.001,-0.014,0.002,13.18,-1.6,0.6,100,0
"2026-01-01 00:21:00",132387,"",7999,2026,1,1,0,15,5,0.0087,0.732,0.006,-359705,0.682,0.006,1.355,4.53,0,0.006,-0.001,0.007,0.005,13.18,-1.6,0.6,100,0
"2026-01-01 00:24:00",132388,"",7999,2026,1,1,0,15,5,0.0087,0.732,0.006,-359705,0.682,0.006,1.355,4.53,0,0.006,-0.001,0.007,0.005,13.18,-1.6,0.6,100,0
"2026-01-01 00:27:00",132389,"",7999,2026,1,1,0,21,5,-0.0028,0.735,-0.002,-359704.7,0.685,-0.001,1.36,4.52,0,-0.001,0.001,0,-0.017,13.18,-1.6,0.6,100,0
"2026-01-01 00:30:00",132390,"",7999,2026,1,1,0,21,5,-0.0028,0.735,-0.002,-359704.7,0.685,-0.001,1.36,4.52,0,-0.001,0.001,0,-0.017,13.18,-1.6,0.6,100,0
"2026-01-01 00:33:00",132391,"",7999,2026,1,1,0,27,5,0.0005,0.737,0,-359704.9,0.687,0,1.364,4.52,0,0,0.002,0.007,-0.009,13.18,-1.6,0.6,100,0
"2026-01-01 00:36:00",132392,"",7999,2026,1,1,0,27,5,0.0005,0.737,0,-359704.9,0.687,0,1.364,4.52,0,0,0.002,0.007,-0.009,13.18,-1.6,0.6,100,0
"2026-01-01 00:39:00",132393,"",7999,2026,1,1,0,33,5,-0.0127,0.734,-0.009,-359707.9,0.684,-0.008,1.357,4.52,0,-0.008,0.001,0.012,-0.026,13.18,-1.6,0.6,100,0
"2026-01-01 00:42:00",132394,"",7999,2026,1,1,0,33,5,-0.0127,0.734,-0.009,-359707.9,0.684,-0.008,1.357,4.52,0,-0.008,0.001,0.012,-0.026,13.18,-1.6,0.6,100,0
"2026-01-01 00:45:00",132395,"",7999,2026,1,1,0,39,5,-0.0191,0.73,-0.014,-359714,0.68,-0.013,1.351,4.5,0,-0.013,0.002,-0.044,-0.014,13.18,-1.6,0.6,100,0
"2026-01-01 00:48:00",132396,"",7999,2026,1,1,0,39,5,-0.0191,0.73,-0.014,-359714,0.68,-0.013,1.351,4.5,0,-0.013,0.002,-0.044,-0.014,13.18,-1.6,0.6,100,0
"2026-01-01 00:51:00",132397,"",7999,2026,1,1,0,45,5,-0.0092,0.732,-0.007,-359718.5,0.682,-0.005,1.354,4.49,0,-0.005,-0.001,-0.016,-0.012,13.18,-1.6,0.6,100,0
"2026-01-01 00:54:00",132398,"",7999,2026,1,1,0,45,5,-0.0092,0.732,-0.007,-359718.5,0.682,-0.005,1.354,4.49,0,-0.005,-0.001,-0.016,-0.012,13.18,-1.6,0.6,100,0
"2026-01-01 00:57:00",132399,"",7999,2026,1,1,0,51,5,0.011,0.734,0.008,-359717,0.684,0.007,1.359,4.49,0,0.007,0.002,0.019,0,13.18,-1.6,0.6,100,0
"2026-01-01 01:00:00",132400,"",7999,2026,1,1,0,51,5,0.011,0.734,0.008,-359717,0.684,0.007,1.359,4.49,0,0.007,0.002,0.019,0,13.18,-1.6,0.6,100,0
"2026-01-01 01:03:00",132401,"",7999,2026,1,1,0,57,5,0.0066,0.735,0.005,-359714.1,0.685,0.005,1.36,4.5,0,0.005,0.002,0,-0.005,13.18,-1.6,0.6,100,0
"2026-01-01 01:06:00",132402,"",7999,2026,1,1,0,57,5,0.0066,0.735,0.005,-359714.1,0.685,0.005,1.36,4.5,0,0.005,0.002,0,-0.005,13.18,-1.6,0.6,100,0
"2026-01-01 01:09:00",132403,"",7999,2026,1,1,1,3,5,0.0024,0.735,0.002,-359712.7,0.685,0.002,1.361,4.51,0,0.002,0.002,0.023,-0.009,13.18,-1.6,0.6,100,0
