"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4-6_multiple instruments.CR1X","51805","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-12-14 23:57:00",124219,"",7999,2025,12,14,23,51,5,0.0011,0.464,0.001,-349943.3,0.414,0.001,0.859,6.75,0,0.001,0.002,-0.044,-0.009,13.18,-1.6,0.6,100,0
"2025-12-15 00:00:00",124220,"",7999,2025,12,14,23,51,5,0.0011,0.464,0.001,-349943.3,0.414,0.001,0.859,6.75,0,0.001,0.002,-0.044,-0.009,13.18,-1.6,0.6,100,0
"2025-12-15 00:03:00",124221,"",7999,2025,12,14,23,57,5,-0.0009,0.464,-0.001,-349943.3,0.414,-0.001,0.858,6.75,0,-0.001,-0.001,-0.033,0.024,13.18,-1.6,0.6,100,0
"2025-12-15 00:06:00",124222,"",7999,2025,12,14,23,57,5,-0.0009,0.464,-0.001,-349943.3,0.414,-0.001,0.858,6.75,0,-0.001,-0.001,-0.033,0.024,13.18,-1.6,0.6,100,0
"2025-12-15 00:09:00",124223,"",7999,2025,12,15,0,3,5,-0.0062,0.464,-0.007,-349945,0.414,-0.007,0.858,6.75,0,-0.007,-0.003,0.016,0.026,13.18,-1.6,0.6,100,0
"2025-12-15 00:12:00",124224,"",7999,2025,12,15,0,3,5,-0.0062,0.464,-0.007,-349945,0.414,-0.007,0.858,6.75,0,-0.007,-0.003,0.016,0.026,13.18,-1.6,0.6,100,0
"2025-12-15 00:15:00",124225,"",7999,2025,12,15,0,9,5,-0.0005,0.464,-0.001,-349945.8,0.414,0,0.858,6.76,0,0,0,-0.002,0.017,13.18,-1.6,0.6,100,0
"2025-12-15 00:18:00",124226,"",7999,2025,12,15,0,9,5,-0.0005,0.464,-0.001,-349945.8,0.414,0,0.858,6.76,0,0,0,-0.002,0.017,13.18,-1.6,0.6,100,0
"2025-12-15 00:21:00",124227,"",7999,2025,12,15,0,15,5,-0.0035,0.463,-0.004,-349946.8,0.413,-0.004,0.857,6.75,0,-0.004,0.001,-0.088,0.066,13.18,-1.6,0.6,100,0
"2025-12-15 00:24:00",124228,"",7999,2025,12,15,0,15,5,-0.0035,0.463,-0.004,-349946.8,0.413,-0.004,0.857,6.75,0,-0.004,0.001,-0.088,0.066,13.18,-1.6,0.6,100,0
"2025-12-15 00:27:00",124229,"",7999,2025,12,15,0,21,5,-0.0006,0.463,-0.001,-349947.3,0.413,-0.001,0.858,6.75,0,-0.001,0.001,-0.044,0.007,13.18,-1.6,0.6,100,0
"2025-12-15 00:30:00",124230,"",7999,2025,12,15,0,21,5,-0.0006,0.463,-0.001,-349947.3,0.413,-0.001,0.858,6.75,0,-0.001,0.001,-0.044,0.007,13.18,-1.6,0.6,100,0
"2025-12-15 00:33:00",124231,"",7999,2025,12,15,0,27,5,-0.0016,0.463,-0.002,-349947.8,0.413,-0.001,0.857,6.75,0,-0.001,-0.001,-0.014,0.019,13.18,-1.6,0.6,100,0
"2025-12-15 00:36:00",124232,"",7999,2025,12,15,0,27,5,-0.0016,0.463,-0.002,-349947.8,0.413,-0.001,0.857,6.75,0,-0.001,-0.001,-0.014,0.019,13.18,-1.6,0.6,100,0
"2025-12-15 00:39:00",124233,"",7999,2025,12,15,0,33,5,-0.0013,0.463,-0.002,-349948.3,0.413,0,0.857,6.75,0,0,0,-0.023,0.007,13.18,-1.6,0.6,100,0
"2025-12-15 00:42:00",124234,"",7999,2025,12,15,0,33,5,-0.0013,0.463,-0.002,-349948.3,0.413,0,0.857,6.75,0,0,0,-0.023,0.007,13.18,-1.6,0.6,100,0
"2025-12-15 00:45:00",124235,"",7999,2025,12,15,0,39,5,-0.0002,0.463,0,-349948.6,0.413,0,0.857,6.74,0,0,0,-0.03,0.012,13.18,-1.6,0.6,100,0
"2025-12-15 00:48:00",124236,"",7999,2025,12,15,0,39,5,-0.0002,0.463,0,-349948.6,0.413,0,0.857,6.74,0,0,0,-0.03,0.012,13.18,-1.6,0.6,100,0
"2025-12-15 00:51:00",124237,"",7999,2025,12,15,0,45,5,-0.002,0.463,-0.002,-349949.1,0.413,-0.001,0.857,6.74,0,-0.001,-0.001,0.037,-0.019,13.18,-1.6,0.6,100,0
"2025-12-15 00:54:00",124238,"",7999,2025,12,15,0,45,5,-0.002,0.463,-0.002,-349949.1,0.413,-0.001,0.857,6.74,0,-0.001,-0.001,0.037,-0.019,13.18,-1.6,0.6,100,0
"2025-12-15 00:57:00",124239,"",7999,2025,12,15,0,51,5,-0.0014,0.463,-0.002,-349949.7,0.413,-0.001,0.857,6.74,0,-0.001,-0.001,-0.012,0.064,13.18,-1.6,0.6,100,0
"2025-12-15 01:00:00",124240,"",7999,2025,12,15,0,51,5,-0.0014,0.463,-0.002,-349949.7,0.413,-0.001,0.857,6.74,0,-0.001,-0.001,-0.012,0.064,13.18,-1.6,0.6,100,0
"2025-12-15 01:03:00",124241,"",7999,2025,12,15,0,57,5,-0.0009,0.463,-0.001,-349950.1,0.413,0,0.856,6.75,0,0,0,-0.028,0.064,13.18,-1.6,0.6,100,0
