"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4-6_multiple instruments.CR1X","51805","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-14 23:54:00",139098,"",7999,2026,1,14,23,45,5,-0.0009,0.742,-0.001,-362849.3,0.692,0,1.373,7.91,0,0,0,-0.007,-0.009,13.16,-1.6,0.6,100,0
"2026-01-14 23:57:00",139099,"",7999,2026,1,14,23,51,5,-0.0036,0.742,-0.003,-362850.3,0.692,-0.001,1.373,7.9,0,-0.001,-0.001,-0.035,-0.012,13.16,-1.6,0.6,100,0
"2026-01-15 00:00:00",139100,"",7999,2026,1,14,23,51,5,-0.0036,0.742,-0.003,-362850.3,0.692,-0.001,1.373,7.9,0,-0.001,-0.001,-0.035,-0.012,13.16,-1.6,0.6,100,0
"2026-01-15 00:03:00",139101,"",7999,2026,1,14,23,57,5,0,0.745,0,-362850.8,0.695,0,1.378,7.89,0,0,0,0.009,-0.012,13.16,-1.6,0.6,100,0
"2026-01-15 00:06:00",139102,"",7999,2026,1,14,23,57,5,0,0.745,0,-362850.8,0.695,0,1.378,7.89,0,0,0,0.009,-0.012,13.16,-1.6,0.6,100,0
"2026-01-15 00:09:00",139103,"",7999,2026,1,15,0,3,5,0,0.751,0,-362850.7,0.701,0,1.39,7.85,0,0,-0.001,0.005,-0.033,13.16,-1.6,0.6,100,0
"2026-01-15 00:12:00",139104,"",7999,2026,1,15,0,3,5,0,0.751,0,-362850.7,0.701,0,1.39,7.85,0,0,-0.001,0.005,-0.033,13.16,-1.6,0.6,100,0
"2026-01-15 00:15:00",139105,"",7999,2026,1,15,0,9,5,0.0062,0.758,0.004,-362849.2,0.708,0.004,1.402,7.84,0,0.004,0.001,0.014,-0.007,13.16,-1.6,0.6,100,0
"2026-01-15 00:18:00",139106,"",7999,2026,1,15,0,9,5,0.0062,0.758,0.004,-362849.2,0.708,0.004,1.402,7.84,0,0.004,0.001,0.014,-0.007,13.16,-1.6,0.6,100,0
"2026-01-15 00:21:00",139107,"",7999,2026,1,15,0,15,5,0.0104,0.762,0.007,-362846,0.712,0.006,1.411,7.87,0,0.006,-0.001,-0.019,-0.005,13.16,-1.6,0.6,100,0
"2026-01-15 00:24:00",139108,"",7999,2026,1,15,0,15,5,0.0104,0.762,0.007,-362846,0.712,0.006,1.411,7.87,0,0.006,-0.001,-0.019,-0.005,13.16,-1.6,0.6,100,0
"2026-01-15 00:27:00",139109,"",7999,2026,1,15,0,21,5,0.0079,0.762,0.006,-362842.8,0.712,0.006,1.411,7.84,0,0.006,0.003,0.007,-0.019,13.16,-1.6,0.6,100,0
"2026-01-15 00:30:00",139110,"",7999,2026,1,15,0,21,5,0.0079,0.762,0.006,-362842.8,0.712,0.006,1.411,7.84,0,0.006,0.003,0.007,-0.019,13.16,-1.6,0.6,100,0
"2026-01-15 00:33:00",139111,"",7999,2026,1,15,0,27,5,0.003,0.762,0.002,-362841.1,0.712,0.001,1.41,7.87,0,0.001,0.001,0.002,-0.002,13.16,-1.6,0.6,100,0
"2026-01-15 00:36:00",139112,"",7999,2026,1,15,0,27,5,0.003,0.762,0.002,-362841.1,0.712,0.001,1.41,7.87,0,0.001,0.001,0.002,-0.002,13.16,-1.6,0.6,100,0
"2026-01-15 00:39:00",139113,"",7999,2026,1,15,0,33,5,-0.0039,0.764,-0.003,-362841.7,0.714,-0.002,1.414,7.85,0,-0.002,0.001,0.005,-0.007,13.16,-1.6,0.6,100,0
"2026-01-15 00:42:00",139114,"",7999,2026,1,15,0,33,5,-0.0039,0.764,-0.003,-362841.7,0.714,-0.002,1.414,7.85,0,-0.002,0.001,0.005,-0.007,13.16,-1.6,0.6,100,0
"2026-01-15 00:45:00",139115,"",7999,2026,1,15,0,39,5,0.0019,0.767,0.001,-362841.7,0.717,0,1.419,7.86,0,0,0,-0.005,-0.014,13.16,-1.6,0.6,100,0
"2026-01-15 00:48:00",139116,"",7999,2026,1,15,0,39,5,0.0019,0.767,0.001,-362841.7,0.717,0,1.419,7.86,0,0,0,-0.005,-0.014,13.16,-1.6,0.6,100,0
"2026-01-15 00:51:00",139117,"",7999,2026,1,15,0,45,5,-0.0048,0.766,-0.003,-362842.6,0.716,-0.002,1.418,7.84,0,-0.002,-0.001,-0.016,-0.014,13.16,-1.6,0.6,100,0
"2026-01-15 00:54:00",139118,"",7999,2026,1,15,0,45,5,-0.0048,0.766,-0.003,-362842.6,0.716,-0.002,1.418,7.84,0,-0.002,-0.001,-0.016,-0.014,13.16,-1.6,0.6,100,0
"2026-01-15 00:57:00",139119,"",7999,2026,1,15,0,51,5,-0.0222,0.766,-0.016,-362848.5,0.716,-0.015,1.417,7.85,0,-0.015,-0.001,-0.012,-0.026,13.16,-1.6,0.6,100,0
"2026-01-15 01:00:00",139120,"",7999,2026,1,15,0,51,5,-0.0222,0.766,-0.016,-362848.5,0.716,-0.015,1.417,7.85,0,-0.015,-0.001,-0.012,-0.026,13.16,-1.6,0.6,100,0
"2026-01-15 01:03:00",139121,"",7999,2026,1,15,0,57,5,-0.0071,0.768,-0.005,-362852.9,0.718,-0.004,1.422,7.82,0,-0.004,-0.002,0,-0.021,13.16,-1.6,0.6,100,0
