"TOA5","MGEO_SERC","CR1000X","50443","CR1000X.8.2.1","CPU:MGEO_SERCv30INT.CR1X","19832","ExoTable"
"TIMESTAMP","RECORD","Date","Time","Chlorophyll_RFU","Chlorophyll_ugL","Conductivity","FDOM_QSU","FDOM_RFU","NLF_conductivity","ODO_sat","ODO_local","ODO_MgL","Pressure_psia","Salinity_PPT","Specific_Conductivity_mScm","BGA_PE_RFU","BGA_PE_ugL","TDS_mg_L","Turbidity_FNU","Wiper_Position_mv","pH","pH_mv","Temp_C","Depth_m","Battery_v","Cable_v","Wiper_Current_ma","sn","snn"
"2026-01-27 14:36:00",3587,12726,143302,1.68,8.23,12.557,15.7,5.07,24.47,100.43,100.43,13.46,-6.51,14.25,24.443,4.59,15.87,15887.66,4.22,1.15,7.63,-88.19,-0.458,1.135,5.84,13.28,50.29,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 14:42:00",3588,12726,143902,1.65,8.07,12.559,15.78,5.09,24.48,100.53,100.53,13.47,-6.51,14.25,24.447,4.23,14.84,15890.48,4.43,1.16,7.63,-88.29,-0.46,1.136,5.84,13.29,50.66,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 14:48:00",3589,12726,144502,1.69,8.3,12.568,14,4.5,24.47,100.38,100.38,13.44,-1.62,14.24,24.436,4.82,16.54,15883.1,4.36,1.16,7.63,-88.29,-0.426,1.136,5.84,13.27,50.64,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 14:54:00",3590,12726,144802,1.74,8.52,12.571,15.59,5.03,24.47,100.44,100.44,13.45,1.63,14.24,24.433,4.73,16.28,15881.6,4.4,1.16,7.62,-87.92,-0.417,1.136,5.84,13.27,50.81,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 15:00:00",3591,12726,145702,1.95,9.58,12.574,15.5,5,24.45,100.71,100.71,13.47,-6.51,14.23,24.413,4.48,15.54,15868.46,4.47,1.16,7.63,-88.33,-0.389,1.134,5.84,13.28,50.22,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 15:06:00",3592,12726,150302,2.09,10.28,12.576,15.43,4.98,24.45,100.59,100.59,13.46,-1.63,14.24,24.416,5.23,17.71,15870.37,4.48,1.15,7.63,-88.38,-0.388,1.134,5.84,13.27,51,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 15:12:00",3593,12726,150902,1.73,8.48,12.577,15.7,5.07,24.46,100.55,100.55,13.45,-6.51,14.24,24.42,4.13,14.53,15873.14,4.51,1.15,7.63,-88.54,-0.389,1.133,5.84,13.27,51.23,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 15:18:00",3594,12726,151502,1.85,9.07,12.579,15.47,4.99,24.45,100.52,100.52,13.44,-6.51,14.23,24.408,4.96,16.93,15864.9,4.27,1.16,7.63,-88.44,-0.371,1.134,5.84,13.27,50.14,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 15:24:00",3595,12726,151802,1.89,9.26,12.577,15.56,5.02,24.44,100.45,100.45,13.43,1.63,14.23,24.402,5.76,19.23,15861.15,4.36,1.17,7.63,-88.13,-0.37,1.132,5.84,13.27,50.59,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 15:30:00",3596,12726,152702,1.51,7.42,12.579,15.72,5.07,24.44,100.56,100.56,13.45,-6.52,14.23,24.404,3.84,13.7,15862.45,4.47,1.16,7.63,-88.54,-0.367,1.13,5.84,13.28,50.45,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 15:36:00",3597,12726,153302,2.02,9.93,12.586,15.79,5.1,24.44,100.6,100.6,13.44,-1.63,14.23,24.399,6.01,19.97,15859.6,4.71,1.15,7.63,-88.4,-0.346,1.131,5.84,13.27,50.97,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 15:42:00",3598,12726,153902,2.08,10.2,12.591,15.62,5.04,24.45,100.65,100.65,13.45,-1.63,14.23,24.405,4.94,16.88,15863.5,4.71,1.15,7.63,-88.49,-0.344,1.129,5.84,13.27,50.11,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 15:48:00",3599,12726,154502,1.68,8.22,12.604,15.59,5.03,24.46,100.61,100.61,13.44,-6.52,14.24,24.416,5.03,17.13,15870.17,4.45,1.15,7.63,-88.37,-0.328,1.13,5.84,13.28,50.59,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 15:54:00",3600,12726,154802,1.75,8.58,12.604,15.38,4.96,24.46,100.68,100.68,13.45,1.62,14.24,24.415,4.67,16.11,15869.86,4.21,1.17,7.62,-88.07,-0.329,1.129,5.84,13.29,50.72,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 16:00:00",3601,12726,155702,1.55,7.62,12.603,15.48,4.99,24.43,100.61,100.61,13.43,-6.52,14.23,24.387,4.78,16.41,15851.57,4.35,1.16,7.63,-88.15,-0.297,1.13,5.84,13.27,51.13,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 16:06:00",3602,12726,160302,1.8,8.83,12.61,15.48,4.99,24.43,100.59,100.59,13.42,-6.52,14.23,24.383,4.35,15.19,15849.2,4.81,1.15,7.63,-88.23,-0.279,1.131,5.83,13.27,50.6,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 16:12:00",3603,12726,160902,1.95,9.58,12.618,15.48,4.99,24.45,100.71,100.71,13.43,-6.52,14.24,24.397,4.87,16.67,15858.05,4.53,1.15,7.63,-88.48,-0.277,1.129,5.84,13.27,50.84,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 16:18:00",3604,12726,161502,1.96,9.61,12.617,15.64,5.05,24.44,100.79,100.79,13.44,-1.63,14.24,24.398,5.86,19.54,15858.5,4.44,1.15,7.63,-88.38,-0.28,1.13,5.84,13.27,51.73,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 16:24:00",3605,12726,161802,1.38,6.78,12.616,15.41,4.97,24.45,100.67,100.67,13.43,1.63,14.24,24.402,3.71,13.33,15860.99,4.22,1.16,7.63,-88.15,-0.286,1.13,5.84,13.29,50.41,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 16:30:00",3606,12726,162702,1.95,9.57,12.614,15.53,5.01,24.43,100.5,100.5,13.4,-1.63,14.22,24.375,5.88,19.58,15843.72,4.17,1.16,7.63,-88.14,-0.261,1.13,5.84,13.27,50.08,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 16:36:00",3607,12726,163302,2.27,11.15,12.625,15.57,5.02,24.43,100.66,100.66,13.41,-6.52,14.23,24.381,5.68,19.02,15847.65,4.47,1.17,7.63,-88.17,-0.244,1.131,5.84,13.27,50.59,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 16:42:00",3608,12726,163902,2.14,10.52,12.614,15.6,5.03,24.43,100.44,100.44,13.39,-1.63,14.22,24.376,5.34,18.03,15844.32,4.32,1.15,7.63,-88.22,-0.264,1.131,5.84,13.27,50.53,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 16:48:00",3609,12726,164502,2.27,11.14,12.613,15.5,5,24.42,100.57,100.57,13.41,-6.52,14.22,24.373,6.65,21.81,15842.39,4.25,1.15,7.63,-88.24,-0.259,1.13,5.84,13.28,50.07,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 16:54:00",3610,12726,164802,1.65,8.08,12.619,15.46,4.99,24.43,100.61,100.61,13.41,1.63,14.23,24.379,4.34,15.15,15846.49,4.56,1.15,7.62,-87.9,-0.256,1.131,5.84,13.33,50.9,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 17:00:00",3611,12726,165702,2.15,10.58,12.624,15.56,5.02,24.43,100.71,100.71,13.42,-6.51,14.23,24.376,6.03,20.03,15844.34,4.35,1.17,7.63,-88.25,-0.241,1.133,5.84,13.27,51.45,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 17:06:00",3612,12726,170302,2.13,10.49,12.607,15.67,5.06,24.42,100.6,100.6,13.42,-1.63,14.22,24.372,6.07,20.13,15842.02,4.6,1.16,7.63,-88.38,-0.275,1.132,5.84,13.28,50.72,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 17:12:00",3613,12726,170902,2.38,11.7,12.592,15.66,5.05,24.42,100.55,100.55,13.42,-6.52,14.22,24.372,6.31,20.84,15841.53,4.68,1.15,7.63,-88.38,-0.305,1.132,5.84,13.28,50.66,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 17:18:00",3614,12726,171502,2.12,10.44,12.599,15.56,5.02,24.42,100.6,100.6,13.43,-6.52,14.22,24.377,6.27,20.71,15844.97,4.8,1.15,7.63,-88.31,-0.296,1.132,5.84,13.29,51.06,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 17:24:00",3615,12726,171802,2.18,10.72,12.626,15.8,5.1,24.43,100.73,100.73,13.42,1.63,14.23,24.379,5.59,18.75,15846.23,4.19,1.17,7.62,-88.04,-0.241,1.132,5.84,13.27,52,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 17:30:00",3616,12726,172702,1.95,9.59,12.641,15.54,5.01,24.43,100.84,100.84,13.42,-6.52,14.23,24.377,5.52,18.55,15844.73,5.13,1.15,7.63,-88.39,-0.204,1.131,5.83,13.27,51.23,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 17:36:00",3617,12726,173302,2.29,11.25,12.648,15.53,5.01,24.42,100.89,100.89,13.42,-6.52,14.22,24.365,5.97,19.85,15837.26,4.84,1.16,7.63,-88.34,-0.175,1.131,5.84,13.27,50.79,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 17:42:00",3618,12726,173902,1.98,9.73,12.65,15.71,5.07,24.42,100.93,100.93,13.42,-1.63,14.22,24.362,5.35,18.06,15835.51,4.34,1.16,7.63,-88.48,-0.17,1.132,5.84,13.27,50.59,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 17:48:00",3619,12726,174502,2.21,10.85,12.643,15.61,5.04,24.42,100.87,100.87,13.42,-6.52,14.22,24.361,5.68,19.01,15834.46,4.2,1.16,7.63,-88.44,-0.184,1.132,5.84,13.33,50.91,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 17:54:00",3620,12726,174802,1.72,8.42,12.647,15.57,5.02,24.42,100.81,100.81,13.41,1.63,14.23,24.365,4.38,15.28,15837.51,4.18,1.16,7.62,-88.09,-0.181,1.133,5.84,13.3,50.76,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 18:00:00",3621,12726,175702,2.05,10.06,12.645,15.11,4.87,24.42,100.88,100.88,13.42,-6.52,14.23,24.368,4.77,16.38,15839.25,4.12,1.16,7.63,-88.39,-0.187,1.132,5.84,13.27,50.41,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 18:06:00",3622,12726,180302,2.13,10.46,12.637,15.83,5.11,24.42,100.73,100.73,13.41,-1.63,14.22,24.362,5.54,18.6,15834.99,4.51,1.15,7.63,-88.31,-0.197,1.133,5.84,13.27,50.03,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 18:12:00",3623,12726,180902,2.23,10.97,12.58,15.7,5.07,24.42,100.45,100.45,13.42,-6.51,14.22,24.378,6.86,22.42,15845.82,4.81,1.16,7.63,-88.44,-0.338,1.134,5.84,13.35,50.45,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 18:18:00",3624,12726,181502,2.48,12.18,12.587,15.75,5.08,24.43,100.64,100.64,13.44,-1.63,14.22,24.384,6.06,20.12,15849.36,4.58,1.16,7.63,-88.4,-0.329,1.135,5.84,13.27,50.96,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 18:24:00",3625,12726,181802,2.19,10.74,12.594,15.66,5.05,24.43,100.66,100.66,13.44,1.63,14.22,24.38,6.48,21.32,15847.24,4.41,1.15,7.63,-88.2,-0.31,1.136,5.84,13.32,50.47,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 18:30:00",3626,12726,182702,2.32,11.39,12.592,15.66,5.05,24.42,100.28,100.28,13.39,-6.51,14.22,22.891,6.17,20.41,14879.02,4.31,1.16,7.63,-88.5,-0.312,1.14,5.84,13.32,50.61,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 18:36:00",3627,12726,183302,2.06,10.1,12.613,15.69,5.06,24.43,100.52,100.52,13.4,-6.51,14.22,24.379,6.03,20.01,15846.28,4.16,1.17,7.64,-88.77,-0.265,1.138,5.84,13.33,50.69,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 18:42:00",3628,12726,183902,2.06,10.09,12.584,15.78,5.09,24.39,100.72,100.72,13.44,-6.51,14.2,24.352,5.35,18.06,15828.54,4.44,1.17,7.64,-88.7,-0.297,1.14,5.84,13.28,50.42,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 18:48:00",3629,12726,184502,2.14,10.5,12.617,15.66,5.05,24.42,100.84,100.84,13.44,-6.51,14.22,24.37,6.31,20.84,15840.54,4.55,1.16,7.64,-88.75,-0.249,1.14,5.84,13.27,51.36,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 18:54:00",3630,12726,184802,2.26,11.1,12.632,15.74,5.08,24.42,101.01,101.01,13.45,1.64,14.22,24.368,6.47,21.3,15839.46,4.52,1.16,7.63,-88.43,-0.212,1.14,5.84,13.27,50.33,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 19:00:00",3631,12726,185702,2.31,11.36,12.651,15.67,5.06,24.41,101.52,101.52,13.49,-6.51,14.22,24.347,5.97,19.85,15825.85,4.56,1.16,7.64,-88.88,-0.151,1.143,5.84,13.32,50.81,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 19:06:00",3632,12726,190302,2.36,11.58,12.749,15.64,5.05,24.43,101.79,101.79,13.45,-6.51,14.24,24.353,6.43,21.16,15829.75,4.39,1.16,7.64,-88.93,0.055,1.143,5.84,13.33,50.57,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 19:12:00",3633,12726,190902,2.13,10.49,12.663,15.71,5.07,24.39,101.75,101.75,13.51,-6.51,14.21,24.329,6.19,20.47,15813.99,4.56,1.16,7.64,-88.92,-0.104,1.144,5.84,13.29,50.77,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 19:18:00",3634,12726,191502,2.21,10.87,12.645,15.86,5.12,24.41,101.34,101.34,13.48,-1.61,14.22,24.354,6.42,21.14,15830.04,4.67,1.16,7.64,-88.85,-0.179,1.144,5.84,13.32,50.64,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 19:24:00",3635,12726,191802,1.77,8.67,12.628,15.71,5.07,24.43,101.28,101.28,13.49,1.65,14.23,24.378,5.16,17.5,15846,4.55,1.15,7.63,-88.38,-0.234,1.144,5.84,13.27,50.22,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 19:30:00",3636,12726,192702,2.04,10.03,12.639,15.74,5.08,24.44,101.05,101.05,13.46,-6.51,14.24,24.391,5.08,17.28,15853.92,4.23,1.16,7.64,-88.71,-0.224,1.146,5.84,13.27,51.05,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 19:36:00",3637,12726,193302,2.21,10.86,12.654,15.56,5.02,24.43,101.3,101.3,13.47,-6.5,14.23,24.372,6.14,20.34,15841.9,4.6,1.16,7.64,-88.67,-0.172,1.149,5.84,13.33,50.41,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 19:42:00",3638,12726,193902,2.06,10.13,12.629,15.56,5.02,24.45,100.94,100.94,13.45,-6.5,14.24,24.397,4.94,16.88,15857.79,4.13,1.16,7.64,-88.65,-0.253,1.149,5.84,13.28,50.6,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 19:48:00",3639,12726,194502,1.64,8.03,12.644,14.85,4.78,24.45,101.15,101.15,13.47,-6.5,14.24,24.393,3.9,13.88,15855.19,3.88,1.16,7.64,-88.66,-0.217,1.151,5.84,13.32,50.55,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 19:54:00",3640,12726,194802,1.78,8.76,12.647,14.94,4.81,24.44,101.09,101.09,13.45,1.66,14.24,24.385,4.62,15.94,15850.45,4.29,1.16,7.63,-88.42,-0.202,1.152,5.84,13.27,50.86,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 20:00:00",3641,12726,195702,2.22,10.9,12.771,15.56,5.02,24.47,101.14,101.14,13.36,-6.5,14.26,24.386,6.58,21.6,15850.67,4.2,1.16,7.64,-88.78,0.065,1.156,5.84,13.27,51.07,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 20:06:00",3642,12726,200302,2.07,10.17,12.849,15.7,5.07,24.35,103.17,103.17,13.52,-6.5,14.2,24.249,6.3,20.8,15762.13,4.4,1.17,7.64,-88.87,0.386,1.157,5.84,13.27,51.23,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 20:12:00",3643,12726,200902,2.1,10.31,12.81,15.43,4.98,24.39,101.24,101.24,13.31,-1.6,14.22,24.289,6.33,20.89,15787.67,4.48,1.15,7.64,-88.76,0.255,1.159,5.84,13.27,50.14,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 20:18:00",3644,12726,201502,2.13,10.47,12.717,15.51,5,24.3,101.19,101.19,13.35,-6.5,14.16,24.267,6.42,21.14,15773.29,4.55,1.15,7.64,-88.92,0.127,1.159,5.84,13.27,50.7,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 20:24:00",3645,12726,201802,2.06,10.12,12.788,15.59,5.03,24.42,101.77,101.77,13.41,1.67,14.24,24.327,5.73,19.15,15812.65,4.27,1.16,7.63,-88.41,0.17,1.159,5.84,13.27,50.15,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 20:30:00",3646,12726,202702,2.15,10.57,12.72,15.54,5.01,24.38,100.16,100.16,13.24,-1.59,14.21,24.304,6.04,20.05,15797.45,4.52,1.16,7.64,-88.82,0.043,1.162,5.84,13.27,50.12,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 20:36:00",3647,12726,203302,2.17,10.69,12.687,15.47,4.99,24.37,101.09,101.09,13.39,-6.49,14.2,24.295,5.92,19.71,15791.84,4.24,1.16,7.63,-88.56,-0.018,1.162,5.84,13.28,50.53,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 20:42:00",3648,12726,203902,2.02,9.9,12.691,15.5,5,24.41,101.06,101.06,13.4,-6.49,14.22,24.343,5.14,17.46,15823.14,4.58,1.16,7.64,-88.78,-0.058,1.163,5.84,13.3,50.07,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 20:48:00",3649,12726,204502,2.32,11.42,12.667,15.3,4.93,24.41,100.91,100.91,13.4,-1.59,14.22,24.359,5.97,19.85,15833.29,4.56,1.16,7.64,-88.64,-0.12,1.165,5.84,13.27,50.51,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 20:54:00",3650,12726,204802,2.02,9.92,12.677,15.58,5.03,24.4,101.13,101.13,13.42,1.68,14.21,24.335,5.56,18.67,15817.68,4.48,1.15,7.63,-88.41,-0.081,1.165,5.84,13.27,51.24,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
"2026-01-27 21:00:00",3651,12726,205702,2.22,10.93,12.657,15.27,4.92,24.39,100.96,100.96,13.41,-6.49,14.21,24.328,6.02,20,15813.23,4.61,1.16,7.64,-88.63,-0.118,1.167,5.84,13.27,50.59,"  # sn  22J105877  #  ","  # ssn  25A102680 22L102340 14F102116 15K101546 16E100505 22G100128 25F103"
