"TOA5","MGEO_SERC","CR1000X","50443","CR1000X.8.2.1","CPU:MGEO_SERCv30INT.CR1X","19832","LevelTable"
"TIMESTAMP","RECORD","Level_m_CBS","Pressure_mbar_CBS","Temperature_CBS","Status_CBS"
"2025-12-31 07:42:00",3046,1.082,106.12,18.7,0
"2025-12-31 07:48:00",3047,1.084,106.26,18.7,0
"2025-12-31 07:54:00",3048,1.087,106.61,18.7,0
"2025-12-31 08:00:00",3049,1.093,107.15,18.7,0
"2025-12-31 08:06:00",3050,1.098,107.68,18.7,0
"2025-12-31 08:12:00",3051,1.102,108.1,18.8,0
"2025-12-31 08:18:00",3052,1.107,108.57,18.8,0
"2025-12-31 08:24:00",3053,1.114,109.21,18.8,0
"2025-12-31 08:30:00",3054,1.121,109.91,18.9,0
"2025-12-31 08:36:00",3055,1.127,110.51,18.9,0
"2025-12-31 08:42:00",3056,1.132,110.99,18.9,0
"2025-12-31 08:48:00",3057,1.138,111.57,18.9,0
"2025-12-31 08:54:00",3058,1.144,112.21,18.9,0
"2025-12-31 09:00:00",3059,1.152,112.93,19,0
"2025-12-31 09:06:00",3060,1.161,113.86,19,0
"2025-12-31 09:12:00",3061,1.171,114.85,19,0
"2025-12-31 09:18:00",3062,1.18,115.72,19,0
"2025-12-31 09:24:00",3063,1.188,116.5,19,0
"2025-12-31 09:30:00",3064,1.195,117.24,19.1,0
"2025-12-31 09:36:00",3065,1.097,107.55,19.1,0
"2025-12-31 09:42:00",3066,1.167,114.41,19.1,0
"2025-12-31 09:48:00",3067,1.151,112.89,19.2,0
"2025-12-31 09:54:00",3068,1.214,119.06,19.2,0
"2025-12-31 10:00:00",3069,1.263,123.85,19.2,0
"2025-12-31 10:06:00",3070,1.266,124.15,19.2,0
"2025-12-31 10:12:00",3071,1.272,124.76,19.3,0
"2025-12-31 10:18:00",3072,1.296,127.13,19.3,0
"2025-12-31 10:24:00",3073,1.3,127.48,19.3,0
"2025-12-31 10:30:00",3074,1.303,127.83,19.4,0
"2025-12-31 10:36:00",3075,1.323,129.75,19.4,0
"2025-12-31 10:42:00",3076,1.341,131.49,19.4,0
"2025-12-31 10:48:00",3077,1.336,131.03,19.4,0
"2025-12-31 10:54:00",3078,1.345,131.93,19.5,0
"2025-12-31 11:00:00",3079,1.351,132.48,19.5,0
"2025-12-31 11:06:00",3080,1.356,133.01,19.6,0
"2025-12-31 11:12:00",3081,1.36,133.41,19.6,0
"2025-12-31 11:18:00",3082,1.29,126.47,19.7,0
"2025-12-31 11:24:00",3083,1.29,126.47,19.7,0
"2025-12-31 11:30:00",3084,1.267,124.26,19.7,0
"2025-12-31 11:36:00",3085,1.214,119.04,19.7,0
"2025-12-31 11:42:00",3086,1.302,127.73,19.7,0
"2025-12-31 11:48:00",3087,1.355,132.84,19.7,0
"2025-12-31 11:54:00",3088,1.35,132.35,19.7,0
"2025-12-31 12:00:00",3089,1.414,138.67,19.7,0
"2025-12-31 12:06:00",3090,1.442,141.44,19.7,0
"2025-12-31 12:12:00",3091,1.451,142.33,19.7,0
"2025-12-31 12:18:00",3092,1.467,143.89,19.7,0
"2025-12-31 12:24:00",3093,1.485,145.59,19.7,0
"2025-12-31 12:30:00",3094,1.493,146.43,19.7,0
"2025-12-31 12:36:00",3095,1.497,146.78,19.7,0
"2025-12-31 12:42:00",3096,1.5,147.13,19.7,0
"2025-12-31 12:48:00",3097,1.505,147.63,19.8,0
"2025-12-31 12:54:00",3098,1.511,148.16,19.8,0
"2025-12-31 13:00:00",3099,1.428,140.03,19.8,0
"2025-12-31 13:06:00",3100,1.467,143.84,19.9,0
"2025-12-31 13:12:00",3101,1.492,146.35,19.9,0
"2025-12-31 13:18:00",3102,1.514,148.48,19.9,0
"2025-12-31 13:24:00",3103,1.515,148.58,20,0
"2025-12-31 13:30:00",3104,1.537,150.74,20,0
"2025-12-31 13:36:00",3105,1.539,150.92,20,0
"2025-12-31 13:42:00",3106,1.528,149.85,20,0
"2025-12-31 13:48:00",3107,1.541,151.1,20,0
"2025-12-31 13:54:00",3108,1.462,143.34,20,0
"2025-12-31 14:00:00",3109,1.331,130.54,20,0
"2025-12-31 14:06:00",3110,1.532,150.24,20,0
"2025-12-31 14:12:00",3111,1.522,149.28,20,0
"2025-12-31 14:18:00",3112,1.567,153.63,20,0
"2025-12-31 14:24:00",3113,1.563,153.26,19.9,0
"2025-12-31 14:30:00",3114,1.569,153.88,19.9,0
"2025-12-31 14:36:00",3115,1.57,153.96,20,0
"2025-12-31 14:42:00",3116,1.568,153.77,20,0
"2025-12-31 14:48:00",3117,1.567,153.64,19.9,0
"2025-12-31 14:54:00",3118,1.564,153.4,19.9,0
"2025-12-31 15:00:00",3119,1.561,153.05,19.9,0
"2025-12-31 15:06:00",3120,1.558,152.81,20,0
"2025-12-31 15:12:00",3121,1.557,152.65,20,0
"2025-12-31 15:18:00",3122,1.553,152.31,20,0
"2025-12-31 15:24:00",3123,1.548,151.77,20,0
"2025-12-31 15:30:00",3124,1.54,151.01,20.1,0
"2025-12-31 15:36:00",3125,1.534,150.45,20.1,0
"2025-12-31 15:42:00",3126,1.531,150.1,20.1,0
"2025-12-31 15:48:00",3127,1.527,149.72,20.1,0
"2025-12-31 15:54:00",3128,1.522,149.28,20.1,0
"2025-12-31 16:00:00",3129,1.518,148.82,20.1,0
"2025-12-31 16:06:00",3130,1.382,135.57,20.1,0
"2025-12-31 16:12:00",3131,1.488,145.88,20.1,0
"2025-12-31 16:18:00",3132,1.505,147.57,20.2,0
"2025-12-31 16:24:00",3133,1.502,147.32,20.2,0
"2025-12-31 16:30:00",3134,1.499,147.02,20.2,0
"2025-12-31 16:36:00",3135,1.49,146.09,20.2,0
"2025-12-31 16:42:00",3136,1.487,145.84,20.2,0
"2025-12-31 16:48:00",3137,1.487,145.8,20.1,0
"2025-12-31 16:54:00",3138,1.479,145.07,20.1,0
"2025-12-31 17:00:00",3139,1.473,144.48,20,0
"2025-12-31 17:06:00",3140,1.469,144.09,20,0
"2025-12-31 17:12:00",3141,1.463,143.49,19.9,0
"2025-12-31 17:18:00",3142,1.456,142.74,19.9,0
"2025-12-31 17:24:00",3143,1.447,141.94,19.8,0
"2025-12-31 17:30:00",3144,1.44,141.19,19.8,0
"2025-12-31 17:36:00",3145,1.434,140.66,19.8,0
"2025-12-31 17:42:00",3146,1.429,140.16,19.8,0
"2025-12-31 17:48:00",3147,1.423,139.51,19.7,0
"2025-12-31 17:54:00",3148,1.417,138.94,19.7,0
"2025-12-31 18:00:00",3149,1.413,138.57,19.7,0
"2025-12-31 18:06:00",3150,1.409,138.2,19.7,0
"2025-12-31 18:12:00",3151,1.405,137.81,19.7,0
"2025-12-31 18:18:00",3152,1.402,137.48,19.6,0
"2025-12-31 18:24:00",3153,1.398,137.08,19.6,0
"2025-12-31 18:30:00",3154,1.393,136.62,19.6,0
"2025-12-31 18:36:00",3155,1.389,136.21,19.6,0
"2025-12-31 18:42:00",3156,1.384,135.72,19.6,0
"2025-12-31 18:48:00",3157,1.378,135.15,19.6,0
"2025-12-31 18:54:00",3158,1.373,134.68,19.6,0
"2025-12-31 19:00:00",3159,1.369,134.23,19.6,0
"2025-12-31 19:06:00",3160,1.363,133.68,19.6,0
"2025-12-31 19:12:00",3161,1.357,133.09,19.6,0
"2025-12-31 19:18:00",3162,1.351,132.51,19.5,0
"2025-12-31 19:24:00",3163,1.346,132.03,19.5,0
"2025-12-31 19:30:00",3164,1.342,131.56,19.5,0
"2025-12-31 19:36:00",3165,1.335,130.93,19.5,0
"2025-12-31 19:42:00",3166,1.328,130.22,19.5,0
"2025-12-31 19:48:00",3167,1.268,124.34,19.5,0
"2025-12-31 19:54:00",3168,1.143,112.07,19.4,0
"2025-12-31 20:00:00",3169,1.24,121.65,19.4,0
"2025-12-31 20:06:00",3170,1.277,125.25,19.4,0
"2025-12-31 20:12:00",3171,1.297,127.15,19.4,0
"2025-12-31 20:18:00",3172,1.294,126.87,19.4,0
"2025-12-31 20:24:00",3173,1.306,128.12,19.4,0
"2025-12-31 20:30:00",3174,1.299,127.43,19.3,0
"2025-12-31 20:36:00",3175,1.304,127.9,19.3,0
"2025-12-31 20:42:00",3176,1.312,128.71,19.3,0
"2025-12-31 20:48:00",3177,1.319,129.36,19.3,0
"2025-12-31 20:54:00",3178,1.321,129.57,19.3,0
"2025-12-31 21:00:00",3179,1.323,129.79,19.3,0
"2025-12-31 21:06:00",3180,1.326,130.06,19.2,0
"2025-12-31 21:12:00",3181,1.329,130.29,19.2,0
"2025-12-31 21:18:00",3182,1.333,130.72,19.2,0
"2025-12-31 21:24:00",3183,1.338,131.19,19.2,0
"2025-12-31 21:30:00",3184,1.342,131.56,19.2,0
"2025-12-31 21:36:00",3185,1.344,131.83,19.1,0
"2025-12-31 21:42:00",3186,1.347,132.11,19.1,0
"2025-12-31 21:48:00",3187,1.35,132.42,19.1,0
"2025-12-31 21:54:00",3188,1.353,132.66,19.1,0
"2025-12-31 22:00:00",3189,1.354,132.81,19.1,0
"2025-12-31 22:06:00",3190,1.357,133.04,19.1,0
"2025-12-31 22:12:00",3191,1.361,133.49,19,0
"2025-12-31 22:18:00",3192,1.366,134.01,19,0
"2025-12-31 22:24:00",3193,1.372,134.52,19,0
"2025-12-31 22:30:00",3194,1.376,134.94,19,0
"2025-12-31 22:36:00",3195,1.379,135.23,19,0
"2025-12-31 22:42:00",3196,1.382,135.57,19,0
"2025-12-31 22:48:00",3197,1.386,135.91,19,0
"2025-12-31 22:54:00",3198,1.388,136.11,19,0
