"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4-6_multiple instruments.CR1X","51805","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-27 13:51:00",145137,"",7999,2026,1,27,13,45,5,-0.0124,0.79,-0.009,-363575.3,0.74,-0.007,1.462,3.32,2,-0.007,0.002,-0.016,-0.019,13.14,-2.2,0.7,100,0
"2026-01-27 13:54:00",145138,"",7999,2026,1,27,13,45,5,-0.0124,0.79,-0.009,-363575.3,0.74,-0.007,1.462,3.32,2,-0.007,0.002,-0.016,-0.019,13.14,-2.2,0.7,100,0
"2026-01-27 13:57:00",145139,"",7999,2026,1,27,13,51,5,0.0149,0.788,0.01,-363573.2,0.738,0.01,1.458,3.32,2,0.01,-0.006,-0.012,-0.021,13.14,-2.2,0.7,100,0
"2026-01-27 14:00:00",145140,"",7999,2026,1,27,13,51,5,0.0149,0.788,0.01,-363573.2,0.738,0.01,1.458,3.32,2,0.01,-0.006,-0.012,-0.021,13.14,-2.2,0.7,100,0
"2026-01-27 14:03:00",145141,"",7999,2026,1,27,13,57,5,-0.0205,0.785,-0.014,-363576.3,0.735,-0.013,1.453,3.35,2,-0.013,-0.002,-0.026,-0.031,13.15,-2.1,0.7,100,0
"2026-01-27 14:06:00",145142,"",7999,2026,1,27,13,57,5,-0.0205,0.785,-0.014,-363576.3,0.735,-0.013,1.453,3.35,2,-0.013,-0.002,-0.026,-0.031,13.15,-2.1,0.7,100,0
"2026-01-27 14:09:00",145143,"",7999,2026,1,27,14,3,5,-0.0296,0.778,-0.021,-363585.8,0.728,-0.021,1.439,3.31,2,-0.021,-0.002,-0.026,-0.047,13.15,-2.1,0.7,100,0
"2026-01-27 14:12:00",145144,"",7999,2026,1,27,14,3,5,-0.0296,0.778,-0.021,-363585.8,0.728,-0.021,1.439,3.31,2,-0.021,-0.002,-0.026,-0.047,13.15,-2.1,0.7,100,0
"2026-01-27 14:15:00",145145,"",7999,2026,1,27,14,9,5,-0.0143,0.772,-0.01,-363592.8,0.722,-0.008,1.429,3.23,2,-0.008,-0.001,-0.023,-0.009,13.14,-2.1,0.7,100,0
"2026-01-27 14:18:00",145146,"",7999,2026,1,27,14,9,5,-0.0143,0.772,-0.01,-363592.8,0.722,-0.008,1.429,3.23,2,-0.008,-0.001,-0.023,-0.009,13.14,-2.1,0.7,100,0
"2026-01-27 14:21:00",145147,"",7999,2026,1,27,14,15,5,-0.0233,0.765,-0.017,-363600.2,0.715,-0.015,1.415,3.25,2,-0.015,-0.001,-0.021,-0.028,13.15,-2,0.7,100,0
"2026-01-27 14:24:00",145148,"",7999,2026,1,27,14,15,5,-0.0233,0.765,-0.017,-363600.2,0.715,-0.015,1.415,3.25,2,-0.015,-0.001,-0.021,-0.028,13.15,-2,0.7,100,0
"2026-01-27 14:27:00",145149,"",7999,2026,1,27,14,21,5,-0.0242,0.759,-0.017,-363608.8,0.709,-0.016,1.404,3.22,2,-0.016,-0.002,-0.016,-0.038,13.15,-2,0.7,100,0
"2026-01-27 14:30:00",145150,"",7999,2026,1,27,14,21,5,-0.0242,0.759,-0.017,-363608.8,0.709,-0.016,1.404,3.22,2,-0.016,-0.002,-0.016,-0.038,13.15,-2,0.7,100,0
"2026-01-27 14:33:00",145151,"",7999,2026,1,27,14,27,5,-0.0029,0.757,-0.002,-363612.4,0.707,-0.001,1.402,3.25,2,-0.001,-0.001,-0.012,-0.005,13.15,-2,0.6,100,0
"2026-01-27 14:36:00",145152,"",7999,2026,1,27,14,27,5,-0.0029,0.757,-0.002,-363612.4,0.707,-0.001,1.402,3.25,2,-0.001,-0.001,-0.012,-0.005,13.15,-2,0.6,100,0
"2026-01-27 14:39:00",145153,"",7999,2026,1,27,14,33,5,-0.0077,0.754,-0.006,-363614.7,0.704,-0.004,1.395,3.26,2,-0.004,0.001,-0.012,-0.017,13.15,-2.1,0.7,100,0
"2026-01-27 14:42:00",145154,"",7999,2026,1,27,14,33,5,-0.0077,0.754,-0.006,-363614.7,0.704,-0.004,1.395,3.26,2,-0.004,0.001,-0.012,-0.017,13.15,-2.1,0.7,100,0
"2026-01-27 14:45:00",145155,"",7999,2026,1,27,14,39,5,-0.0072,0.751,-0.005,-363617.3,0.701,-0.004,1.39,3.28,2,-0.004,0.002,-0.03,-0.019,13.15,-2.1,0.7,100,0
"2026-01-27 14:48:00",145156,"",7999,2026,1,27,14,39,5,-0.0072,0.751,-0.005,-363617.3,0.701,-0.004,1.39,3.28,2,-0.004,0.002,-0.03,-0.019,13.15,-2.1,0.7,100,0
"2026-01-27 14:51:00",145157,"",7999,2026,1,27,14,45,5,-0.0066,0.748,-0.005,-363619.8,0.698,-0.004,1.384,3.28,2,-0.004,-0.002,-0.019,-0.019,13.15,-2.1,0.7,100,0
"2026-01-27 14:54:00",145158,"",7999,2026,1,27,14,45,5,-0.0066,0.748,-0.005,-363619.8,0.698,-0.004,1.384,3.28,2,-0.004,-0.002,-0.019,-0.019,13.15,-2.1,0.7,100,0
"2026-01-27 14:57:00",145159,"",7999,2026,1,27,14,51,5,-0.0035,0.747,-0.003,-363621.4,0.697,-0.002,1.382,3.32,2,-0.002,0.001,-0.005,-0.012,13.15,-2.1,0.7,100,0
