"TOA5","MGEO_SERC","CR1000X","50443","CR1000X.8.2.1","CPU:MGEO_SERCv30INT.CR1X","11106","LevelTable"
"TIMESTAMP","RECORD","Level_m_CBS","Pressure_mbar_CBS","Temperature_CBS","Status_CBS"
"2025-11-30 08:48:00",19632,0,0,13,1
"2025-11-30 08:54:00",19633,0,0,13,1
"2025-11-30 09:00:00",19634,0,0,13,1
"2025-11-30 09:06:00",19635,0,0,12.9,1
"2025-11-30 09:12:00",19636,0,0,12.8,1
"2025-11-30 09:18:00",19637,0,0,12.6,1
"2025-11-30 09:24:00",19638,0,0,12.5,1
"2025-11-30 09:30:00",19639,0,0,12.4,1
"2025-11-30 09:36:00",19640,0,0,12.3,1
"2025-11-30 09:42:00",19641,0,0,12.3,1
"2025-11-30 09:48:00",19642,0,0,12.3,1
"2025-11-30 09:54:00",19643,0,0,12.4,1
"2025-11-30 10:00:00",19644,0,0,12.4,1
"2025-11-30 10:06:00",19645,0,0,12.4,1
"2025-11-30 10:12:00",19646,0,0,12.5,1
"2025-11-30 10:18:00",19647,0,0,12.5,1
"2025-11-30 10:24:00",19648,0,0,12.4,1
"2025-11-30 10:30:00",19649,0,0,12.3,1
"2025-11-30 10:36:00",19650,0,0,12.2,1
"2025-11-30 10:42:00",19651,0,0,12.1,1
"2025-11-30 10:48:00",19652,0,0,12.1,1
"2025-11-30 10:54:00",19653,0,0,12.1,1
"2025-11-30 11:00:00",19654,0,0,12.1,1
"2025-11-30 11:06:00",19655,0,0,12.2,1
"2025-11-30 11:12:00",19656,0,0,12.2,1
"2025-11-30 11:18:00",19657,0,0,12.3,1
"2025-11-30 11:24:00",19658,0,0,12.3,1
"2025-11-30 11:30:00",19659,0,0,12.2,1
"2025-11-30 11:36:00",19660,0,0,12.2,1
"2025-11-30 11:42:00",19661,0,0,12.2,1
"2025-11-30 11:48:00",19662,0,0,12.2,1
"2025-11-30 11:54:00",19663,0,0,12.2,1
"2025-11-30 12:00:00",19664,0,0,12.3,1
"2025-11-30 12:06:00",19665,0,0,12.4,1
"2025-11-30 12:12:00",19666,0,0,12.5,1
"2025-11-30 12:18:00",19667,0,0,12.6,1
"2025-11-30 12:24:00",19668,0,0,12.7,1
"2025-11-30 12:30:00",19669,0,0,12.8,1
"2025-11-30 12:36:00",19670,0,0,12.8,1
"2025-11-30 12:42:00",19671,0,0,12.7,1
"2025-11-30 12:48:00",19672,0,0,12.8,1
"2025-11-30 12:54:00",19673,0,0,12.8,1
"2025-11-30 13:00:00",19674,0,0,12.8,1
"2025-11-30 13:06:00",19675,0,0,12.9,1
"2025-11-30 13:12:00",19676,0,0,13,1
"2025-11-30 13:18:00",19677,0,0,13.1,1
"2025-11-30 13:24:00",19678,0,0,13.2,1
"2025-11-30 13:30:00",19679,0,0,13.3,1
"2025-11-30 13:36:00",19680,0,0,13.4,1
"2025-11-30 13:42:00",19681,0,0,13.5,1
"2025-11-30 13:48:00",19682,0,0,13.6,1
"2025-11-30 13:54:00",19683,0,0.01,13.7,1
"2025-11-30 14:00:00",19684,0,0,13.7,1
"2025-11-30 14:06:00",19685,0,0,13.8,1
"2025-11-30 14:12:00",19686,0,0,13.7,1
"2025-11-30 14:18:00",19687,0,0,13.7,1
"2025-11-30 14:24:00",19688,0,0,13.6,1
"2025-11-30 14:30:00",19689,0,0,13.6,1
"2025-11-30 14:36:00",19690,0,0,13.6,1
"2025-11-30 14:42:00",19691,0,0,13.6,1
"2025-11-30 14:48:00",19692,0,0,13.7,1
"2025-11-30 14:54:00",19693,0,0,13.7,1
"2025-11-30 15:00:00",19694,0,0,13.8,1
"2025-11-30 15:06:00",19695,0,0,13.9,1
"2025-11-30 15:12:00",19696,0,0,14,1
"2025-11-30 15:18:00",19697,0,0,14,1
"2025-11-30 15:24:00",19698,0,0,14,1
"2025-11-30 15:30:00",19699,0,0,14,1
"2025-11-30 15:36:00",19700,0,0,13.9,1
"2025-11-30 15:42:00",19701,0,0,13.8,1
"2025-11-30 15:48:00",19702,0,0,13.8,1
"2025-11-30 15:54:00",19703,0,0,13.7,1
"2025-11-30 16:00:00",19704,0,0,13.7,1
"2025-11-30 16:06:00",19705,0,0,13.7,1
"2025-11-30 16:12:00",19706,0,0,13.7,1
"2025-11-30 16:18:00",19707,0,0,13.7,1
"2025-11-30 16:24:00",19708,0,0,13.6,1
"2025-11-30 16:30:00",19709,0,0,13.6,1
"2025-11-30 16:36:00",19710,0,0,13.4,1
"2025-11-30 16:42:00",19711,0,0,13.3,1
"2025-11-30 16:48:00",19712,0,0,13.1,1
"2025-11-30 16:54:00",19713,0,0,13,1
"2025-11-30 17:00:00",19714,0,0,12.9,1
"2025-11-30 17:06:00",19715,0,0,12.8,1
"2025-11-30 17:12:00",19716,0,0,12.8,1
"2025-11-30 17:18:00",19717,0,0,12.8,1
"2025-11-30 17:24:00",19718,0,0,12.7,1
"2025-11-30 17:30:00",19719,0,0,12.7,1
"2025-11-30 17:36:00",19720,0,0,12.7,1
"2025-11-30 17:42:00",19721,0,0,12.7,1
"2025-11-30 17:48:00",19722,0,0,12.6,1
"2025-11-30 17:54:00",19723,0,0,12.4,1
"2025-11-30 18:00:00",19724,0,0,12.3,1
"2025-11-30 18:06:00",19725,0,0,12.2,1
"2025-11-30 18:12:00",19726,0,0,12.3,1
"2025-11-30 18:18:00",19727,0,0,12.3,1
"2025-11-30 18:24:00",19728,0,0,12.4,1
"2025-11-30 18:30:00",19729,0,0,12.6,1
"2025-11-30 18:36:00",19730,0,0,12.8,1
"2025-11-30 18:42:00",19731,0,0,12.9,1
"2025-11-30 18:48:00",19732,0,0,13.1,1
"2025-11-30 18:54:00",19733,0,0,13.3,1
"2025-11-30 19:00:00",19734,0,0,13.4,1
"2025-11-30 19:06:00",19735,0,0,13.6,1
"2025-11-30 19:12:00",19736,0,0,13.7,1
"2025-11-30 19:18:00",19737,0,0,13.8,1
"2025-11-30 19:24:00",19738,0,0,13.9,1
"2025-11-30 19:30:00",19739,0,0,13.9,1
"2025-11-30 19:36:00",19740,0,0,13.8,1
"2025-11-30 19:42:00",19741,0,0,13.8,1
"2025-11-30 19:48:00",19742,0,0,13.7,1
"2025-11-30 19:54:00",19743,0,0,13.7,1
"2025-11-30 20:00:00",19744,0,0,13.8,1
"2025-11-30 20:06:00",19745,0,0,13.8,1
"2025-11-30 20:12:00",19746,0,0,13.8,1
"2025-11-30 20:18:00",19747,0,0,13.9,1
"2025-11-30 20:24:00",19748,0,0.01,14,1
"2025-11-30 20:30:00",19749,0,0.01,14,1
"2025-11-30 20:36:00",19750,0,0.01,14.1,1
"2025-11-30 20:42:00",19751,0,0.01,14.1,1
"2025-11-30 20:48:00",19752,0,0.01,14.2,1
"2025-11-30 20:54:00",19753,0,0,14.3,1
"2025-11-30 21:00:00",19754,0,0,14.3,1
"2025-11-30 21:06:00",19755,0,0,14.3,1
"2025-11-30 21:12:00",19756,0,0,14.3,1
"2025-11-30 21:18:00",19757,0,0,14.2,1
"2025-11-30 21:24:00",19758,0,0,14.1,1
"2025-11-30 21:30:00",19759,0,0,14.1,1
"2025-11-30 21:36:00",19760,0,0,14.1,1
"2025-11-30 21:42:00",19761,0,0,14.2,1
"2025-11-30 21:48:00",19762,0,0,14.2,1
"2025-11-30 21:54:00",19763,0,0,14.3,1
"2025-11-30 22:00:00",19764,0,0,14.4,1
"2025-11-30 22:06:00",19765,0,0,14.4,1
"2025-11-30 22:12:00",19766,0,0,14.5,1
"2025-11-30 22:18:00",19767,0,0,14.5,1
"2025-11-30 22:24:00",19768,0,0,14.5,1
"2025-11-30 22:30:00",19769,0,0,14.5,1
"2025-11-30 22:36:00",19770,0,0,14.6,1
"2025-11-30 22:42:00",19771,0,0,14.5,1
"2025-11-30 22:48:00",19772,0,0,14.4,1
"2025-11-30 22:54:00",19773,0,0,14.3,1
