[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	5/2/2026 9:54:07 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 1:47:12 PM	1	2	IC	2.413	1.313	IC:1.308mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 1:49:49 PM	1	3	IC	2.174	1.301	IC:1.308mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 1:52:35 PM	1	4	IC	2.765	1.329	IC:1.308mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 1:55:20 PM	1	5	IC	2.350	1.310	IC:1.308mg/L	0	150	
Unknown	IC	FATE_Flume_20260409_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 2:02:45 PM	1	1	IC	264.5	13.63	IC:13.59mg/L	0	150	
Unknown	IC	FATE_Flume_20260409_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 2:06:33 PM	1	2	IC	262.1	13.52	IC:13.59mg/L	0	150	
Unknown	IC	FATE_Flume_20260409_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 2:10:25 PM	1	3	IC	264.4	13.63	IC:13.59mg/L	0	150	
Unknown	IC	FATE_Flume_20260409_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 2:17:47 PM	1	1	IC	247.9	12.85	IC:12.89mg/L	0	150	
Unknown	IC	FATE_Flume_20260409_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 2:21:30 PM	1	2	IC	249.7	12.94	IC:12.89mg/L	0	150	
Unknown	IC	FATE_Flume_20260409_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 2:25:14 PM	1	3	IC	248.2	12.87	IC:12.89mg/L	0	150	
Unknown	IC	FATE_Dock_20260409_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 2:32:44 PM	1	1	IC	270.3	13.91	IC:13.76mg/L	0	150	
Unknown	IC	FATE_Dock_20260409_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 2:36:34 PM	1	2	IC	264.7	13.64	IC:13.76mg/L	0	150	
Unknown	IC	FATE_Dock_20260409_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 2:40:26 PM	1	3	IC	266.8	13.74	IC:13.76mg/L	0	150	
Unknown	IC	FATE_Dock_20260409_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 2:47:55 PM	1	1	IC	263.6	13.59	IC:13.70mg/L	0	150	
Unknown	IC	FATE_Dock_20260409_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 2:51:47 PM	1	2	IC	265.3	13.67	IC:13.70mg/L	0	150	
Unknown	IC	FATE_Dock_20260409_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 2:55:39 PM	1	3	IC	268.7	13.83	IC:13.70mg/L	0	150	
Unknown	IC	Tidal_Flume_SW_1_A_pair	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 3:03:08 PM	1	1	IC	276.9	14.22	IC:14.29mg/L	0	150	
Unknown	IC	Tidal_Flume_SW_1_A_pair	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 3:06:59 PM	1	2	IC	278.5	14.29	IC:14.29mg/L	0	150	
Unknown	IC	Tidal_Flume_SW_1_A_pair	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 3:10:51 PM	1	3	IC	279.7	14.35	IC:14.29mg/L	0	150	
Unknown	IC	Tidal_Flume_SW_1_B_pair	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 3:18:17 PM	1	1	IC	277.8	14.26	IC:14.24mg/L	0	150	
Unknown	IC	Tidal_Flume_SW_1_B_pair	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 3:22:01 PM	1	2	IC	279.4	14.33	IC:14.24mg/L	0	150	
Unknown	IC	Tidal_Flume_SW_1_B_pair	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 3:25:53 PM	1	3	IC	275.3	14.14	IC:14.24mg/L	0	150	
Unknown	IC	Tidal_Flume_SW_2_A_pair	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 3:33:20 PM	1	1	IC	277.3	14.24	IC:14.21mg/L	0	150	
Unknown	IC	Tidal_Flume_SW_2_A_pair	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 3:37:10 PM	1	2	IC	278.3	14.28	IC:14.21mg/L	0	150	
Unknown	IC	Tidal_Flume_SW_2_A_pair	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 3:40:57 PM	1	3	IC	275.0	14.13	IC:14.21mg/L	0	150	
Unknown	IC	Tidal_Flume_SW_2_B_pair 	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 3:48:19 PM	1	1	IC	275.1	14.13	IC:14.21mg/L	0	150	
Unknown	IC	Tidal_Flume_SW_2_B_pair 	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 3:52:03 PM	1	2	IC	278.3	14.28	IC:14.21mg/L	0	150	
Unknown	IC	Tidal_Flume_SW_2_B_pair 	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 3:55:46 PM	1	3	IC	277.0	14.22	IC:14.21mg/L	0	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 4:00:53 PM	1	1	IC	3.344	1.356	IC:1.316mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 4:03:40 PM	1	2	IC	2.828	1.332	IC:1.316mg/L	1	150	
Unknown	IC	DI	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20260430.2026_04_30_10_40_00.cal	1.00		4/30/2026 4:06:27 PM	1	3	IC	2.555	1.319	IC:1.316mg/L	0	150	
