"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","Source_file","F_OOB","F_OOS","F_MAD"
"GCW","W","2025-01-01 00:00:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 00:15:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 00:30:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 00:45:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 01:00:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 01:15:00","LI-190R",,,,0.007,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 01:30:00","LI-190R",,,,0.007,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 01:45:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 02:00:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 02:15:00","LI-190R",,,,0.007,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 02:30:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 02:45:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 03:00:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 03:15:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 03:30:00","LI-190R",,,,0.007,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 03:45:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 04:00:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 04:15:00","LI-190R",,,,0.013,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 04:30:00","LI-190R",,,,0.013,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 04:45:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 05:00:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 05:15:00","LI-190R",,,,0.007,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 05:30:00","LI-190R",,,,0.007,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 05:45:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 06:00:00","LI-190R",,,,0,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 06:15:00","LI-190R",,,,0.007,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 06:30:00","LI-190R",,,,0.243,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 06:45:00","LI-190R",,,,0.578,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 07:00:00","LI-190R",,,,1.078,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 07:15:00","LI-190R",,,,3.162,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 07:30:00","LI-190R",,,,14.45,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 07:45:00","LI-190R",,,,30.98,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 08:00:00","LI-190R",,,,62.51,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 08:15:00","LI-190R",,,,95.1,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 08:30:00","LI-190R",,,,224.9,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 08:45:00","LI-190R",,,,313,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 09:00:00","LI-190R",,,,381.2,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 09:15:00","LI-190R",,,,448.5,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 09:30:00","LI-190R",,,,512.4,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 09:45:00","LI-190R",,,,574.1,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 10:00:00","LI-190R",,,,633,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 10:15:00","LI-190R",,,,673.3,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 10:30:00","LI-190R",,,,747.1,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 10:45:00","LI-190R",,,,771.6,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 11:00:00","LI-190R",,,,637.3,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 11:15:00","LI-190R",,,,898,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 11:30:00","LI-190R",,,,937,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 11:45:00","LI-190R",,,,914,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 12:00:00","LI-190R",,,,785.2,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 12:15:00","LI-190R",,,,775.8,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 12:30:00","LI-190R",,,,584.3,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 12:45:00","LI-190R",,,,585.7,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 13:00:00","LI-190R",,,,452.3,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 13:15:00","LI-190R",,,,696.6,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 13:30:00","LI-190R",,,,582.7,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 13:45:00","LI-190R",,,,580.3,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 14:00:00","LI-190R",,,,646.9,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 14:15:00","LI-190R",,,,434.7,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 14:30:00","LI-190R",,,,268.1,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 14:45:00","LI-190R",,,,320.1,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 15:00:00","LI-190R",,,,235.7,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 15:15:00","LI-190R",,,,139.7,"wx-par-den15","db1e456f",,0,
"GCW","W","2025-01-01 15:30:00","LI-190R",,,,144,"wx-par-den15","db1e456f",,0,
