"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","Source_file","F_OOB","F_OOS","F_MAD"
"GCW","W","2025-01-01 00:00:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 00:15:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 00:30:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 00:45:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 01:00:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 01:15:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 01:30:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 01:45:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 02:00:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 02:15:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 02:30:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 02:45:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 03:00:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 03:15:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 03:30:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 03:45:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 04:00:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 04:15:00",,,,,99.9,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 04:30:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 04:45:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 05:00:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 05:15:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 05:30:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 05:45:00",,,,,100,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 06:00:00",,,,,85.9,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 06:15:00",,,,,81.6,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 06:30:00",,,,,68.49,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 06:45:00",,,,,70.5,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 07:00:00",,,,,69.75,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 07:15:00",,,,,68.66,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 07:30:00",,,,,74.32,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 07:45:00",,,,,63.82,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 08:00:00",,,,,63.26,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 08:15:00",,,,,62.46,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 08:30:00",,,,,62.22,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 08:45:00",,,,,62.25,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 09:00:00",,,,,62.79,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 09:15:00",,,,,58.76,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 09:30:00",,,,,60.39,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 09:45:00",,,,,60.46,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 10:00:00",,,,,59.64,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 10:15:00",,,,,56.84,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 10:30:00",,,,,57.05,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 10:45:00",,,,,57.18,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 11:00:00",,,,,54.97,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 11:15:00",,,,,54.53,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 11:30:00",,,,,54.25,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 11:45:00",,,,,54.12,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 12:00:00",,,,,51.25,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 12:15:00",,,,,52.07,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 12:30:00",,,,,51.73,"wx-rh15","db1e456f",0,0,0
"GCW","W","2025-01-01 12:45:00",,,,,50.03,"wx-rh15","db1e456f",0,0,0
