"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","Source_file","F_OOB","F_OOS","F_MAD"
"GCW","W","2023-01-01 00:00:00","RM Young 05103-10-L",,,,260.031,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 00:15:00","RM Young 05103-10-L",,,,235.9011,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 00:30:00","RM Young 05103-10-L",,,,224.498,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 00:45:00","RM Young 05103-10-L",,,,208.0966,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 01:00:00","RM Young 05103-10-L",,,,210.083,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 01:15:00","RM Young 05103-10-L",,,,171.7159,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 01:30:00","RM Young 05103-10-L",,,,145.7697,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 01:45:00","RM Young 05103-10-L",,,,220.1042,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 02:00:00","RM Young 05103-10-L",,,,242.3957,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 02:15:00","RM Young 05103-10-L",,,,187.4314,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 02:30:00","RM Young 05103-10-L",,,,220.091,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 02:45:00","RM Young 05103-10-L",,,,280.9601,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 03:00:00","RM Young 05103-10-L",,,,254.5272,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 03:15:00","RM Young 05103-10-L",,,,283.732,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 03:30:00","RM Young 05103-10-L",,,,292.1706,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 03:45:00","RM Young 05103-10-L",,,,216.5918,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 04:00:00","RM Young 05103-10-L",,,,247.4354,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 04:15:00","RM Young 05103-10-L",,,,253.2603,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 04:30:00","RM Young 05103-10-L",,,,240.9049,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 04:45:00","RM Young 05103-10-L",,,,277.599,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 05:00:00","RM Young 05103-10-L",,,,267.9961,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 05:15:00","RM Young 05103-10-L",,,,297.2888,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 05:30:00","RM Young 05103-10-L",,,,265.2104,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 05:45:00","RM Young 05103-10-L",,,,261.7706,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 06:00:00","RM Young 05103-10-L",,,,268.9135,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 06:15:00","RM Young 05103-10-L",,,,298.8481,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 06:30:00","RM Young 05103-10-L",,,,268.6624,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 06:45:00","RM Young 05103-10-L",,,,282.4242,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 07:00:00","RM Young 05103-10-L",,,,290.9483,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 07:15:00","RM Young 05103-10-L",,,,263.4654,"wx-winddir15","0fc57275",0,0,
"GCW","W","2023-01-01 07:30:00","RM Young 05103-10-L",,,,271.372,"wx-winddir15","0fc57275",0,0,
