"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4.5CR1X.CR1X","21222","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-03-06 01:51:00",139581,"",7999,2024,3,6,1,45,0,-0.1203,0.992,-0.066,-19893.88,0.942,-0.063,1.835,11.33,0,-0.063,0.013,-0.016,-0.127,13.16,-1.5,0.5,100,0
"2024-03-06 01:54:00",139582,"",7999,2024,3,6,1,45,0,-0.1203,0.992,-0.066,-19893.88,0.942,-0.063,1.835,11.33,0,-0.063,0.013,-0.016,-0.127,13.16,-1.5,0.5,100,0
"2024-03-06 01:57:00",139583,"",7999,2024,3,6,1,50,0,-0.0404,0.99,-0.022,-19913.2,0.94,-0.019,1.831,11.64,0,-0.019,0.002,0.014,-0.023,13.16,-1.5,0.5,100,0
"2024-03-06 02:00:00",139584,"",7999,2024,3,6,1,50,0,-0.0404,0.99,-0.022,-19913.2,0.94,-0.019,1.831,11.64,0,-0.019,0.002,0.014,-0.023,13.16,-1.5,0.5,100,0
"2024-03-06 02:03:00",139585,"",7999,2024,3,6,1,55,0,-0.057,0.844,-0.037,-19928.76,0.794,-0.035,1.562,11.98,0,-0.035,0.005,0.009,-0.023,13.16,-1.5,0.6,99,0
"2024-03-06 02:06:00",139586,"",7999,2024,3,6,2,0,0,-0.1477,0.985,-0.081,-19964.92,0.935,-0.08,1.822,11.84,0,-0.08,0.015,-0.023,-0.114,13.16,-1.5,0.5,100,0
"2024-03-06 02:09:00",139587,"",7999,2024,3,6,2,0,0,-0.1477,0.985,-0.081,-19964.92,0.935,-0.08,1.822,11.84,0,-0.08,0.015,-0.023,-0.114,13.16,-1.5,0.5,100,0
"2024-03-06 02:12:00",139588,"",7999,2024,3,6,2,5,0,-0.0847,0.871,-0.053,-19996.02,0.821,-0.051,1.612,12.04,0,-0.051,0.012,0.002,-0.057,13.16,-1.5,0.5,100,0
"2024-03-06 02:15:00",139589,"",7999,2024,3,6,2,5,0,-0.0847,0.871,-0.053,-19996.02,0.821,-0.051,1.612,12.04,0,-0.051,0.012,0.002,-0.057,13.16,-1.5,0.5,100,0
"2024-03-06 02:18:00",139590,"",7999,2024,3,6,2,10,0,-0.0519,0.869,-0.032,-20014.55,0.819,-0.031,1.607,12.12,0,-0.031,0.007,0.002,-0.016,13.16,-1.5,0.5,100,0
"2024-03-06 02:21:00",139591,"",7999,2024,3,6,2,15,0,-0.0696,0.864,-0.044,-20033.85,0.814,-0.042,1.598,12.08,0,-0.042,0.01,0,-0.036,13.16,-1.5,0.5,100,0
"2024-03-06 02:24:00",139592,"",7999,2024,3,6,2,15,0,-0.0696,0.864,-0.044,-20033.85,0.814,-0.042,1.598,12.08,0,-0.042,0.01,0,-0.036,13.16,-1.5,0.5,100,0
"2024-03-06 02:27:00",139593,"",7999,2024,3,6,2,20,0,-0.0798,0.855,-0.05,-20056.89,0.805,-0.049,1.583,11.57,0,-0.049,0.004,-0.005,-0.089,13.16,-1.5,0.5,100,0
"2024-03-06 02:30:00",139594,"",7999,2024,3,6,2,20,0,-0.0798,0.855,-0.05,-20056.89,0.805,-0.049,1.583,11.57,0,-0.049,0.004,-0.005,-0.089,13.16,-1.5,0.5,100,0
"2024-03-06 02:33:00",139595,"",7999,2024,3,6,2,25,0,-0.0759,0.849,-0.048,-20080.01,0.799,-0.046,1.572,11.81,0,-0.046,0.004,0.009,-0.057,13.16,-1.5,0.5,100,0
"2024-03-06 02:36:00",139596,"",7999,2024,3,6,2,30,0,-0.1243,0.84,-0.08,-20112.96,0.79,-0.08,1.555,11.49,0,-0.08,0.014,-0.037,-0.127,13.16,-1.5,0.5,100,0
"2024-03-06 02:39:00",139597,"",7999,2024,3,6,2,30,0,-0.1243,0.84,-0.08,-20112.96,0.79,-0.08,1.555,11.49,0,-0.08,0.014,-0.037,-0.127,13.16,-1.5,0.5,100,0
"2024-03-06 02:42:00",139598,"",7999,2024,3,6,2,35,0,-0.1368,0.83,-0.089,-20152.89,0.78,-0.09,1.535,11.58,0,-0.09,0.014,-0.019,-0.118,13.16,-1.5,0.5,100,0
"2024-03-06 02:45:00",139599,"",7999,2024,3,6,2,35,0,-0.1368,0.83,-0.089,-20152.89,0.78,-0.09,1.535,11.58,0,-0.09,0.014,-0.019,-0.118,13.16,-1.5,0.5,100,0
"2024-03-06 02:48:00",139600,"",7999,2024,3,6,2,40,0,-0.0715,0.824,-0.047,-20180.23,0.774,-0.045,1.524,11.83,0,-0.045,0.004,0,-0.059,13.16,-1.5,0.5,100,0
"2024-03-06 02:51:00",139601,"",7999,2024,3,6,2,45,0,-0.1087,0.814,-0.072,-20209.51,0.764,-0.073,1.507,11.79,0,-0.073,0.007,-0.014,-0.118,13.16,-1.5,0.5,100,0
"2024-03-06 02:54:00",139602,"",7999,2024,3,6,2,45,0,-0.1087,0.814,-0.072,-20209.51,0.764,-0.073,1.507,11.79,0,-0.073,0.007,-0.014,-0.118,13.16,-1.5,0.5,100,0
"2024-03-06 02:57:00",139603,"",7999,2024,3,6,2,50,0,-0.0095,0.158,-0.033,-20221.31,0.108,-0.035,0.293,11.95,0,-0.035,0.004,0,0,13.16,-1.5,0.5,100,0
