"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4.5CR1X.CR1X","21222","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-07-24 01:51:00",9845,"",4924,2024,7,24,1,45,5,0.0006,0.809,0,-16105.54,0.759,0.001,1.498,26.68,0,0.001,-0.002,-0.014,-0.012,13.31,-1.2,0.7,100,0
"2024-07-24 01:54:00",9846,"",4924,2024,7,24,1,45,5,0.0006,0.809,0,-16105.54,0.759,0.001,1.498,26.68,0,0.001,-0.002,-0.014,-0.012,13.31,-1.2,0.7,100,0
"2024-07-24 01:57:00",9847,"",4925,2024,7,24,1,51,5,0.0183,0.82,0.012,-16101.05,0.77,0.011,1.518,26.73,0,0.011,-0.001,0,-0.007,13.31,-1.2,0.7,100,0
"2024-07-24 02:00:00",9848,"",4925,2024,7,24,1,51,5,0.0183,0.82,0.012,-16101.05,0.77,0.011,1.518,26.73,0,0.011,-0.001,0,-0.007,13.31,-1.2,0.7,100,0
"2024-07-24 02:03:00",9849,"",4926,2024,7,24,1,57,5,0.0144,0.83,0.009,-16095.39,0.78,0.008,1.536,26.71,0,0.008,-0.001,0.016,-0.017,13.31,-1.2,0.7,100,0
"2024-07-24 02:06:00",9850,"",4926,2024,7,24,1,57,5,0.0144,0.83,0.009,-16095.39,0.78,0.008,1.536,26.71,0,0.008,-0.001,0.016,-0.017,13.31,-1.2,0.7,100,0
"2024-07-24 02:09:00",9851,"",4927,2024,7,24,2,3,5,0.0617,0.846,0.039,-16078.84,0.796,0.04,1.565,26.72,0,0.04,0,0.046,0.028,13.31,-1.2,0.7,100,0
"2024-07-24 02:12:00",9852,"",4927,2024,7,24,2,3,5,0.0617,0.846,0.039,-16078.84,0.796,0.04,1.565,26.72,0,0.04,0,0.046,0.028,13.31,-1.2,0.7,100,0
"2024-07-24 02:15:00",9853,"",4928,2024,7,24,2,9,5,0.0868,0.867,0.054,-16050.58,0.817,0.056,1.605,26.66,0,0.056,-0.006,0.044,0.031,13.31,-1.2,0.7,100,0
"2024-07-24 02:18:00",9854,"",4928,2024,7,24,2,9,5,0.0868,0.867,0.054,-16050.58,0.817,0.056,1.605,26.66,0,0.056,-0.006,0.044,0.031,13.31,-1.2,0.7,100,0
"2024-07-24 02:21:00",9855,"",4929,2024,7,24,2,15,5,0.0624,0.881,0.038,-16025.17,0.831,0.04,1.631,26.72,0,0.04,0,0.028,0.036,13.31,-1.2,0.7,100,0
"2024-07-24 02:24:00",9856,"",4929,2024,7,24,2,15,5,0.0624,0.881,0.038,-16025.17,0.831,0.04,1.631,26.72,0,0.04,0,0.028,0.036,13.31,-1.2,0.7,100,0
"2024-07-24 02:27:00",9857,"",4930,2024,7,24,2,21,5,0.0905,0.902,0.054,-15995.93,0.852,0.056,1.67,26.7,0,0.056,0,0.046,0.024,13.31,-1.1,0.7,100,0
"2024-07-24 02:30:00",9858,"",4930,2024,7,24,2,21,5,0.0905,0.902,0.054,-15995.93,0.852,0.056,1.67,26.7,0,0.056,0,0.046,0.024,13.31,-1.1,0.7,100,0
"2024-07-24 02:33:00",9859,"",4931,2024,7,24,2,27,5,0.0866,0.922,0.051,-15964.27,0.872,0.052,1.707,26.74,0,0.052,-0.003,0.035,0.019,13.31,-1.1,0.7,100,0
"2024-07-24 02:36:00",9860,"",4931,2024,7,24,2,27,5,0.0866,0.922,0.051,-15964.27,0.872,0.052,1.707,26.74,0,0.052,-0.003,0.035,0.019,13.31,-1.1,0.7,100,0
"2024-07-24 02:39:00",9861,"",4932,2024,7,24,2,33,5,0.1095,0.944,0.063,-15927.59,0.894,0.064,1.746,26.81,0,0.064,0.001,0.042,0.007,13.31,-1.1,0.7,100,0
"2024-07-24 02:42:00",9862,"",4932,2024,7,24,2,33,5,0.1095,0.944,0.063,-15927.59,0.894,0.064,1.746,26.81,0,0.064,0.001,0.042,0.007,13.31,-1.1,0.7,100,0
"2024-07-24 02:45:00",9863,"",4933,2024,7,24,2,39,5,0.0744,0.961,0.042,-15896.58,0.911,0.042,1.779,26.9,0,0.042,-0.001,0.033,0.007,13.31,-1.1,0.7,100,0
"2024-07-24 02:48:00",9864,"",4933,2024,7,24,2,39,5,0.0744,0.961,0.042,-15896.58,0.911,0.042,1.779,26.9,0,0.042,-0.001,0.033,0.007,13.31,-1.1,0.7,100,0
"2024-07-24 02:51:00",9865,"",4934,2024,7,24,2,45,5,0.0272,0.969,0.015,-15881.12,0.919,0.013,1.793,27.02,0,0.013,0.002,0.007,-0.021,13.31,-1.1,0.7,100,0
"2024-07-24 02:54:00",9866,"",4934,2024,7,24,2,45,5,0.0272,0.969,0.015,-15881.12,0.919,0.013,1.793,27.02,0,0.013,0.002,0.007,-0.021,13.31,-1.1,0.7,100,0
"2024-07-24 02:57:00",9867,"",4935,2024,7,24,2,51,5,0.0881,0.978,0.049,-15856.71,0.928,0.05,1.81,27.04,0,0.05,-0.001,0.021,0.024,13.31,-1.1,0.7,100,0
"2024-07-24 03:00:00",9868,"",4935,2024,7,24,2,51,5,0.0881,0.978,0.049,-15856.71,0.928,0.05,1.81,27.04,0,0.05,-0.001,0.021,0.024,13.31,-1.1,0.7,100,0
