"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4.5CR1X.CR1X","21222","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-11-15 00:00:00",64528,"",7999,2024,11,14,23,51,5,0.5054,1.185,0.231,-78377.36,1.135,0.191,2.192,11.83,0,0.191,-0.01,0.142,0.192,13.2,-0.9,0.4,100,0
"2024-11-15 00:03:00",64529,"",7999,2024,11,14,23,57,5,0.5669,1.197,0.256,-78180.64,1.147,0.212,2.215,12,0,0.212,-0.013,0.119,0.175,13.2,-0.9,0.4,100,0
"2024-11-15 00:06:00",64530,"",7999,2024,11,14,23,57,5,0.5669,1.197,0.256,-78180.64,1.147,0.212,2.215,12,0,0.212,-0.013,0.119,0.175,13.2,-0.9,0.4,100,0
"2024-11-15 00:09:00",64531,"",7999,2024,11,15,0,3,5,0.5985,1.205,0.268,-77968.97,1.155,0.215,2.23,12.11,0,0.215,-0.011,0.135,0.178,13.2,-0.9,0.4,100,0
"2024-11-15 00:12:00",64532,"",7999,2024,11,15,0,3,5,0.5985,1.205,0.268,-77968.97,1.155,0.215,2.23,12.11,0,0.215,-0.011,0.135,0.178,13.2,-0.9,0.4,100,0
"2024-11-15 00:15:00",64533,"",7999,2024,11,15,0,9,5,0.6678,1.214,0.297,-77736.86,1.164,0.235,2.247,12.19,0,0.235,-0.022,0.116,0.178,13.2,-0.9,0.4,100,0
"2024-11-15 00:18:00",64534,"",7999,2024,11,15,0,9,5,0.6678,1.214,0.297,-77736.86,1.164,0.235,2.247,12.19,0,0.235,-0.022,0.116,0.178,13.2,-0.9,0.4,100,0
"2024-11-15 00:21:00",64535,"",7999,2024,11,15,0,15,5,0.7126,1.217,0.317,-77485.66,1.167,0.248,2.251,12.25,0,0.248,-0.024,0.163,0.197,13.2,-0.9,0.4,100,0
"2024-11-15 00:24:00",64536,"",7999,2024,11,15,0,15,5,0.7126,1.217,0.317,-77485.66,1.167,0.248,2.251,12.25,0,0.248,-0.024,0.163,0.197,13.2,-0.9,0.4,100,0
"2024-11-15 00:27:00",64537,"",7999,2024,11,15,0,21,5,0.7187,1.2,0.324,-77227.64,1.15,0.252,2.22,12.28,0,0.252,-0.026,0.119,0.22,13.2,-0.9,0.4,100,0
"2024-11-15 00:30:00",64538,"",7999,2024,11,15,0,21,5,0.7187,1.2,0.324,-77227.64,1.15,0.252,2.22,12.28,0,0.252,-0.026,0.119,0.22,13.2,-0.9,0.4,100,0
"2024-11-15 00:33:00",64539,"",7999,2024,11,15,0,27,5,0.7096,1.234,0.311,-76971.06,1.184,0.256,2.284,12.3,0,0.256,-0.026,0.102,0.213,13.2,-0.9,0.4,100,0
"2024-11-15 00:36:00",64540,"",7999,2024,11,15,0,27,5,0.7096,1.234,0.311,-76971.06,1.184,0.256,2.284,12.3,0,0.256,-0.026,0.102,0.213,13.2,-0.9,0.4,100,0
"2024-11-15 00:39:00",64541,"",7999,2024,11,15,0,33,5,0.7219,1.239,0.315,-76712.64,1.189,0.247,2.293,12.31,0,0.247,-0.021,0.109,0.199,13.2,-0.9,0.4,100,0
"2024-11-15 00:42:00",64542,"",7999,2024,11,15,0,33,5,0.7219,1.239,0.315,-76712.64,1.189,0.247,2.293,12.31,0,0.247,-0.021,0.109,0.199,13.2,-0.9,0.4,100,0
"2024-11-15 00:45:00",64543,"",7999,2024,11,15,0,39,5,0.8326,1.246,0.361,-76426.17,1.196,0.282,2.306,12.3,0,0.282,-0.035,0.095,0.291,13.2,-0.9,0.4,100,0
"2024-11-15 00:48:00",64544,"",7999,2024,11,15,0,39,5,0.8326,1.246,0.361,-76426.17,1.196,0.282,2.306,12.3,0,0.282,-0.035,0.095,0.291,13.2,-0.9,0.4,100,0
"2024-11-15 00:51:00",64545,"",7999,2024,11,15,0,45,5,0.8805,1.258,0.378,-76114.93,1.208,0.314,2.328,12.29,0,0.314,-0.034,0.109,0.322,13.2,-0.9,0.4,100,0
"2024-11-15 00:54:00",64546,"",7999,2024,11,15,0,45,5,0.8805,1.258,0.378,-76114.93,1.208,0.314,2.328,12.29,0,0.314,-0.034,0.109,0.322,13.2,-0.9,0.4,100,0
"2024-11-15 00:57:00",64547,"",7999,2024,11,15,0,51,5,0.8451,1.269,0.36,-75806.44,1.219,0.3,2.349,12.28,0,0.3,-0.034,0.107,0.315,13.2,-0.9,0.5,100,0
"2024-11-15 01:00:00",64548,"",7999,2024,11,15,0,51,5,0.8451,1.269,0.36,-75806.44,1.219,0.3,2.349,12.28,0,0.3,-0.034,0.107,0.315,13.2,-0.9,0.5,100,0
"2024-11-15 01:03:00",64549,"",7999,2024,11,15,0,57,5,0.8358,1.277,0.354,-75504.41,1.227,0.297,2.363,12.28,0,0.297,-0.034,0.102,0.265,13.2,-0.9,0.5,100,0
"2024-11-15 01:06:00",64550,"",7999,2024,11,15,0,57,5,0.8358,1.277,0.354,-75504.41,1.227,0.297,2.363,12.28,0,0.297,-0.034,0.102,0.265,13.2,-0.9,0.5,100,0
"2024-11-15 01:09:00",64551,"",7999,2024,11,15,1,3,5,0.7819,1.271,0.333,-75216.45,1.221,0.29,2.351,12.27,0,0.29,-0.03,0.088,0.263,13.2,-0.9,0.5,100,0
