"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4.5CR1X.CR1X","21222","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-02-07 01:51:00",126141,"",7999,2024,2,7,1,45,0,-0.0141,0.143,-0.053,-551.6583,0.093,-0.057,0.265,6.69,0,-0.057,-0.007,0,0,13.14,-1.4,0.7,100,0
"2024-02-07 01:54:00",126142,"",7999,2024,2,7,1,45,0,-0.0141,0.143,-0.053,-551.6583,0.093,-0.057,0.265,6.69,0,-0.057,-0.007,0,0,13.14,-1.4,0.7,100,0
"2024-02-07 01:57:00",126143,"",7999,2024,2,7,1,50,0,-0.0183,0.145,-0.068,-556.7947,0.095,-0.073,0.268,6.61,0,-0.073,0.003,0,0,13.14,-1.6,0.7,100,0
"2024-02-07 02:00:00",126144,"",7999,2024,2,7,1,50,0,-0.0183,0.145,-0.068,-556.7947,0.095,-0.073,0.268,6.61,0,-0.073,0.003,0,0,13.14,-1.6,0.7,100,0
"2024-02-07 02:03:00",126145,"",7999,2024,2,7,1,55,0,-0.0202,0.142,-0.077,-562.6997,0.092,-0.082,0.263,6.35,0,-0.082,0.01,0,0,13.14,-1.6,0.7,100,0
"2024-02-07 02:06:00",126146,"",7999,2024,2,7,2,0,0,-0.0204,0.144,-0.077,-568.8177,0.094,-0.082,0.266,6.2,0,-0.082,-0.002,0,0,13.14,-1.7,0.7,100,0
"2024-02-07 02:09:00",126147,"",7999,2024,2,7,2,0,0,-0.0204,0.144,-0.077,-568.8177,0.094,-0.082,0.266,6.2,0,-0.082,-0.002,0,0,13.14,-1.7,0.7,100,0
"2024-02-07 02:12:00",126148,"",7999,2024,2,7,2,5,0,-0.0165,0.146,-0.061,-574.1312,0.096,-0.065,0.271,5.95,0,-0.065,0.002,0,0,13.14,-1.7,0.7,100,0
"2024-02-07 02:15:00",126149,"",7999,2024,2,7,2,5,0,-0.0165,0.146,-0.061,-574.1312,0.096,-0.065,0.271,5.95,0,-0.065,0.002,0,0,13.14,-1.7,0.7,100,0
"2024-02-07 02:18:00",126150,"",7999,2024,2,7,2,10,0,-0.0239,0.146,-0.088,-580.6466,0.096,-0.094,0.271,5.83,0,-0.094,0.014,0,0,13.14,-1.7,0.7,100,0
"2024-02-07 02:21:00",126151,"",7999,2024,2,7,2,15,0,-0.033,0.143,-0.124,-589.734,0.093,-0.133,0.265,5.77,0,-0.133,0.011,0,0,13.14,-1.7,0.7,100,0
"2024-02-07 02:24:00",126152,"",7999,2024,2,7,2,15,0,-0.033,0.143,-0.124,-589.734,0.093,-0.133,0.265,5.77,0,-0.133,0.011,0,0,13.14,-1.7,0.7,100,0
"2024-02-07 02:27:00",126153,"",7999,2024,2,7,2,20,0,-0.0344,0.142,-0.131,-599.9432,0.092,-0.14,0.263,5.64,0,-0.14,0.008,0,0,13.14,-1.8,0.7,100,0
"2024-02-07 02:30:00",126154,"",7999,2024,2,7,2,20,0,-0.0344,0.142,-0.131,-599.9432,0.092,-0.14,0.263,5.64,0,-0.14,0.008,0,0,13.14,-1.8,0.7,100,0
"2024-02-07 02:33:00",126155,"",7999,2024,2,7,2,25,0,-0.032,0.144,-0.12,-609.7849,0.094,-0.128,0.267,5.37,0,-0.128,0.016,0,0,13.14,-1.8,0.7,100,0
"2024-02-07 02:36:00",126156,"",7999,2024,2,7,2,30,0,-0.0343,0.147,-0.126,-619.8897,0.097,-0.134,0.273,5.13,0,-0.134,0.009,0,0,13.14,-1.9,0.7,100,0
"2024-02-07 02:39:00",126157,"",7999,2024,2,7,2,30,0,-0.0343,0.147,-0.126,-619.8897,0.097,-0.134,0.273,5.13,0,-0.134,0.009,0,0,13.14,-1.9,0.7,100,0
"2024-02-07 02:42:00",126158,"",7999,2024,2,7,2,35,0,-0.0387,0.15,-0.139,-631.1224,0.1,-0.148,0.278,4.88,0,-0.148,0.014,0,0,13.14,-1.9,0.7,100,0
"2024-02-07 02:45:00",126159,"",7999,2024,2,7,2,35,0,-0.0387,0.15,-0.139,-631.1224,0.1,-0.148,0.278,4.88,0,-0.148,0.014,0,0,13.14,-1.9,0.7,100,0
"2024-02-07 02:48:00",126160,"",7999,2024,2,7,2,40,0,-0.0299,0.149,-0.108,-640.891,0.099,-0.115,0.276,4.76,0,-0.115,0.022,0,0,13.14,-1.9,0.7,100,0
"2024-02-07 02:51:00",126161,"",7999,2024,2,7,2,45,0,-0.0167,0.144,-0.063,-647.1088,0.094,-0.067,0.267,4.77,0,-0.067,0.011,0,0,13.14,-1.9,0.7,100,0
"2024-02-07 02:54:00",126162,"",7999,2024,2,7,2,45,0,-0.0167,0.144,-0.063,-647.1088,0.094,-0.067,0.267,4.77,0,-0.067,0.011,0,0,13.14,-1.9,0.7,100,0
"2024-02-07 02:57:00",126163,"",7999,2024,2,7,2,50,0,-0.0203,0.153,-0.072,-652.884,0.103,-0.076,0.283,4.71,0,-0.076,0.024,0,0,13.14,-1.9,0.7,100,0
"2024-02-07 03:00:00",126164,"",7999,2024,2,7,2,50,0,-0.0203,0.153,-0.072,-652.884,0.103,-0.076,0.283,4.71,0,-0.076,0.024,0,0,13.14,-1.9,0.7,100,0
