"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4.5CR1X.CR1X","21222","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-04-17 01:51:00",159741,"",3933,2024,4,17,1,45,0,-0.0482,0.136,-0.191,-69774.66,0.086,-0.205,0.252,17.53,0,-0.205,0.007,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 01:54:00",159742,"",3933,2024,4,17,1,45,0,-0.0482,0.136,-0.191,-69774.66,0.086,-0.205,0.252,17.53,0,-0.205,0.007,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 01:57:00",159743,"",3934,2024,4,17,1,50,0,-0.0477,0.136,-0.189,-69789.03,0.086,-0.203,0.252,17.51,0,-0.203,0.003,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:00:00",159744,"",3934,2024,4,17,1,50,0,-0.0477,0.136,-0.189,-69789.03,0.086,-0.203,0.252,17.51,0,-0.203,0.003,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:03:00",159745,"",3935,2024,4,17,1,55,0,-0.0382,0.138,-0.149,-69801.36,0.088,-0.16,0.256,17.4,0,-0.16,0.007,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:06:00",159746,"",3936,2024,4,17,2,0,0,-0.0369,0.133,-0.15,-69812.57,0.083,-0.161,0.246,17.36,0,-0.161,0.01,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:09:00",159747,"",3936,2024,4,17,2,0,0,-0.0369,0.133,-0.15,-69812.57,0.083,-0.161,0.246,17.36,0,-0.161,0.01,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:12:00",159748,"",3937,2024,4,17,2,5,0,-0.0355,0.135,-0.142,-69823.38,0.085,-0.152,0.251,17.23,0,-0.152,0.013,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:15:00",159749,"",3937,2024,4,17,2,5,0,-0.0355,0.135,-0.142,-69823.38,0.085,-0.152,0.251,17.23,0,-0.152,0.013,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:18:00",159750,"",3938,2024,4,17,2,10,0,-0.0326,0.134,-0.131,-69833.42,0.084,-0.141,0.248,17.17,0,-0.141,0.011,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:21:00",159751,"",3939,2024,4,17,2,15,0,-0.0283,0.133,-0.114,-69842.31,0.083,-0.123,0.247,17.13,0,-0.123,0.01,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:24:00",159752,"",3939,2024,4,17,2,15,0,-0.0283,0.133,-0.114,-69842.31,0.083,-0.123,0.247,17.13,0,-0.123,0.01,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:27:00",159753,"",3940,2024,4,17,2,20,0,-0.0317,0.134,-0.128,-69851.54,0.084,-0.137,0.249,17.07,0,-0.137,0.012,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:30:00",159754,"",3940,2024,4,17,2,20,0,-0.0317,0.134,-0.128,-69851.54,0.084,-0.137,0.249,17.07,0,-0.137,0.012,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:33:00",159755,"",3941,2024,4,17,2,25,0,-0.0216,0.129,-0.09,-69858.94,0.079,-0.097,0.24,16.99,0,-0.097,0,0,0,13.18,-1.6,0.4,100,0
"2024-04-17 02:36:00",159756,"",3942,2024,4,17,2,30,0,-0.0131,0.135,-0.052,-69863.63,0.085,-0.056,0.251,16.98,0,-0.056,-0.007,0,0,13.18,-1.5,0.4,100,0
"2024-04-17 02:39:00",159757,"",3942,2024,4,17,2,30,0,-0.0131,0.135,-0.052,-69863.63,0.085,-0.056,0.251,16.98,0,-0.056,-0.007,0,0,13.18,-1.5,0.4,100,0
"2024-04-17 02:42:00",159758,"",3943,2024,4,17,2,35,0,-0.0203,0.137,-0.08,-69869.1,0.087,-0.086,0.254,16.99,0,-0.086,0.013,0,0,13.18,-1.5,0.4,100,0
"2024-04-17 02:45:00",159759,"",3943,2024,4,17,2,35,0,-0.0203,0.137,-0.08,-69869.1,0.087,-0.086,0.254,16.99,0,-0.086,0.013,0,0,13.18,-1.5,0.4,100,0
"2024-04-17 02:48:00",159760,"",3944,2024,4,17,2,40,0,-0.0143,0.134,-0.058,-69873.95,0.084,-0.062,0.248,16.99,0,-0.062,0.015,0,0,13.18,-1.5,0.4,100,0
"2024-04-17 02:51:00",159761,"",3945,2024,4,17,2,45,0,-0.0206,0.128,-0.087,-69879.59,0.078,-0.094,0.237,16.93,0,-0.094,-0.002,0,0,13.18,-1.5,0.4,100,0
"2024-04-17 02:54:00",159762,"",3945,2024,4,17,2,45,0,-0.0206,0.128,-0.087,-69879.59,0.078,-0.094,0.237,16.93,0,-0.094,-0.002,0,0,13.18,-1.5,0.4,100,0
"2024-04-17 02:57:00",159763,"",3946,2024,4,17,2,50,0,-0.0209,0.132,-0.086,-69885.84,0.082,-0.092,0.245,16.89,0,-0.092,0.011,0,0,13.18,-1.5,0.4,100,0
"2024-04-17 03:00:00",159764,"",3946,2024,4,17,2,50,0,-0.0209,0.132,-0.086,-69885.84,0.082,-0.092,0.245,16.89,0,-0.092,0.011,0,0,13.18,-1.5,0.4,100,0
