"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4.5CR1X.CR1X","21222","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-01-24 01:51:00",119421,"",4426,2024,1,24,1,45,0,0.0122,0.308,0.021,2905.523,0.258,0.024,0.57,5.49,0,0.024,0.014,0.007,0.002,13.14,-1.6,0.9,100,0
"2024-01-24 01:54:00",119422,"",4426,2024,1,24,1,45,0,0.0122,0.308,0.021,2905.523,0.258,0.024,0.57,5.49,0,0.024,0.014,0.007,0.002,13.14,-1.6,0.9,100,0
"2024-01-24 01:57:00",119423,"",4427,2024,1,24,1,50,0,0.0062,0.315,0.011,2907.936,0.265,0.012,0.582,5.44,0,0.012,-0.015,0.005,-0.007,13.14,-1.6,0.9,100,0
"2024-01-24 02:00:00",119424,"",4427,2024,1,24,1,50,0,0.0062,0.315,0.011,2907.936,0.265,0.012,0.582,5.44,0,0.012,-0.015,0.005,-0.007,13.14,-1.6,0.9,100,0
"2024-01-24 02:03:00",119425,"",4428,2024,1,24,1,55,0,0.0077,0.321,0.013,2910.126,0.271,0.013,0.595,5.25,0,0.013,0.002,0.021,-0.007,13.14,-1.6,0.9,100,0
"2024-01-24 02:06:00",119426,"",4429,2024,1,24,2,0,0,-0.0011,0.32,-0.002,2910.588,0.27,-0.002,0.593,5.12,0,-0.002,0.004,0.009,0,13.14,-1.6,0.9,100,0
"2024-01-24 02:09:00",119427,"",4429,2024,1,24,2,0,0,-0.0011,0.32,-0.002,2910.588,0.27,-0.002,0.593,5.12,0,-0.002,0.004,0.009,0,13.14,-1.6,0.9,100,0
"2024-01-24 02:12:00",119428,"",4430,2024,1,24,2,5,0,-0.0035,0.315,-0.006,2909.75,0.265,-0.006,0.583,4.86,0,-0.006,0.003,0.007,-0.011,13.14,-1.6,0.9,100,0
"2024-01-24 02:15:00",119429,"",4430,2024,1,24,2,5,0,-0.0035,0.315,-0.006,2909.75,0.265,-0.006,0.583,4.86,0,-0.006,0.003,0.007,-0.011,13.14,-1.6,0.9,100,0
"2024-01-24 02:18:00",119430,"",4431,2024,1,24,2,10,0,0.0135,0.325,0.022,2912.269,0.275,0.023,0.601,5.16,0,0.023,-0.001,0.028,0.009,13.14,-1.6,0.9,100,0
"2024-01-24 02:21:00",119431,"",4432,2024,1,24,2,15,0,0.0011,0.331,0.002,2913.727,0.281,0.001,0.613,5.35,0,0.001,-0.001,0.012,0.002,13.14,-1.6,0.9,100,0
"2024-01-24 02:24:00",119432,"",4432,2024,1,24,2,15,0,0.0011,0.331,0.002,2913.727,0.281,0.001,0.613,5.35,0,0.001,-0.001,0.012,0.002,13.14,-1.6,0.9,100,0
"2024-01-24 02:27:00",119433,"",4433,2024,1,24,2,20,0,-0.01,0.328,-0.017,2911.723,0.278,-0.017,0.607,5.36,0,-0.017,0.002,-0.012,-0.025,13.14,-1.6,0.9,100,0
"2024-01-24 02:30:00",119434,"",4433,2024,1,24,2,20,0,-0.01,0.328,-0.017,2911.723,0.278,-0.017,0.607,5.36,0,-0.017,0.002,-0.012,-0.025,13.14,-1.6,0.9,100,0
"2024-01-24 02:33:00",119435,"",4434,2024,1,24,2,25,0,0.0016,0.684,0.001,2911.162,0.634,0.001,1.265,4.89,0,0.001,0.002,0,-0.005,13.14,-1.6,0.9,100,0
"2024-01-24 02:36:00",119436,"",4435,2024,1,24,2,30,0,0.0066,0.415,0.009,2912.711,0.365,0.008,0.769,5.19,0,0.008,0.002,0.035,-0.007,13.14,-1.6,0.9,100,0
"2024-01-24 02:39:00",119437,"",4435,2024,1,24,2,30,0,0.0066,0.415,0.009,2912.711,0.365,0.008,0.769,5.19,0,0.008,0.002,0.035,-0.007,13.14,-1.6,0.9,100,0
"2024-01-24 02:42:00",119438,"",4436,2024,1,24,2,35,0,-0.0084,0.406,-0.011,2911.534,0.356,-0.012,0.752,5.31,0,-0.012,0.002,-0.002,-0.009,13.14,-1.6,0.9,100,0
"2024-01-24 02:45:00",119439,"",4436,2024,1,24,2,35,0,-0.0084,0.406,-0.011,2911.534,0.356,-0.012,0.752,5.31,0,-0.012,0.002,-0.002,-0.009,13.14,-1.6,0.9,100,0
"2024-01-24 02:48:00",119440,"",4437,2024,1,24,2,40,0,0.0161,0.413,0.021,2914.167,0.363,0.021,0.765,5.26,0,0.021,0.001,0.035,0.005,13.14,-1.6,0.9,100,0
"2024-01-24 02:51:00",119441,"",4438,2024,1,24,2,45,0,0.0064,0.423,0.008,2916.979,0.373,0.007,0.784,5.4,0,0.007,-0.001,0.019,0.016,13.14,-1.6,0.9,100,0
"2024-01-24 02:54:00",119442,"",4438,2024,1,24,2,45,0,0.0064,0.423,0.008,2916.979,0.373,0.007,0.784,5.4,0,0.007,-0.001,0.019,0.016,13.14,-1.6,0.9,100,0
"2024-01-24 02:57:00",119443,"",4439,2024,1,24,2,50,0,-0.0077,0.434,-0.01,2915.941,0.384,-0.009,0.804,5.37,0,-0.009,0.001,0.005,-0.011,13.14,-1.6,0.9,100,0
"2024-01-24 03:00:00",119444,"",4439,2024,1,24,2,50,0,-0.0077,0.434,-0.01,2915.941,0.384,-0.009,0.804,5.37,0,-0.009,0.001,0.005,-0.011,13.14,-1.6,0.9,100,0
