"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4.5CR1X.CR1X","21222","SontekTable"
"TIMESTAMP","RECORD","SONTEK_ID","Sample_number","yyyy","MM","dd","hh","Minute","ss","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxL","Velocity_XZxR","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","IceScore"
"TS","RN","","","","","","","","","m","m","m/s","m3","m","m/s","m2","Celsius","unitless","m/s","m/s","m/s","m/s","volts","degrees","degrees","percent","integer"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-11-15 01:51:00",85821,"",7999,2023,11,15,2,42,0,-0.0098,0.839,-0.006,-164505.2,0.789,-0.005,1.553,8.63,0,-0.005,0.001,-0.014,-0.024,13.13,-1,0.6,100,0
"2023-11-15 01:54:00",85822,"",7999,2023,11,15,2,48,0,0.0035,0.843,0.002,-164505.5,0.793,0.002,1.561,8.68,0,0.002,0.002,-0.014,0.012,13.13,-1,0.6,100,0
"2023-11-15 01:57:00",85823,"",7999,2023,11,15,2,48,0,0.0035,0.843,0.002,-164505.5,0.793,0.002,1.561,8.68,0,0.002,0.002,-0.014,0.012,13.13,-1,0.6,100,0
"2023-11-15 02:00:00",85824,"",7999,2023,11,15,2,54,0,0.0027,0.847,0.002,-164504.4,0.797,0.002,1.567,8.76,0,0.002,0.003,0.002,-0.005,13.13,-1,0.6,100,0
"2023-11-15 02:03:00",85825,"",7999,2023,11,15,2,54,0,0.0027,0.847,0.002,-164504.4,0.797,0.002,1.567,8.76,0,0.002,0.003,0.002,-0.005,13.13,-1,0.6,100,0
"2023-11-15 02:06:00",85826,"",7999,2023,11,15,3,0,0,0.0347,0.854,0.022,-164495.7,0.804,0.022,1.58,8.74,0,0.022,0,0.019,0.019,13.13,-1,0.6,100,0
"2023-11-15 02:09:00",85827,"",7999,2023,11,15,3,0,0,0.0347,0.854,0.022,-164495.7,0.804,0.022,1.58,8.74,0,0.022,0,0.019,0.019,13.13,-1,0.6,100,0
"2023-11-15 02:12:00",85828,"",7999,2023,11,15,3,6,0,0.0249,0.861,0.016,-164485.6,0.811,0.015,1.593,8.71,0,0.015,0.002,-0.019,0.019,13.13,-1,0.6,100,0
"2023-11-15 02:15:00",85829,"",7999,2023,11,15,3,6,0,0.0249,0.861,0.016,-164485.6,0.811,0.015,1.593,8.71,0,0.015,0.002,-0.019,0.019,13.13,-1,0.6,100,0
"2023-11-15 02:18:00",85830,"",7999,2023,11,15,3,12,0,0.0395,0.877,0.024,-164473.1,0.827,0.023,1.622,8.66,0,0.023,-0.003,0.016,0.024,13.13,-1,0.5,100,0
"2023-11-15 02:21:00",85831,"",7999,2023,11,15,3,12,0,0.0395,0.877,0.024,-164473.1,0.827,0.023,1.622,8.66,0,0.023,-0.003,0.016,0.024,13.13,-1,0.5,100,0
"2023-11-15 02:24:00",85832,"",7999,2023,11,15,3,18,0,-0.056,0.88,-0.034,-164481.8,0.83,-0.034,1.629,8.64,0,-0.034,0.001,-0.016,-0.057,13.13,-1,0.6,100,0
"2023-11-15 02:27:00",85833,"",7999,2023,11,15,3,18,0,-0.056,0.88,-0.034,-164481.8,0.83,-0.034,1.629,8.64,0,-0.034,0.001,-0.016,-0.057,13.13,-1,0.6,100,0
"2023-11-15 02:30:00",85834,"",7999,2023,11,15,3,24,0,0.0133,0.888,0.008,-164485.3,0.838,0.007,1.644,8.6,0,0.007,-0.003,0.012,0.007,13.13,-1,0.6,100,0
"2023-11-15 02:33:00",85835,"",7999,2023,11,15,3,24,0,0.0133,0.888,0.008,-164485.3,0.838,0.007,1.644,8.6,0,0.007,-0.003,0.012,0.007,13.13,-1,0.6,100,0
"2023-11-15 02:36:00",85836,"",7999,2023,11,15,3,30,0,0.0129,0.898,0.008,-164480.6,0.848,0.006,1.663,8.65,0,0.006,-0.001,0.007,-0.021,13.13,-1,0.6,100,0
"2023-11-15 02:39:00",85837,"",7999,2023,11,15,3,30,0,0.0129,0.898,0.008,-164480.6,0.848,0.006,1.663,8.65,0,0.006,-0.001,0.007,-0.021,13.13,-1,0.6,100,0
"2023-11-15 02:42:00",85838,"",7999,2023,11,15,3,36,0,0.0567,0.902,0.034,-164465.4,0.852,0.034,1.668,8.61,0,0.034,-0.002,0.012,0.043,13.13,-1,0.5,100,0
"2023-11-15 02:45:00",85839,"",7999,2023,11,15,3,36,0,0.0567,0.902,0.034,-164465.4,0.852,0.034,1.668,8.61,0,0.034,-0.002,0.012,0.043,13.13,-1,0.5,100,0
"2023-11-15 02:48:00",85840,"",7999,2023,11,15,3,42,0,0.1148,0.913,0.068,-164431,0.863,0.069,1.689,8.63,0,0.069,-0.002,0.058,0.024,13.13,-1,0.5,100,0
"2023-11-15 02:51:00",85841,"",7999,2023,11,15,3,42,0,0.1148,0.913,0.068,-164431,0.863,0.069,1.689,8.63,0,0.069,-0.002,0.058,0.024,13.13,-1,0.5,100,0
"2023-11-15 02:54:00",85842,"",7999,2023,11,15,3,48,0,0.0491,0.918,0.029,-164405.5,0.868,0.029,1.698,8.76,0,0.029,-0.001,0.028,0.026,13.13,-1,0.5,100,0
"2023-11-15 02:57:00",85843,"",7999,2023,11,15,3,48,0,0.0491,0.918,0.029,-164405.5,0.868,0.029,1.698,8.76,0,0.029,-0.001,0.028,0.026,13.13,-1,0.5,100,0
"2023-11-15 03:00:00",85844,"",7999,2023,11,15,3,54,0,0.0081,0.919,0.005,-164397.6,0.869,0.004,1.701,8.8,0,0.004,0.001,0.002,0,13.13,-1,0.6,100,0
